,CLOSE_PRICE
ARIHANTSUP,221.1
ARMANFIN,1538.7
AROGRANITE,45.1
ARROWGREEN,136.9
ARSHIYA,9.5
ARSSINFRA,20.95
ARTEMISMED,71.15
ARTNIRMAN,67.65
ARVEE,92.25
ARVIND,91.15
ARVINDFASN,346.5
ARVSMART,255.8
ASAHIINDIA,622.8
ASAHISONG,273.95
ASAL,391.7
ASALCBR,434.25
ASHAPURMIN,79.55
ASHIANA,147.9
ASHIMASYN,14.1
ASHOKA,71.95
ASHOKLEY,143.7
ASIANENE,69.95
ASIANHOTNR,88.9
ASIANPAINT,3095.3
ASIANTILES,50.65
ASPINWALL,213.75
ASTEC,2169.45
ASTERDM,223.0
ASTRAL,1889.4
ASTRAMICRO,328.3
ASTRAZEN,3249.7
ASTRON,33.95
ATFL,765.5
ATGL,3661.0
ATLANTA,17.15
ATUL,8113.3
ATULAUTO,312.15
AUBANK,615.05
AURIONPRO,341.95
AUROPHARMA,463.85
AURUM,125.0
AUSOMENT,71.25
AUTOAXLES,1961.0
AUTOBEES,128.51
AUTOIND,83.55
AVADHSUGAR,495.55
AVANTIFEED,397.5
AVROIND,105.6
AVTNPL,105.65
AWHCL,321.95
AWL,621.2
AXISBANK,870.05
AXISBNKETF,427.04
AXISBPSETF,10.57
AXISCADES,304.65
AXISCETF,77.73
AXISGOLD,44.7
AXISHCETF,81.66
AXISILVER,61.31
AXISNIFTY,192.51
AXISTECETF,302.3
AXITA,37.6
AYMSYNTEX,74.7
BAFNAPH,99.0
BAGFILMS,4.95
BAJAJ-AUTO,3619.5
BAJAJCON,158.8
BAJAJELEC,1092.85
BAJAJFINSV,1635.85
BAJAJHCARE,388.5
BAJAJHIND,10.8
BAJAJHLDNG,6542.95
BAJFINANCE,6679.1
BALAJITELE,45.15
BALAMINES,2927.95
BALAXI,590.2
BALKRISHNA,31.4
BALKRISIND,1945.8
BALLARPUR,1.15
BALMLAWRIE,118.3
BALPHARMA,88.05
BALRAMCHIN,354.15
BANARBEADS,83.0
BANARISUG,3051.2
BANCOINDIA,203.25
BANDHANBNK,210.9
BANG,47.7
BANKA,74.5
BANKBARODA,161.9
BANKBEES,428.05
BANKINDIA,77.1
BANSWRAS,112.45
BARBEQUE,1071.0
BASF,2723.5
BASML,47.05
BATAINDIA,1675.35
BAYERCROP,4524.7
BBETF0432,1023.27
BBL,2145.75
BBOX,139.95
BBTC,927.5
BCG,35.35
BCLIND,328.7
BCONCEPTS,222.6
BCP,5.05
BDL,934.0
BEARDSELL,22.1
BECTORFOOD,405.25
BEDMUTHA,64.75
BEL,105.8
BEML,1488.5
BEPL,106.0
BERGEPAINT,605.1
BESTAGRO,1648.8
BFINVEST,281.25
BFUTILITIE,374.55
BGLOBAL,3.0
BGRENERGY,64.7
BHAGCHEM,1423.05
BHAGERIA,161.45
BHAGYANGR,44.6
BHAGYAPROP,39.75
BHANDARI,4.7
BHARATFORG,826.85
BHARATGEAR,127.25
BHARATRAS,10014.8
BHARATWIRE,115.5
BHARTIARTL,851.2
BHEL,72.05
BIGBLOC,155.6
BIKAJI,310.9
BIL,205.3
BINDALAGRO,28.15
BIOCON,285.45
BIOFILCHEM,54.1
BIRLACABLE,155.0
BIRLACORPN,950.0
BIRLAMONEY,57.7
BIRLATYRE,4.4
BKMINDST,1.2
BLBLIMITED,18.95
BLISSGVS,72.2
BLKASHYAP,26.7
BLS,361.1
BLUEDART,7129.0
BLUESTARCO,1188.65
BODALCHEM,79.1
BOHRAIND,171.7
BOMDYEING,80.6
BOROLTD,411.75
BORORENEW,524.95
BOSCHLTD,16357.35
BPCL,310.3
BPL,73.9
BRFL,2.0
BRIGADE,480.55
BRITANNIA,4120.05
BRNL,33.75
BROOKS,109.0
BSE,561.8
BSHSL,137.75
BSL,150.2
BSLGOLDETF,47.2
BSLNIFTY,20.46
BSLSENETFG,59.15
BSOFT,279.25
BURNPUR,4.9
BUTTERFLY,1571.9
BVCL,24.1
BYKE,39.2
CALSOFT,21.0
CAMLINFINE,156.8
CAMPUS,428.3
CAMS,2283.3
CANBK,313.95
CANFINHOME,510.6
CANTABIL,1106.5
CAPACITE,147.45
CAPLIPOINT,735.9
CAPTRUST,88.1
CARBORUNIV,807.5
CAREERP,143.6
CARERATING,517.75
CARTRADE,489.85
CARYSIL,494.45
CASTROLIND,130.05
CCCL,1.9
CCHHL,7.55
CCL,504.4
CDSL,1220.55
CEATLTD,1703.65
CELEBRITY,21.55
CENTENKA,410.65
CENTEXT,10.15
CENTRALBK,25.75
CENTRUM,23.5
CENTUM,533.1
CENTURYPLY,561.7
CENTURYTEX,777.15
CERA,5297.95
CEREBRAINT,35.4
CESC,72.4
CGCL,747.3
CGPOWER,267.35
CHALET,324.6
CHAMBLFERT,286.2
CHEMBOND,250.7
CHEMCON,286.2
CHEMFAB,294.3
CHEMPLASTS,389.85
CHENNPETRO,193.9
CHEVIOT,1208.8
CHOICEIN,260.95
CHOLAFIN,714.0
CHOLAHLDNG,580.25
CIGNITITEC,530.15
CINELINE,109.6
CINEVISTA,11.45
CIPLA,1104.45
CLEAN,1505.85
CLEDUCATE,141.9
CLNINDIA,400.25
CLSEL,112.9
CMICABLES,21.7
CMSINFO,336.9
COALINDIA,229.45
COASTCORP,270.65
COCHINSHIP,611.75
COFFEEDAY,47.85
COFORGE,3760.75
COLPAL,1580.85
COMPINFO,22.95
COMPUSOFT,21.1
CONCOR,733.3
CONFIPET,77.5
CONSOFINVT,128.0
CONSUMBEES,83.88
CONTROLPR,414.0
CORALFINAC,34.2
CORDSCABLE,67.45
COROMANDEL,895.8
COSMOFIRST,693.4
COUNCODOS,4.05
CPSEETF,37.98
CRAFTSMAN,3177.15
CREATIVE,516.75
CREDITACC,968.9
CREST,168.05
CRISIL,2991.35
CROMPTON,366.5
CROWN,35.35
CSBBANK,217.0
CSLFINANCE,254.45
CTE,59.0
CUB,183.55
CUBEXTUB,29.3
CUMMINSIND,1322.1
CUPID,254.7
CYBERMEDIA,20.0
CYBERTECH,131.55
CYIENT,800.5
DAAWAT,111.15
DABUR,550.8
DALBHARAT,1674.95
DALMIASUG,341.35
DAMODARIND,44.3
DANGEE,21.05
DATAMATICS,306.15
DATAPATTNS,1377.85
DBCORP,107.45
DBL,220.8
DBOL,181.8
DBREALTY,97.3
DBSTOCKBRO,22.7
DCAL,100.25
DCBBANK,115.95
DCI,142.8
DCM,76.75
DCMFINSERV,6.9
DCMNVL,152.75
DCMSHRIRAM,877.1
DCMSRIND,71.85
DCW,51.25
DCXINDIA,261.9
DECCANCE,490.7
DEEPAKFERT,826.2
DEEPAKNTR,2105.25
DEEPENR,145.4
DEEPINDS,258.05
DELHIVERY,344.55
DELPHIFX,420.05
DELTACORP,221.65
DELTAMAGNT,71.75
DEN,34.65
DENORA,691.7
DEVIT,227.75
DEVYANI,184.75
DFMFOODS,357.55
DGCONTENT,14.2
DHAMPURSUG,221.05
DHANBANK,14.95
DHANI,47.25
DHANUKA,706.15
DHARSUGAR,10.2
DHRUV,55.3
DHUNINV,736.0
DIAMONDYD,955.1
DICIND,401.15
DIGISPICE,23.0
DIGJAMLMTD,126.7
DIL,13.15
DISHTV,17.7
DIVISLAB,3265.95
DIVOPPBEES,47.26
DIXON,4336.85
DLF,394.7
DLINKINDIA,269.1
DMART,3882.3
DMCC,310.15
DNAMEDIA,3.8
DODLA,490.4
DOLATALGO,67.0
DOLLAR,420.5
DONEAR,61.95
DPABHUSHAN,308.7
DPSCLTD,13.1
DPWIRES,377.4
DRCSYSTEMS,28.7
DREAMFOLKS,384.6
DREDGECORP,410.6
DRREDDY,4349.85
DSPN50ETF,183.5
DSPNEWETF,208.29
DSPQ50ETF,164.49
DSPSILVETF,60.22
DSSL,305.2
DTIL,219.8
DUCON,11.5
DVL,256.75
DWARKESH,93.25
DYCL,162.55
DYNAMATECH,2364.2
DYNPRO,407.55
E2E,186.5
EASEMYTRIP,57.3
EASTSILK,3.5
EBANK,4753.38
EBBETF0423,1200.17
EBBETF0425,1091.58
EBBETF0430,1227.56
EBBETF0431,1096.04
ECLERX,1399.4
EDELWEISS,59.7
EDUCOMP,2.45
EICHERMOT,3378.6
EIDPARRY,630.9
EIFFL,148.35
EIHAHOTELS,427.9
EIHOTEL,172.4
EIMCOELECO,440.85
EKC,93.8
ELDEHSG,589.4
ELECON,424.9
ELECTCAST,41.05
ELECTHERM,70.8
ELGIEQUIP,507.5
ELGIRUBCO,34.55
EMAMILTD,429.3
EMAMIPAP,149.6
EMAMIREAL,71.05
EMIL,84.4
EMKAY,72.25
EMMBI,92.2
EMUDHRA,305.3
ENDURANCE,1519.9
ENERGYDEV,19.4
ENGINERSIN,77.0
ENIL,150.65
EPL,156.4
EQUIPPP,40.2
EQUITAS,105.5
EQUITASBNK,52.7
ERIS,677.8
EROSMEDIA,27.7
ESABINDIA,3785.15
ESCORTS,2196.05
ESSARSHPNG,8.55
ESSENTIA,8.3
ESTER,134.25
ETHOSLTD,885.4
EUROTEXIND,11.05
EVEREADY,340.65
EVERESTIND,728.3
EXCEL,0.3
EXCELINDUS,1185.5
EXIDEIND,182.5
EXPLEOSOL,1252.75
EXXARO,120.2
FACT,129.05
FAIRCHEMOR,1450.05
FAZE3Q,292.25
FCL,329.4
FCONSUMER,1.65
FCSSOFT,2.8
FDC,282.0
FEDERALBNK,132.4
FEL,1.65
FELDVR,8.1
FIBERWEB,36.4
FIEMIND,1849.3
FILATEX,94.45
FINCABLES,567.5
FINEORG,6012.95
FINOPB,187.1
FINPIPE,155.5
FIVESTAR,490.0
FLEXITUFF,31.4
FLFL,6.95
FLUOROCHEM,3534.1
FMGOETZE,344.05
FMNL,5.25
FOCUS,248.25
FOODSIN,123.4
FORCEMOT,1483.85
FORTIS,283.3
FOSECOIND,1907.05
FRETAIL,3.5
FSC,29.4
FSL,103.95
FUSION,342.95
GABRIEL,180.35
GAEL,232.2
GAIL,89.65
GAL,2.75
GALAXYSURF,2888.1
GALLANTT,63.75
GANDHITUBE,510.3
GANECOS,898.3
GANESHBE,143.05
GANESHHOUC,345.95
GANGAFORGE,4.45
GANGESSECU,102.5
GANGOTRI,1.0
GARFIBRES,3302.85
GATEWAY,69.5
GATI,163.5
GAYAHWS,0.9
GAYAPROJ,9.85
GEECEE,157.9
GEEKAYWIRE,75.55
GENCON,33.25
GENESYS,510.25
GENUSPAPER,16.85
GENUSPOWER,85.7
GEOJITFSL,46.95
GEPIL,130.8
GESHIP,630.75
GET&D,127.45
GFLLIMITED,64.05
GFSTEELS,5.0
GHCL,577.4
GICHSGFIN,151.25
GICRE,134.0
GILLANDERS,76.45
GILLETTE,5096.05
GILT5YBEES,50.08
GINNIFILA,32.15
GIPCL,85.35
GKWLIMITED,597.25
GLAND,1716.1
GLAXO,1308.55
GLENMARK,411.65
GLFL,2.95
GLOBAL,236.9
GLOBALVECT,50.8
GLOBE,4.55
GLOBUSSPR,754.7
GLS,424.6
GMBREW,584.95
GMDCLTD,143.45
GMMPFAUDLR,1937.1
GMRINFRA,37.6
GMRP&UI,23.7
GNA,643.0
GNFC,576.1
GOACARBON,641.65
GOCLCORP,349.25
GOCOLORS,1172.35
GODFRYPHLP,1803.95
GODHA,2.85
GODREJAGRO,461.85
GODREJCP,839.0
GODREJIND,407.9
GODREJPROP,1257.75
GOENKA,1.75
GOKEX,367.75
GOKUL,32.3
GOKULAGRO,118.8
GOLDBEES,44.8
GOLDENTOBC,73.05
GOLDIAM,125.7
GOLDSHARE,44.8
GOLDTECH,51.0
GOODLUCK,449.75
GOODYEAR,1060.45
GOYALALUM,160.1
GPIL,312.7
GPPL,91.2
GPTINFRA,60.3
GRANULES,359.4
GRAPHITE,379.5
GRASIM,1682.4
GRAUWEIL,93.45
GRAVITA,352.25
GREAVESCOT,147.25
GREENLAM,324.3
GREENPANEL,334.0
GREENPLY,159.05
GREENPOWER,8.25
GRINDWELL,1964.65
GRINFRA,1143.7
GRMOVER,358.4
GROBTEA,911.3
GRPLTD,2001.2
GRSE,475.95
GRWRHITECH,696.0
GSCLCEMENT,37.95
GSFC,122.3
GSPL,235.2
GSS,320.5
GTL,7.7
GTLINFRA,1.25
GTPL,144.5
GUFICBIO,206.1
GUJALKALI,783.95
GUJAPOLLO,196.8
GUJGASLTD,503.35
GUJRAFFIA,28.9
GULFOILLUB,422.75
GULFPETRO,40.55
GULPOLY,229.15
GVKPIL,2.7
HAL,2654.4
HAPPSTMNDS,965.35
HARDWYN,320.1
HARIOMPIPE,270.2
HARRMALAYA,137.8
HARSHA,408.95
HATHWAY,15.75
HATSUN,923.45
HAVELLS,1234.6
HAVISHA,2.2
HBANKETF,424.68
HBLPOWER,108.95
HBSL,55.35
HCC,17.0
HCG,313.75
HCL-INSYS,15.25
HCLTECH,1095.5
HDFC,2618.9
HDFCAMC,2071.45
HDFCBANK,1597.35
HDFCGROWTH,86.85
HDFCLIFE,532.35
HDFCLOWVOL,131.95
HDFCMFGETF,46.03
HDFCMOMENT,195.46
HDFCNEXT50,429.0
HDFCNIF100,184.0
HDFCNIFETF,196.9
HDFCQUAL,38.8
HDFCSENETF,664.34
HDFCSILVER,59.89
HDFCVALUE,90.81
HDIL,5.45
HEADSUP,13.5
HEALTHY,8.18
HECPROJECT,31.15
HEG,1036.25
HEIDELBERG,201.05
HEMIPROP,95.9
HERANBA,508.55
HERCULES,194.5
HERITGFOOD,326.2
HEROMOTOCO,2677.45
HESTERBIO,1898.7
HEXATRADEX,159.25
HFCL,76.9
HGINFRA,571.05
HGS,1281.5
HIKAL,332.95
HIL,2569.1
HILTON,77.55
HIMATSEIDE,93.3
HINDALCO,430.55
HINDCOMPOS,299.05
HINDCON,94.2
HINDCOPPER,109.2
HINDMOTORS,16.9
HINDNATGLS,8.55
HINDOILEXP,138.4
HINDPETRO,215.3
HINDUNILVR,2501.4
HINDWAREAP,338.75
HINDZINC,324.5
HIRECT,233.8
HISARMETAL,130.65
HITECH,628.05
HITECHCORP,241.85
HITECHGEAR,258.1
HLEGLAS,636.0
HLVLTD,10.8
HMT,29.9
HMVL,52.75
HNDFDS,596.5
HNGSNGBEES,254.18
HOMEFIRST,697.3
HONAUT,40598.5
HONDAPOWER,2482.35
HOTELRUGBY,5.35
HOVS,54.5
HPAL,395.65
HPIL,101.6
HPL,91.4
HSCL,98.2
HTMEDIA,19.4
HUBTOWN,47.9
HUDCO,46.25
HUHTAMAKI,187.8
IBMFNIFTY,188.55
IBREALEST,84.25
IBULHSGFIN,124.95
ICDSLTD,33.3
ICEMAKE,282.6
ICICI500,25.99
ICICI5GSEC,50.48
ICICIALPLV,174.67
ICICIAUTO,128.48
ICICIB22,55.8
ICICIBANK,921.4
ICICIBANKN,42.43
ICICIBANKP,213.3
ICICICONSU,77.89
ICICIFMCG,446.78
ICICIGI,1127.75
ICICIGOLD,46.01
ICICIINFRA,53.59
ICICILIQ,999.99
ICICILOVOL,142.62
ICICIM150,119.55
ICICIMCAP,101.5
ICICIMOM30,19.91
ICICINF100,200.34
ICICINIFTY,197.13
ICICINV20,98.81
ICICINXT50,43.73
ICICIPHARM,82.09
ICICIPRULI,465.3
ICICISENSX,672.07
ICICISILVE,62.26
ICICITECH,30.27
ICIL,132.2
ICRA,4140.1
IDBI,49.85
IDBIGOLD,4796.15
IDEA,8.4
IDFC,77.4
IDFCFIRSTB,56.35
IDFNIFTYET,192.46
IEX,145.25
IFBAGRO,561.3
IFBIND,1031.5
IFCI,12.65
IFGLEXPOR,260.0
IGARASHI,427.3
IGL,420.9
IGPL,530.35
IIFL,449.5
IIFLSEC,67.85
IIFLWAM,1773.1
IITL,80.85
IL&FSENGG,13.55
IL&FSTRANS,3.9
IMAGICAA,32.1
IMFA,236.0
IMPAL,740.35
IMPEXFERRO,4.6
INCREDIBLE,23.4
INDBANK,25.7
INDHOTEL,316.5
INDIACEM,233.35
INDIAGLYCO,783.85
INDIAMART,4404.7
INDIANB,268.6
INDIANCARD,207.15
INDIANHUME,156.35
INDIGO,1792.45
INDIGOPNTS,1342.7
INDLMETER,7.35
INDNIPPON,413.95
INDOAMIN,110.1
INDOBORAX,144.35
INDOCO,376.45
INDORAMA,53.05
INDOSTAR,149.0
INDOTECH,189.45
INDOTHAI,295.9
INDOWIND,14.25
INDRAMEDCO,86.85
INDSWFTLAB,63.85
INDSWFTLTD,9.1
INDTERRAIN,73.75
INDUSINDBK,1139.0
INDUSTOWER,201.65
INEOSSTYRO,788.15
INFIBEAM,16.2
INFOBEAN,517.2
INFOMEDIA,4.55
INFRABEES,545.68
INFY,1568.2
INGERRAND,2372.15
INOXLEISUR,515.2
INOXWIND,118.45
INSECTICID,748.4
INSPIRISYS,44.85
INTELLECT,442.35
INTENTECH,71.4
INTLCONV,59.9
INVENTURE,2.75
IOB,23.45
IOC,70.05
IOLCP,322.8
IONEXCHANG,2513.4
IPCALAB,868.5
IPL,242.3
IRB,250.75
IRCON,59.9
IRCTC,715.55
IRFC,28.1
IRIS,67.9
IRISDOREME,239.0
ISEC,530.8
ISFT,121.6
ISGEC,455.35
ISMTLTD,46.55
ITBEES,30.45
ITC,337.2
ITDC,330.3
ITDCEM,113.85
ITI,109.2
IVC,7.4
IVP,127.8
IVZINGOLD,4689.95
IVZINNIFTY,2004.37
IWEL,993.25
IZMO,86.45
J&KBANK,44.2
JAGRAN,69.3
JAGSNPHARM,307.8
JAIBALAJI,41.1
JAICORPLTD,157.5
JAIPURKURT,102.4
JAMNAAUTO,106.95
JASH,819.35
JAYAGROGN,168.75
JAYBARMARU,171.0
JAYNECOIND,25.3
JAYSREETEA,99.25
JBCHEPHARM,2085.9
JBFIND,10.0
JBMA,434.85
JCHAC,1103.45
JETAIRWAYS,72.55
JETFREIGHT,20.0
JHS,22.25
JIKIND,0.8
JINDALPHOT,355.3
JINDALPOLY,847.2
JINDALSAW,88.85
JINDALSTEL,516.5
JINDCOT,2.4
JINDRILL,315.1
JINDWORLD,315.45
JISLDVREQS,18.6
JISLJALEQS,32.75
JITFINFRA,120.05
JKCEMENT,2930.55
JKIL,283.8
JKLAKSHMI,633.5
JKPAPER,420.2
JKTYRE,170.85
JMA,69.4
JMCPROJECT,124.55
JMFINANCIL,70.85
JOCIL,185.0
JPASSOCIAT,8.75
JPINFRATEC,1.8
JPOLYINVST,586.7
JPPOWER,7.2
JSL,180.65
JSLHISAR,344.8
JSWENERGY,304.0
JSWHL,4126.35
JSWISPL,29.55
JSWSTEEL,696.55
JTEKTINDIA,129.4
JTLIND,293.3
JUBLFOOD,536.65
JUBLINDS,423.15
JUBLINGREA,543.6
JUBLPHARMA,379.9
JUNIORBEES,448.58
JUSTDIAL,597.3
JWL,79.2
JYOTHYLAB,191.3
JYOTISTRUC,12.85
KABRAEXTRU,496.6
KAJARIACER,1045.35
KAKATCEM,203.45
KALPATPOWR,507.75
KALYANIFRG,268.0
KALYANKJIL,96.0
KAMATHOTEL,86.75
KAMDHENU,245.7
KANANIIND,8.2
KANORICHEM,132.95
KANPRPLA,93.3
KANSAINER,434.75
KAPSTON,119.5
KARMAENG,28.9
KARURVYSYA,103.4
KAUSHALYA,4.35
KAVVERITEL,8.8
KAYA,308.25
KBCGLOBAL,2.35
KCP,120.35
KCPSUGIND,24.3
KDDL,941.65
KEC,412.5
KECL,67.15
KEEPLEARN,5.0
KEERTI,34.45
KEI,1606.3
KELLTONTEC,62.1
KENNAMET,2815.1
KERNEX,338.25
KESORAMIND,55.3
KEYFINSERV,102.9
KHADIM,265.85
KHAICHEM,72.4
KHAITANLTD,52.15
KHANDSE,39.5
KICL,1819.6
KILITCH,164.0
KIMS,1478.5
KINGFA,1222.85
KIOCL,187.95
KIRIINDUS,474.35
KIRLFER,300.65
KIRLOSBROS,386.1
KIRLOSENG,330.1
KIRLOSIND,2083.95
KITEX,194.1
KKCL,472.6
KMSUGAR,25.05
KNRCON,238.2
KOHINOOR,52.85
KOKUYOCMLN,85.4
KOLTEPATIL,313.5
KOPRAN,135.85
KOTAKALPHA,29.2
KOTAKBANK,1944.1
KOTAKBKETF,428.81
KOTAKCONS,76.53
KOTAKGOLD,44.96
KOTAKIT,30.26
KOTAKLOVOL,13.45
KOTAKMID50,86.01
KOTAKMNC,19.94
KOTAKNIFTY,193.35
KOTAKNV20,100.41
KOTAKPSUBK,389.04
KOTARISUG,41.9
KOTHARIPET,67.15
KOTHARIPRO,107.35
KOVAI,1718.05
KPIGREEN,858.4
KPITTECH,683.2
KPRMILL,552.3
KRBL,394.75
KREBSBIO,108.5
KRIDHANINF,3.4
KRISHANA,372.45
KRITI,80.95
KRITIKA,15.3
KRITINUT,52.9
KRSNAA,477.3
KSB,1874.7
KSCL,496.65
KSHITIJPOL,44.75
KSL,331.3
KSOLVES,439.95
KTKBANK,139.7
KUANTUM,149.55
L&TFH,80.5
LAGNAM,57.9
LAKPRE,6.0
LALPATHLAB,2428.55
LAMBODHARA,96.7
LANCER,454.0
LAOPALA,404.95
LASA,31.45
LATENTVIEW,373.45
LAURUSLABS,454.65
LAXMICOT,23.2
LAXMIMACH,13079.05
LCCINFOTEC,2.3
LEMONTREE,93.45
LFIC,102.2
LGBBROSLTD,696.4
LGBFORGE,9.2
LIBAS,20.85
LIBERTSHOE,358.9
LICHSGFIN,372.1
LICI,627.05
LICNETFGSC,22.68
LICNETFN50,195.21
LICNETFSEN,660.78
LICNFNHGP,196.12
LIKHITHA,384.85
LINC,355.75
LINCOLN,322.45
LINDEINDIA,3076.9
LIQUIDBEES,1000.0
LIQUIDETF,999.99
LODHA,996.2
LOKESHMACH,106.05
LOTUSEYE,78.75
LOVABLE,135.65
LOYALTEX,753.35
LPDC,5.35
LSIL,12.75
LT,2011.45
LTGILTBEES,22.8
LTI,4766.85
LTTS,3809.2
LUMAXIND,1786.95
LUMAXTECH,251.35
LUPIN,720.9
LUXIND,1673.3
LXCHEM,288.25
LYKALABS,122.8
LYPSAGEMS,6.4
M&M,1218.25
M&MFIN,203.15
MAANALU,182.1
MACPOWER,337.15
MADHAV,40.8
MADHUCON,5.2
MADRASFERT,48.6
MAESGETF,30.28
MAFANG,37.77
MAFSETF,19.09
MAGADSUGAR,300.45
MAGNUM,18.65
MAHABANK,28.8
MAHAPEXLTD,102.75
MAHASTEEL,67.2
MAHEPC,93.95
MAHESHWARI,75.55
MAHINDCIE,294.85
MAHKTECH,12.7
MAHLIFE,380.15
MAHLOG,491.05
MAHSCOOTER,5363.8
MAHSEAMLES,789.9
MAITHANALL,925.85
MALLCOM,672.05
MALUPAPER,33.35
MAM150ETF,11.77
MAMFGETF,83.49
MAN50ETF,189.64
MANAKALUCO,20.95
MANAKCOAT,17.7
MANAKSIA,80.0
MANAKSTEEL,36.45
MANALIPETC,78.6
MANAPPURAM,111.4
MANGALAM,135.35
MANGCHEFER,79.25
MANGLMCEM,338.05
MANINDS,79.9
MANINFRA,79.25
MANORAMA,1082.2
MANORG,550.6
MANUGRAPH,13.4
MANXT50,426.76
MANYAVAR,1342.95
MAPMYINDIA,1187.85
MARALOVER,57.6
MARATHON,217.1
MARICO,489.5
MARINE,33.1
MARKSANS,57.1
MARSHALL,26.25
MARUTI,8865.2
MASFIN,867.65
MASKINVEST,170.65
MASPTOP50,26.41
MASTEK,1572.45
MATRIMONY,606.95
MAWANASUG,82.7
MAXHEALTH,432.85
MAXIND,93.0
MAXVIL,155.9
MAYURUNIQ,439.35
MAZDA,638.8
MAZDOCK,773.8
MBAPL,461.75
MBECL,3.4
MBLINFRA,20.2
MCDOWELL-N,876.45
MCL,25.95
MCLEODRUSS,26.35
MCX,1503.5
MEDANTA,429.75
MEDICAMEQ,838.55
MEDICO,285.3
MEDPLUS,637.55
MEGASOFT,36.3
MEGASTAR,266.95
MELSTAR,2.3
MENONBE,96.2
MEP,15.65
MERCATOR,1.15
METALFORGE,4.0
METROBRAND,786.15
METROPOLIS,1444.6
MFL,1278.7
MFSL,655.75
MGEL,30.95
MGL,901.15
MHLXMIRU,220.35
MHRIL,272.55
MICEL,11.2
MID150BEES,119.74
MIDHANI,222.2
MINDACORP,204.85
MINDTECK,135.35
MINDTREE,3429.0
MIRCELECTR,14.95
MIRZAINT,276.5
MITCON,63.45
MITTAL,11.15
MMFL,877.8
MMP,135.35
MMTC,35.75
MODIRUBBER,70.55
MODISONLTD,61.0
MOGSEC,49.75
MOHEALTH,23.44
MOHITIND,17.1
MOHOTAIND,5.7
MOIL,155.35
MOKSH,11.9
MOL,113.4
MOLDTECH,104.1
MOLDTKPAC,844.85
MOLOWVOL,24.67
MOM100,32.67
MOM50,181.93
MOMENTUM,19.7
MOMOMENTUM,39.65
MON100,93.03
MONARCH,357.25
MONQ50,52.57
MONTECARLO,683.85
MOQUALITY,119.36
MORARJEE,19.45
MOREPENLAB,29.15
MOTHERSON,71.5
MOTILALOFS,667.35
MOTOGENFIN,24.95
MOVALUE,45.76
MPHASIS,1925.4
MPSLTD,894.9
MRF,89097.2
