,CLOSE_PRICE
20MICRONS,190.5
21STCENMGM,44.88
360ONE,1142.2
3IINFOLTD,16.35
3MINDIA,35465.0
3PLAND,37.68
5PAISA,307.95
63MOONS,761.0
A2ZINFRA,14.79
AAATECH,98.2
AADHARHFC,488.9
AAKASH,8.67
AAREYDRUGS,67.17
AARON,182.97
AARTECH,49.49
AARTIDRUGS,394.7
AARTIIND,356.95
AARTIPHARM,740.45
AARTISURF,400.5
AARVI,122.31
AAVAS,1569.2
ABAN,30.44
ABB,5278.0
ABBOTINDIA,28010.0
ABCAPITAL,362.95
ABCOTS,414.3
ABDL,624.8
ABFRL,77.67
ABGSEC,111.23
ABINFRA,19.44
ABLBL,127.66
ABREL,1674.0
ABSLAMC,751.95
ABSLBANETF,60.64
ABSLLIQUID,1000.0
ABSLNN50ET,71.7
ABSLPSE,9.87
ACC,1771.7
ACCELYA,1309.8
ACCURACY,5.69
ACE,933.75
ACEINTEG,21.84
ACI,489.45
ACL,73.52
ACMESOLAR,228.32
ACUTAAS,1664.0
ADANIENSOL,1011.3
ADANIENT,2282.4
ADANIGREEN,1040.2
ADANIPORTS,1522.8
ADANIPOWER,144.49
ADFFOODS,210.78
ADL,79.1
ADOR,1073.6
ADROITINFO,10.08
ADSL,157.29
ADVANCE,121.75
ADVANIHOTR,57.94
ADVENTHTL,222.58
ADVENZYMES,309.95
AEGISLOG,750.7
AEGISVOPAK,249.8
AEQUS,147.05
AEROENTER,80.15
AEROFLEX,176.13
AERONEU,86.28
AETHER,864.8
AFCONS,399.7
AFFLE,1685.8
AFFORDABLE,210.36
AFIL,7.07
AFSL,201.55
AGARIND,685.45
AGARWALEYE,505.75
AGI,725.25
AGIIL,263.95
AGRITECH,129.53
AGROPHOS,37.89
AGSTRA,4.21
AHCL,141.46
AHLADA,50.35
AHLEAST,133.89
AHLUCONT,958.7
AIAENG,3749.8
AIIL,2610.8
AIRAN,18.17
AIROLAM,103.66
AJANTPHARM,2659.8
AJAXENGG,602.1
AJMERA,993.3
AJOONI,4.46
AKASH,25.66
AKG,12.34
AKI,7.3
AKSHAR,0.53
AKSHARCHEM,249.35
AKSHOPTFBR,6.5
AKUMS,423.05
AKZOINDIA,3601.2
ALANKIT,10.99
ALBERTDAVD,770.3
ALEMBICLTD,102.1
ALICON,857.95
ALIVUS,888.65
ALKALI,81.85
ALKEM,5631.0
ALKYLAMINE,1596.2
ALLCARGO,11.8
ALLDIGI,866.05
ALLTIME,267.45
ALMONDZ,15.76
ALOKINDS,16.18
ALPA,80.58
ALPHA,48.51
ALPHAETF,25.24
ALPHAGEO,220.67
ALPL30IETF,27.99
ALPSINDUS,2.87
AMANTA,105.6
AMBER,6626.0
AMBICAAGAR,25.69
AMBIKCO,1274.6
AMBUJACEM,548.15
AMDIND,50.33
AMJLAND,50.39
AMNPLST,174.46
AMRUTANJAN,687.45
ANANDRATHI,2939.0
ANANTRAJ,550.45
ANDHRAPAP,67.3
ANDHRSUGAR,77.08
ANGELONE,2595.3
ANIKINDS,55.08
ANKITMETAL,1.72
ANMOL,14.08
ANSALAPI,3.46
ANTELOPUS,396.65
ANTGRAPHIC,0.94
ANTHEM,699.45
ANUHPHR,79.31
ANUP,2218.6
ANURAS,1307.3
AONEGOLD,12.31
AONELIQUID,1038.39
AONENIFTY,10.67
AONETMMQ50,9.7
AONETOTAL,11.98
APARINDS,9023.5
APCL,122.6
APCOTEXIND,371.6
APEX,266.4
APLAPOLLO,1737.9
APLLTD,876.9
APOLLO,236.0
APOLLOHOSP,7101.0
APOLLOPIPE,300.3
APOLLOTYRE,510.0
APOLSINHOT,1192.6
APTECHT,97.25
APTUS,292.35
ARCHIDPLY,92.54
ARCHIES,18.33
ARE&M,930.55
ARENTERP,49.4
ARFIN,64.88
ARIES,322.75
ARIHANTCAP,94.93
ARIHANTSUP,315.35
ARISINFRA,125.56
ARKADE,143.15
ARMANFIN,1482.6
AROGRANITE,29.89
ARROWGREEN,520.75
ARSHIYA,1.32
ARSSBL,600.4
ARTEMISMED,280.0
ARTNIRMAN,45.49
ARVEE,204.11
ARVIND,318.15
ARVINDFASN,492.8
ARVSMART,595.6
ASAHIINDIA,996.2
ASAHISONG,250.8
ASAL,497.7
ASALCBR,958.95
ASHAPURMIN,745.45
ASHIANA,291.95
ASHIMASYN,18.34
ASHOKA,165.45
ASHOKAMET,15.42
ASHOKLEY,163.86
ASIANENE,296.7
ASIANHOTNR,328.7
ASIANPAINT,2764.8
ASIANTILES,63.54
ASKAUTOLTD,465.65
ASMS,12.2
ASPINWALL,236.8
ASTEC,703.9
ASTERDM,620.35
ASTRAL,1416.4
ASTRAMICRO,907.05
ASTRAZEN,9155.0
ASTRON,6.21
ATALREAL,24.16
ATAM,81.34
ATGL,593.7
ATHERENERG,645.1
ATL,26.53
ATLANTAA,41.11
ATLANTAELE,925.05
ATLASCYCLE,92.75
ATUL,5928.0
ATULAUTO,441.7
AUBANK,968.05
AURIGROW,0.77
AURIONPRO,1151.5
AUROPHARMA,1195.1
AURUM,174.95
AUSOMENT,109.09
AUTOAXLES,1870.4
AUTOBEES,286.02
AUTOIETF,28.64
AUTOIND,74.18
AVADHSUGAR,382.5
AVALON,870.75
AVANTEL,152.43
AVANTIFEED,807.1
AVG,165.54
AVL,509.1
AVONMORE,16.08
AVROIND,114.68
AVTNPL,66.81
AWFIS,494.1
AWHCL,445.15
AWL,249.1
AXISBANK,1286.1
AXISBNKETF,610.38
AXISBPSETF,13.05
AXISCADES,1297.9
AXISCETF,125.68
AXISGOLD,110.78
AXISHCETF,149.9
AXISILVER,191.35
AXISNIFTY,286.46
AXISTECETF,416.75
AXISVALUE,30.49
AXITA,11.45
AXSENSEX,87.74
AYMSYNTEX,161.31
AZAD,1607.9
BAFNAPH,145.59
BAGFILMS,6.47
BAIDFIN,10.97
BAJAJ-AUTO,9015.0
BAJAJCON,254.05
BAJAJELEC,476.4
BAJAJFINSV,2083.1
BAJAJHCARE,413.0
BAJAJHFL,95.63
BAJAJHIND,19.47
BAJAJHLDNG,10900.0
BAJAJINDEF,322.2
BAJEL,166.61
BAJFINANCE,1017.3
BALAJEE,38.9
BALAJITELE,108.84
BALAMINES,1120.6
BALAXI,30.06
BALKRISHNA,20.37
BALKRISIND,2349.0
BALMLAWRIE,177.81
BALPHARMA,73.55
BALRAMCHIN,438.6
BALUFORGE,636.5
BANARBEADS,130.38
BANARISUG,3638.1
BANCOINDIA,710.65
BANDHANBNK,149.57
BANG,48.77
BANKA,66.05
BANKBARODA,284.45
BANKBEES,613.14
BANKBETF,60.14
BANKETF,602.04
BANKETFADD,60.59
BANKIETF,60.74
BANKINDIA,141.12
BANKNIFTY1,613.21
BANKPSU,82.76
BANSALWIRE,319.55
BANSWRAS,114.17
BASF,3901.4
BASML,27.85
BATAINDIA,960.25
BAYERCROP,4408.8
BBETF0432,1305.47
BBL,2826.0
BBNPNBETF,59.9
BBNPPGOLD,127.9
BBOX,516.55
BBTC,1869.5
BBTCL,197.79
BCG,11.19
BCLIND,32.33
BCONCEPTS,306.1
BDL,1409.9
BEARDSELL,30.45
BECTORFOOD,271.2
BEDMUTHA,101.59
BEL,389.45
BELLACASA,387.9
BELRISE,159.9
BEML,1690.4
BEPL,89.71
BERGEPAINT,541.25
BESTAGRO,364.5
BETA,1642.9
BFINVEST,410.1
BFSI,28.6
BFUTILITIE,604.7
BGRENERGY,343.5
BHAGCHEM,229.21
BHAGERIA,177.35
BHAGYANGR,132.62
BHANDARI,4.09
BHARATFORG,1426.6
BHARATGEAR,104.36
BHARATRAS,2657.0
BHARATSE,178.02
BHARATWIRE,178.11
BHARTIARTL,2083.4
BHARTIHEXA,1683.4
BHEL,285.15
BIGBLOC,66.37
BIKAJI,729.2
BIL,759.25
BILVYAPAR,7.45
BIOCON,386.35
BIOFILCHEM,33.66
BIRLACABLE,133.68
BIRLACORPN,1070.4
BIRLAMONEY,148.43
BIRLANU,1564.6
BLACKBUCK,653.7
BLAL,205.04
BLBLIMITED,14.95
BLISSGVS,144.37
BLKASHYAP,50.66
BLS,320.65
BLSE,217.27
BLUECOAST,34.87
BLUEDART,5393.5
BLUEJET,558.55
BLUESTARCO,1796.7
BLUESTONE,527.45
BLUSPRING,68.14
BMWVENTLTD,60.25
BODALCHEM,52.43
BOHRAIND,18.93
BOMDYEING,131.38
BORANA,276.1
BOROLTD,299.35
BORORENEW,545.1
BOROSCI,125.78
BOSCHLTD,36715.0
BPCL,365.05
BPL,57.04
BRIGADE,886.05
BRIGHOTEL,73.06
BRITANNIA,5915.5
BRNL,23.2
BROOKS,98.04
BSE,2735.0
BSE500IETF,40.05
BSHSL,98.37
BSL,162.31
BSLGOLDETF,116.13
BSLNIFTY,30.31
BSLSENETFG,85.2
BSOFT,429.7
BTML,8.25
BUTTERFLY,688.8
BVCL,41.45
BYKE,52.21
CALSOFT,15.94
CAMLINFINE,163.84
CAMPUS,263.35
CAMS,755.2
CANBK,146.63
CANFINHOME,915.4
CANHLIFE,121.84
CANTABIL,259.62
CAPACITE,257.45
CAPILLARY,719.35
CAPITALSFB,262.7
CAPLIPOINT,1963.9
CAPTRUST,11.68
CARBORUNIV,874.6
CARERATING,1541.0
CARRARO,543.1
CARTRADE,2673.4
CARYSIL,927.7
CASHIETF,1040.99
CASTROLIND,183.98
CCCL,18.0
CCHHL,15.57
CCL,1025.3
CDSL,1526.5
CEATLTD,3730.5
CEIGALL,234.71
CELEBRITY,8.52
CELLO,570.9
CEMPRO,830.45
CENTENKA,449.55
CENTEXT,21.23
CENTRALBK,36.42
CENTRUM,29.55
CENTUM,2302.8
CENTURYPLY,844.0
CERA,5258.5
CEREBRAINT,6.73
CESC,170.07
CEWATER,419.45
CGCL,184.13
CGPOWER,665.9
CHALET,900.2
CHAMBLFERT,433.5
CHEMBOND,164.39
CHEMBONDCH,160.31
CHEMCON,201.58
CHEMFAB,462.2
CHEMICAL,28.64
CHEMPLASTS,261.4
CHENNPETRO,927.4
CHEVIOT,1059.5
CHOICEGOLD,131.14
CHOICEIN,747.7
CHOLAFIN,1735.6
CHOLAHLDNG,1936.7
CIEINDIA,400.2
CIFL,35.04
CIGNITITEC,1803.2
CINELINE,84.88
CINEVISTA,14.75
CIPLA,1517.4
CLEAN,907.3
CLEDUCATE,82.58
CLSEL,256.65
CMSINFO,350.45
CNL,780.1
COALINDIA,383.35
COASTCORP,43.79
COCHINSHIP,1599.1
COFFEEDAY,32.58
COFORGE,1851.0
COHANCE,535.8
COLPAL,2161.3
COMMOIETF,94.07
COMPINFO,1.7
COMPUSOFT,16.57
COMSYN,139.99
CONCOR,505.5
CONCORDBIO,1369.8
CONFIPET,34.04
CONS,125.18
CONSOFINVT,166.57
CONSUMBEES,135.64
CONSUMER,11.86
CONSUMIETF,126.34
CONTROLPR,725.85
CORALFINAC,39.31
CORDSCABLE,185.69
COROMANDEL,2326.6
COSMOFIRST,718.05
COUNCODOS,5.91
CPCAP,114.52
CPEDU,270.75
CPPLUS,1554.9
CPSEETF,89.58
CRAFTSMAN,7016.0
CRAMC,298.25
CREATIVEYE,7.02
CREDITACC,1288.4
CREST,359.8
CRISIL,4498.6
CRIZAC,281.65
CROMPTON,254.1
CROWN,137.66
CSBBANK,390.15
CSLFINANCE,290.75
CTE,42.93
CUB,273.35
CUBEXTUB,95.21
CUMMINSIND,4600.2
CUPID,394.0
CURAA,123.69
CYBERMEDIA,16.57
CYBERTECH,148.55
CYIENT,1167.7
CYIENTDLM,428.35
DABUR,495.0
DALBHARAT,2072.2
DALMIASUG,297.65
DAMCAPITAL,212.28
DAMODARIND,31.49
DANGEE,3.87
DATAMATICS,826.4
DATAPATTNS,2594.2
DAVANGERE,3.81
DBCORP,242.1
DBEIL,119.2
DBL,445.35
DBOL,79.88
DBREALTY,119.49
DBSTOCKBRO,25.37
DCAL,219.68
DCBBANK,171.29
DCI,242.2
DCM,92.27
DCMFINSERV,5.29
DCMNVL,129.19
DCMSHRIRAM,1244.8
DCMSRIND,164.19
DCW,60.41
DCXINDIA,162.13
DDEVPLSTIK,283.7
DECCANCE,756.4
DEEDEV,217.51
DEEPAKFERT,1236.3
DEEPAKNTR,1528.6
DEEPINDS,441.25
DELHIVERY,412.3
DELPHIFX,251.08
DELTACORP,70.29
DELTAMAGNT,71.84
DEN,30.61
DENORA,709.3
DENTA,319.4
DEVIT,37.09
DEVX,43.87
DEVYANI,134.33
DGCONTENT,31.92
DHAMPURSUG,131.01
DHANBANK,25.28
DHANUKA,1204.9
DHARAN,0.3
DHARMAJ,237.6
DHRUV,47.64
DHUNINV,1163.6
DIACABS,140.68
DIAMINESQ,261.75
DIAMONDYD,1088.6
DICIND,488.55
DIFFNKG,313.95
DIGIDRIVE,26.58
DIGISPICE,23.96
DIGITIDE,139.89
