,CLOSE_PRICE
ANDHRAPAP,321.25
ANDHRSUGAR,127.65
ANDREWYU,20.85
ANGELONE,1312.15
ANIKINDS,29.35
ANKITMETAL,6.75
ANMOL,159.9
ANSALAPI,18.2
ANSALHSG,6.8
ANTGRAPHIC,1.0
ANUP,757.25
ANURAS,741.2
APARINDS,930.9
APCL,192.5
APCOTEXIND,535.55
APEX,283.45
APLAPOLLO,861.1
APLLTD,710.55
APOLLO,129.55
APOLLOHOSP,3898.05
APOLLOPIPE,465.25
APOLLOTYRE,206.65
APOLSINHOT,622.0
APTECHT,225.4
APTUS,280.6
ARCHIDPLY,54.55
ARCHIES,15.55
ARENTERP,37.45
ARIES,119.15
ARIHANTCAP,77.45
ARIHANTSUP,137.0
ARMANFIN,1240.3
AROGRANITE,43.35
ARROWGREEN,75.6
ARSHIYA,12.45
ARSSINFRA,21.8
ARTEMISMED,46.7
ARTNIRMAN,80.3
ARVEE,81.35
ARVIND,86.9
ARVINDFASN,283.8
ARVSMART,158.5
ASAHIINDIA,550.75
ASAHISONG,287.4
ASAL,463.9
ASALCBR,429.1
ASHAPURMIN,107.8
ASHIANA,138.2
ASHIMASYN,13.35
ASHOKA,74.55
ASHOKLEY,141.7
ASIANENE,87.15
ASIANHOTNR,80.35
ASIANPAINT,2939.15
ASIANTILES,41.15
ASPINWALL,168.0
ASTEC,2062.8
ASTERDM,198.85
ASTRAL,1764.3
ASTRAMICRO,210.7
ASTRAZEN,2982.6
ASTRON,39.3
ATFL,862.4
ATGL,2764.85
ATLANTA,14.9
ATUL,8249.35
ATULAUTO,170.15
AUBANK,554.5
AURIONPRO,264.1
AUROPHARMA,552.7
AURUM,106.75
AUSOMENT,71.3
AUTOAXLES,1800.35
AUTOBEES,122.39
AUTOIND,60.8
AVADHSUGAR,549.8
AVANTIFEED,449.5
AVROIND,116.35
AVTNPL,94.55
AWHCL,294.7
AWL,627.85
AXISBANK,668.25
AXISBNKETF,349.44
AXISBPSETF,10.33
AXISCADES,122.25
AXISCETF,71.9
AXISGOLD,43.41
AXISHCETF,79.53
AXISNIFTY,168.73
AXISTECETF,271.94
AXITA,244.55
AYMSYNTEX,87.9
BAFNAPH,112.35
BAGFILMS,6.0
BAJAJ-AUTO,3863.2
BAJAJCON,163.85
BAJAJELEC,1138.85
BAJAJFINSV,11726.25
BAJAJHCARE,338.1
BAJAJHIND,12.05
BAJAJHLDNG,4746.3
BAJFINANCE,5830.85
BALAJITELE,42.5
BALAMINES,3050.75
BALAXI,382.5
BALKRISHNA,45.1
BALKRISIND,2284.35
BALMLAWRIE,110.55
BALPHARMA,99.6
BALRAMCHIN,360.3
BANARBEADS,72.15
BANARISUG,2225.55
BANCOINDIA,176.2
BANDHANBNK,275.35
BANG,38.5
BANKA,79.6
BANKBARODA,105.2
BANKBEES,351.09
BANKINDIA,45.75
BANSWRAS,216.85
BARBEQUE,1062.8
BARTRONICS,4.2
BASF,2744.35
BASML,55.0
BATAINDIA,1785.05
BAYERCROP,5278.1
BBETF0432,988.0
BBL,1636.35
BBOX,141.15
BBTC,930.2
BCG,45.95
BCLIND,385.2
BCONCEPTS,122.45
BCP,4.15
BDL,693.8
BEARDSELL,15.75
BECTORFOOD,300.75
BEDMUTHA,70.2
BEL,237.4
BEML,1289.65
BEPL,114.1
BERGEPAINT,579.95
BESTAGRO,927.95
BFINVEST,258.7
BFUTILITIE,313.05
BGRENERGY,75.9
BHAGCHEM,925.45
BHAGERIA,181.1
BHAGYANGR,39.6
BHAGYAPROP,38.7
BHANDARI,5.95
BHARATFORG,659.3
BHARATGEAR,146.35
BHARATRAS,12562.7
BHARATWIRE,65.7
BHARTIARTL,641.65
BHEL,49.25
BIGBLOC,109.05
BIL,171.65
BINDALAGRO,28.3
BIOCON,331.9
BIOFILCHEM,55.2
BIRLACABLE,117.4
BIRLACORPN,908.4
BIRLAMONEY,56.35
BKMINDST,2.0
BLBLIMITED,16.95
BLISSGVS,77.2
BLKASHYAP,23.1
BLS,210.05
BLUEDART,8133.9
BLUESTARCO,975.45
BODALCHEM,87.95
BOMDYEING,96.3
BOROLTD,328.9
BORORENEW,617.5
BOSCHLTD,16009.2
BPCL,306.15
BPL,70.95
BRIGADE,451.2
BRITANNIA,3774.15
BRNL,31.75
BROOKS,82.75
BSE,658.7
BSHSL,413.85
BSL,99.5
BSLGOLDETF,45.43
BSLNIFTY,17.84
BSLSENETFG,51.34
BSOFT,317.55
BURNPUR,4.3
BUTTERFLY,1590.4
BVCL,21.8
BYKE,34.55
CALSOFT,21.5
CAMLINFINE,110.5
CAMPUS,370.1
CAMS,2319.05
CANBK,209.55
CANDC,3.75
CANFINHOME,471.55
CANTABIL,1120.5
CAPACITE,120.75
CAPLIPOINT,732.5
CAPTRUST,105.2
CARBORUNIV,765.7
CAREERP,112.4
CARERATING,456.1
CARTRADE,645.35
CASTROLIND,112.45
CCCL,1.95
CCHHL,7.15
CCL,409.3
CDSL,1097.45
CEATLTD,1225.85
CELEBRITY,12.5
CENTENKA,412.75
CENTEXT,9.55
CENTRALBK,18.05
CENTRUM,23.1
CENTUM,414.5
CENTURYPLY,527.6
CENTURYTEX,798.65
CERA,4098.1
CEREBRAINT,45.65
CESC,74.7
CGCL,693.7
CGPOWER,202.25
CHALET,318.6
CHAMBLFERT,299.05
CHEMBOND,173.45
CHEMCON,325.0
CHEMFAB,167.9
CHEMPLASTS,463.7
CHENNPETRO,268.5
CHEVIOT,1274.05
CHOICEIN,398.75
CHOLAFIN,616.45
CHOLAHLDNG,639.05
CIGNITITEC,509.15
CINELINE,130.2
CINEVISTA,13.45
CIPLA,951.15
CLEAN,1570.55
CLEDUCATE,124.8
CLNINDIA,431.6
CLSEL,108.15
CMICABLES,24.6
CMSINFO,242.15
COALINDIA,192.0
COASTCORP,280.45
COCHINSHIP,321.15
COFFEEDAY,43.7
COFORGE,3417.25
COLPAL,1565.4
COMPINFO,21.5
COMPUSOFT,23.05
CONCOR,674.25
CONFIPET,53.25
CONSOFINVT,123.15
CONSUMBEES,77.67
CONTROLPR,437.7
CORALFINAC,34.4
CORDSCABLE,51.9
COROMANDEL,969.45
COSMOFILMS,968.65
COUNCODOS,4.1
CPSEETF,32.17
CRAFTSMAN,2445.75
CREATIVE,512.6
CREDITACC,1033.15
CREST,171.9
CRISIL,3306.8
CROMPTON,389.05
CROWN,35.8
CSBBANK,200.4
CTE,54.65
CUB,150.25
CUBEXTUB,26.4
CUMMINSIND,1089.85
CUPID,219.05
CYBERMEDIA,16.35
CYBERTECH,154.55
CYIENT,769.55
DAAWAT,86.75
DABUR,549.25
DALBHARAT,1440.1
DALMIASUG,347.4
DAMODARIND,46.6
DANGEE,409.95
DATAMATICS,288.55
DATAPATTNS,729.85
DBCORP,79.1
DBL,198.8
DBREALTY,57.65
DBSTOCKBRO,20.95
DCAL,122.3
DCBBANK,82.45
DCM,61.65
DCMFINSERV,3.95
DCMNVL,173.3
DCMSHRIRAM,961.6
DCMSRIND,76.65
DCW,35.15
DECCANCE,480.15
DEEPAKFERT,633.4
DEEPAKNTR,1773.3
DEEPENR,82.9
DEEPINDS,190.7
DELHIVERY,598.25
DELPHIFX,412.8
DELTACORP,177.55
DELTAMAGNT,70.4
DEN,34.1
DENORA,797.9
DEVIT,171.5
DEVYANI,162.55
DFMFOODS,236.35
DGCONTENT,15.4
DHAMPURSUG,215.55
DHANBANK,11.9
DHANI,31.05
DHANUKA,689.0
DHANVARSHA,98.1
DHARAMSI,358.95
DHARSUGAR,10.8
DHRUV,49.2
DHUNINV,583.65
DIAMONDYD,763.65
DICIND,375.45
DIGISPICE,28.15
DIGJAMLMTD,121.0
DIL,54.0
DISHTV,11.6
DIVISLAB,3733.8
DIVOPPBEES,42.13
DIXON,3699.3
DLF,348.55
DLINKINDIA,131.2
DMART,3924.85
DNAMEDIA,2.95
DODLA,484.2
DOLATALGO,66.2
DOLLAR,420.25
DONEAR,49.35
DPABHUSHAN,375.25
DPSCLTD,12.55
DPWIRES,298.65
DRCSYSTEMS,32.3
DREDGECORP,264.75
DRREDDY,4575.4
DSPN50ETF,160.86
DSPNEWETF,183.8
DSPQ50ETF,155.86
DSSL,315.8
DTIL,208.05
DUCON,15.55
DVL,197.95
DWARKESH,109.8
DYNAMATECH,1905.0
DYNPRO,419.95
E2E,130.2
EASEMYTRIP,380.1
EASTSILK,4.65
EASUNREYRL,2.55
EBBETF0423,1179.46
EBBETF0425,1070.91
EBBETF0430,1188.84
EBBETF0431,1053.3
ECLERX,2074.95
EDELWEISS,57.2
EDUCOMP,3.55
EICHERMOT,2955.1
EIDPARRY,546.8
EIFFL,112.0
EIHAHOTELS,392.4
EIHOTEL,130.05
EIMCOELECO,374.5
EKC,174.1
ELDEHSG,533.15
ELECON,304.85
ELECTCAST,34.8
ELECTHERM,76.95
ELGIEQUIP,373.8
ELGIRUBCO,29.55
EMAMILTD,470.95
EMAMIPAP,148.55
EMAMIREAL,66.1
EMKAY,68.1
EMMBI,90.8
EMUDHRA,250.2
ENDURANCE,1434.15
ENERGYDEV,17.1
ENGINERSIN,60.5
ENIL,180.05
EPL,169.35
EQUIPPP,49.3
EQUITAS,86.75
EQUITASBNK,39.9
ERIS,661.6
EROSMEDIA,23.8
ESABINDIA,3409.75
ESCORTS,1617.85
ESSARSHPNG,6.85
ESSENTIA,3.75
ESTER,126.7
ETHOSLTD,831.05
EVEREADY,325.25
EVERESTIND,550.15
EXCEL,9.35
EXCELINDUS,1131.85
EXIDEIND,148.8
EXPLEOSOL,1172.35
EXXARO,106.4
FACT,98.65
FAIRCHEMOR,1481.3
FCL,202.9
FCONSUMER,1.95
FCSSOFT,2.9
FDC,264.5
FEDERALBNK,97.2
FEL,3.0
FELDVR,8.05
FIBERWEB,36.55
FIEMIND,1470.1
FILATEX,96.55
FINCABLES,410.0
FINEORG,4958.05
FINOPB,244.35
FINPIPE,132.4
FLEXITUFF,25.75
FLFL,17.6
FLUOROCHEM,3167.45
FMGOETZE,287.15
FMNL,5.0
FOCUS,114.35
FOODSIN,63.55
FORCEMOT,994.1
FORTIS,259.1
FOSECOIND,1580.75
FRETAIL,6.95
FSC,31.3
FSL,101.9
GABRIEL,131.75
GAEL,310.85
GAIL,139.3
GAL,3.15
GALAXYSURF,2950.7
GALLANTT,68.35
GANDHITUBE,356.55
GANECOS,581.35
GANESHBE,132.45
GANESHHOUC,305.1
GANGAFORGE,5.85
GANGESSECU,107.75
GARFIBRES,3108.55
GATEWAY,66.95
GATI,142.8
GAYAHWS,0.7
GAYAPROJ,15.0
GEECEE,130.3
GEEKAYWIRE,76.55
GENCON,30.4
GENESYS,575.8
GENUSPAPER,16.3
GENUSPOWER,78.5
GEOJITFSL,51.0
GEPIL,125.75
GESHIP,389.95
GET&D,106.4
GFLLIMITED,64.85
GFSTEELS,3.5
GHCL,638.75
GICHSGFIN,120.55
GICRE,115.95
GILLANDERS,60.95
GILLETTE,5040.15
GILT5YBEES,49.01
GINNIFILA,38.75
GIPCL,77.5
GKWLIMITED,570.95
GLAND,2431.6
GLAXO,1502.9
GLENMARK,389.3
GLFL,2.9
GLOBAL,184.5
GLOBALVECT,46.05
GLOBE,7.85
GLOBUSSPR,1026.35
GLS,466.7
GMBREW,578.0
GMDCLTD,141.65
GMMPFAUDLR,1425.65
GMRINFRA,34.55
GMRP&UI,20.4
GNA,563.6
GNFC,612.35
GOACARBON,442.8
GOCLCORP,278.3
GOCOLORS,979.1
GODFRYPHLP,1072.2
GODHA,7.35
GODREJAGRO,499.95
GODREJCP,875.35
GODREJIND,441.1
GODREJPROP,1317.45
GOENKA,2.0
GOKEX,326.9
GOKUL,33.9
GOKULAGRO,91.3
GOLDBEES,43.3
GOLDENTOBC,87.5
GOLDIAM,151.5
GOLDSHARE,43.25
GOLDTECH,56.4
GOODLUCK,289.9
GOODYEAR,1083.3
GPIL,263.65
GPPL,79.85
GPTINFRA,81.85
GRANULES,305.3
GRAPHITE,404.65
GRASIM,1391.8
GRAUWEIL,58.1
GRAVITA,261.25
GREAVESCOT,153.8
GREENLAM,351.2
GREENPANEL,467.45
GREENPLY,177.4
GREENPOWER,9.45
GRINDWELL,1708.4
GRINFRA,1184.1
GROBTEA,817.05
GRPLTD,1667.2
GRSE,227.6
GRWRHITECH,789.0
GSCLCEMENT,33.8
GSFC,137.1
GSPL,231.85
GSS,226.55
GTL,11.2
GTLINFRA,1.3
GTPL,154.4
GUFICBIO,206.35
GUJALKALI,689.1
GUJAPOLLO,196.1
GUJGASLTD,453.6
GUJRAFFIA,29.5
GULFOILLUB,412.7
GULFPETRO,43.85
GULPOLY,270.95
HAL,1730.0
HAPPSTMNDS,828.95
HARDWYN,266.3
HARIOMPIPE,203.9
HARRMALAYA,147.05
HATHWAY,16.4
HATSUN,914.95
HAVELLS,1241.75
HAVISHA,2.3
HBANKETF,348.58
HBLPOWER,87.15
HBSL,40.45
HCC,11.95
HCG,275.95
HCL-INSYS,16.75
HCLTECH,903.0
HDFC,2167.4
HDFCAMC,1897.7
HDFCBANK,1351.05
HDFCLIFE,537.15
HDFCMFGETF,44.64
HDFCNIFETF,171.98
HDFCSENETF,577.77
HDIL,4.9
HEALTHY,7.9
HECPROJECT,22.8
HEG,1040.7
HEIDELBERG,174.55
HEMIPROP,103.05
HERANBA,568.3
HERCULES,123.65
HERITGFOOD,278.0
HEROMOTOCO,2792.8
HESTERBIO,2287.75
HEXATRADEX,169.05
HFCL,63.7
HGINFRA,528.5
HGS,1284.45
HIKAL,247.4
HIL,3335.4
HILTON,41.35
HIMATSEIDE,111.15
HINDALCO,349.1
HINDCOMPOS,264.1
HINDCON,56.7
HINDCOPPER,89.3
HINDMOTORS,18.6
HINDOILEXP,163.2
HINDPETRO,237.85
HINDUNILVR,2497.8
HINDWAREAP,303.6
HINDZINC,283.7
HIRECT,180.65
HISARMETAL,120.95
HITECH,459.3
HITECHCORP,234.65
HITECHGEAR,192.7
HLEGLAS,3294.5
HLVLTD,9.15
HMT,24.75
HMVL,51.1
HNDFDS,2022.85
HNGSNGBEES,292.73
HOMEFIRST,756.65
HONAUT,35470.1
HONDAPOWER,1483.05
HOVS,54.4
HPAL,374.4
HPL,59.2
HSCL,88.7
HTMEDIA,18.85
HUBTOWN,83.0
HUDCO,35.75
HUHTAMAKI,170.8
IBMFNIFTY,169.0
IBREALEST,62.55
IBULHSGFIN,92.95
ICDSLTD,35.35
ICEMAKE,117.75
ICICI500,22.9
ICICI5GSEC,50.01
ICICIALPLV,157.94
ICICIAUTO,121.61
ICICIB22,47.06
ICICIBANK,752.4
ICICIBANKN,346.68
ICICIBANKP,172.85
ICICICONSU,71.77
ICICIFMCG,417.69
ICICIGI,1250.7
ICICIGOLD,44.57
ICICILIQ,999.99
ICICILOVOL,131.91
ICICIM150,107.0
ICICIMCAP,94.51
ICICINF100,176.81
ICICINIFTY,172.79
ICICINV20,88.12
ICICINXT50,39.71
ICICIPHARM,79.12
ICICIPRULI,513.35
ICICISENSX,586.04
ICICISILVE,57.99
ICICITECH,273.85
ICIL,129.55
ICRA,3852.25
IDBI,33.5
IDBIGOLD,4630.3
IDEA,8.65
IDFC,52.5
IDFCFIRSTB,33.8
IDFNIFTYET,167.96
IEX,162.15
IFBAGRO,553.45
IFBIND,946.4
IFCI,9.55
IFGLEXPOR,275.85
IGARASHI,285.35
IGL,366.1
IGPL,596.45
IIFL,331.65
IIFLSEC,70.55
IIFLWAM,1562.35
IITL,85.0
IL&FSENGG,11.85
IL&FSTRANS,4.15
IMAGICAA,16.3
IMFA,268.2
IMPAL,785.85
IMPEXFERRO,6.0
INCREDIBLE,20.6
INDBANK,20.4
INDHOTEL,244.0
INDIACEM,171.85
INDIAGLYCO,842.9
INDIAMART,3920.25
INDIANB,169.75
INDIANCARD,233.0
INDIANHUME,146.05
INDIGO,1761.0
INDIGOPNTS,1400.55
INDLMETER,11.35
INDNIPPON,402.05
INDOAMIN,80.75
INDOBORAX,109.9
INDOCO,379.65
INDORAMA,63.25
INDOSTAR,131.7
INDOTECH,213.7
INDOTHAI,192.4
INDOWIND,13.7
INDRAMEDCO,55.75
INDSWFTLAB,60.0
INDSWFTLTD,10.25
INDTERRAIN,49.45
INDUSINDBK,820.9
INDUSTOWER,225.55
INEOSSTYRO,845.1
INFIBEAM,13.3
INFOBEAN,691.35
INFOMEDIA,4.3
INFRABEES,479.68
INFY,1428.85
INGERRAND,1504.6
INOXLEISUR,528.25
INOXWIND,79.55
INSECTICID,895.8
INSPIRISYS,64.45
INTELLECT,657.0
INTENTECH,73.35
INTLCONV,56.5
INVENTURE,2.65
IOB,17.2
IOC,70.75
IOLCP,339.4
IONEXCHANG,1836.7
IPCALAB,990.5
IPL,265.25
IRB,208.45
IRCON,37.15
IRCTC,585.7
IRFC,20.0
IRIS,82.95
IRISDOREME,190.7
ISEC,444.35
ISFT,168.75
ISGEC,462.0
ISMTLTD,50.25
ITBEES,27.43
ITC,290.85
ITDC,292.2
ITDCEM,73.5
ITI,108.4
IVC,6.3
IVP,160.75
IVZINGOLD,4530.6
IVZINNIFTY,1751.48
IWEL,538.3
IZMO,73.9
J&KBANK,26.65
JAGRAN,51.55
JAGSNPHARM,345.15
JAIBALAJI,39.65
JAICORPLTD,116.05
JAINSTUDIO,2.3
JAIPURKURT,61.1
JAMNAAUTO,128.35
JASH,661.55
JAYAGROGN,206.5
JAYBARMARU,150.5
JAYNECOIND,26.25
JAYSREETEA,85.65
JBCHEPHARM,1625.15
JBFIND,11.05
JBMA,434.55
JCHAC,1586.0
JETAIRWAYS,103.95
JETFREIGHT,25.1
JHS,22.45
JINDALPHOT,222.8
JINDALPOLY,1016.35
JINDALSAW,79.5
JINDALSTEL,361.15
JINDRILL,177.55
JINDWORLD,228.15
JISLDVREQS,19.45
JISLJALEQS,34.2
JITFINFRA,134.0
JKCEMENT,2179.5
JKIL,292.55
JKLAKSHMI,425.25
JKPAPER,297.85
JKTYRE,111.85
JMA,66.65
JMCPROJECT,73.75
JMFINANCIL,62.2
JOCIL,179.55
JPASSOCIAT,7.3
JPINFRATEC,2.15
JPOLYINVST,270.25
JPPOWER,6.3
JSL,111.75
JSLHISAR,217.7
JSWENERGY,231.95
JSWHL,3379.4
JSWISPL,25.05
JSWSTEEL,584.0
JTEKTINDIA,79.6
JTLINFRA,210.25
JUBLFOOD,559.65
JUBLINDS,401.0
JUBLINGREA,473.75
JUBLPHARMA,368.2
JUNIORBEES,408.33
JUSTDIAL,572.75
JWL,59.6
JYOTHYLAB,165.1
JYOTISTRUC,15.75
KABRAEXTRU,339.6
KAJARIACER,986.6
KAKATCEM,200.05
KALPATPOWR,360.75
KALYANIFRG,185.0
KALYANKJIL,65.65
KAMATHOTEL,57.9
KAMDHENU,189.45
KANANIIND,10.55
KANORICHEM,120.25
KANPRPLA,122.55
KANSAINER,387.85
KAPSTON,152.05
KARMAENG,22.35
KARURVYSYA,45.75
KAUSHALYA,3.65
KAVVERITEL,8.5
KAYA,297.4
KBCGLOBAL,3.35
KCP,105.95
KCPSUGIND,22.25
KDDL,665.75
KEC,455.85
KECL,27.15
KEEPLEARN,2.3
KEERTI,18.95
KEI,1166.1
KELLTONTEC,73.3
KENNAMET,1977.5
KERNEX,226.0
KESORAMIND,47.35
KEYFINSERV,100.9
KHADIM,191.55
KHAICHEM,94.35
KHAITANLTD,45.9
KHANDSE,34.95
KICL,1444.05
KILITCH,161.5
KIMS,1193.4
KINGFA,881.35
KIOCL,193.2
KIRIINDUS,460.9
KIRLFER,202.5
KIRLOSBROS,314.5
KIRLOSENG,143.7
KIRLOSIND,1295.65
KITEX,226.5
KKCL,317.85
KMSUGAR,28.55
KNRCON,250.05
KOHINOOR,73.8
KOKUYOCMLN,57.2
KOLTEPATIL,255.3
KOPRAN,199.8
KOTAKALPHA,26.01
KOTAKBANK,1770.05
KOTAKBKETF,350.9
KOTAKGOLD,43.6
KOTAKIT,27.14
KOTAKLOVOL,12.37
KOTAKMID50,76.16
KOTAKNIFTY,169.15
KOTAKNV20,89.91
KOTAKPSUBK,259.78
KOTARISUG,34.35
KOTHARIPET,80.35
KOTHARIPRO,85.6
KOVAI,1461.1
KPIGREEN,719.95
KPITTECH,483.3
KPRMILL,513.5
KRBL,246.05
KREBSBIO,99.35
KRIDHANINF,4.25
KRISHANA,250.25
KRITI,71.75
KRITIKA,74.65
KRSNAA,566.8
KSB,1445.6
KSCL,485.05
KSL,297.35
KTKBANK,68.5
KUANTUM,79.75
L&TFH,70.9
LAGNAM,69.75
LAKPRE,5.55
LALPATHLAB,1988.65
LAMBODHARA,78.55
LANCER,222.25
LAOPALA,272.45
LASA,32.75
LATENTVIEW,335.9
LAURUSLABS,521.65
LAXMICOT,21.35
LAXMIMACH,9702.4
LCCINFOTEC,3.35
LEMONTREE,64.1
LFIC,115.05
LGBBROSLTD,641.9
LGBFORGE,9.4
LIBAS,28.65
LIBERTSHOE,143.05
LICHSGFIN,359.15
LICI,712.3
LICNETFGSC,21.86
LICNETFN50,171.77
LICNETFSEN,577.5
LICNFNHGP,171.39
LIKHITHA,298.85
LINC,246.9
LINCOLN,310.9
LINDEINDIA,3509.2
LIQUIDBEES,1000.0
LIQUIDETF,999.99
LODHA,1113.95
LOKESHMACH,82.05
LOTUSEYE,50.7
LOVABLE,125.9
LPDC,7.0
LSIL,11.65
LT,1646.15
LTGILTBEES,22.16
LTI,3873.6
LTTS,3050.55
LUMAXIND,1411.6
LUMAXTECH,206.85
LUPIN,643.25
LUXIND,1809.65
LXCHEM,279.1
LYKALABS,131.0
LYPSAGEMS,5.65
M&M,1142.65
M&MFIN,196.3
MAANALU,115.0
MACPOWER,226.8
MADHAV,46.95
MADHUCON,4.95
MADRASFERT,45.35
MAESGETF,26.94
MAFANG,39.7
MAFSETF,16.11
MAGADSUGAR,339.25
MAGNUM,10.8
MAHABANK,15.9
MAHAPEXLTD,78.85
MAHASTEEL,66.8
MAHEPC,101.5
MAHESHWARI,72.45
MAHINDCIE,239.4
MAHKTECH,15.71
MAHLIFE,404.6
MAHLOG,480.5
MAHSCOOTER,3628.65
MAHSEAMLES,665.9
MAITHANALL,854.2
MALLCOM,734.4
MALUPAPER,31.55
MAM150ETF,10.53
MAMFGETF,76.07
MAN50ETF,166.01
MANAKALUCO,20.75
MANAKCOAT,19.1
MANAKSIA,78.15
MANAKSTEEL,39.85
MANALIPETC,99.25
MANAPPURAM,88.15
MANGALAM,146.4
MANGCHEFER,118.3
MANGLMCEM,302.55
MANINDS,77.55
MANINFRA,81.35
MANORAMA,1020.9
MANORG,579.9
MANUGRAPH,12.9
MANXT50,389.9
MANYAVAR,1097.25
MAPMYINDIA,1445.4
MARALOVER,66.6
MARATHON,201.05
MARICO,507.3
MARINE,27.1
MARKSANS,48.35
MARSHALL,33.2
MARUTI,8567.75
MASFIN,487.75
MASKINVEST,36.45
MASPTOP50,25.77
MASTEK,1960.8
MATRIMONY,747.7
MAWANASUG,100.95
MAXHEALTH,373.6
MAXIND,75.65
MAXVIL,93.65
MAYURUNIQ,399.5
MAZDA,576.6
MAZDOCK,257.65
MBAPL,651.95
MBECL,3.4
MBLINFRA,18.9
MCDOWELL-N,824.9
MCL,24.35
MCLEODRUSS,21.45
MCX,1337.05
MEDICAMEQ,672.3
MEDICO,87.3
MEDPLUS,751.1
MEGASOFT,39.35
MEGASTAR,167.1
MELSTAR,3.0
MENONBE,81.0
MEP,17.2
MERCATOR,1.45
METALFORGE,4.45
METROBRAND,554.05
METROPOLIS,1442.2
MFL,1415.05
MFSL,834.5
MGEL,184.3
MGL,795.3
MHLXMIRU,130.05
MHRIL,224.15
MICEL,13.6
MID150BEES,107.09
MIDHANI,164.3
MINDACORP,225.15
MINDAIND,517.45
MINDTECK,124.1
MINDTREE,2786.5
MIRCELECTR,12.55
MIRZAINT,247.1
MITCON,73.95
MITTAL,15.0
MMFL,845.85
MMP,159.3
MMTC,38.65
MODIRUBBER,56.9
MODISNME,59.1
MOGSEC,48.85
MOHITIND,15.75
MOIL,144.85
MOKSH,18.45
MOL,130.8
MOLDTECH,94.45
MOLDTKPAC,743.3
MOLOWVOL,114.5
MOM100,29.42
MOM50,159.94
MOMOMENTUM,167.55
MON100,91.62
MONARCH,248.25
MONQ50,54.04
MONTECARLO,810.35
MORARJEE,18.45
MOREPENLAB,37.8
MOTHERSON,119.25
MOTILALOFS,781.35
MOTOGENFIN,29.8
MPHASIS,2111.2
MPSLTD,741.5
MRF,77414.9
MRO-TEK,63.6
MRPL,71.75
MSPL,9.9
MSTCLTD,231.3
MSUMI,78.9
MTARTECH,1231.9
MTEDUCARE,8.7
MTNL,23.55
MUKANDLTD,104.0
MUKTAARTS,52.8
MUNJALAU,43.35
MUNJALSHOW,101.35
MURUDCERA,23.4
MUTHOOTCAP,179.05
MUTHOOTFIN,993.0
NACLIND,74.5
NAGAFERT,8.8
NAGREEKCAP,11.1
NAGREEKEXP,32.8
NAHARCAP,405.5
NAHARINDUS,122.8
NAHARPOLY,378.25
NAHARSPING,299.25
NAM-INDIA,285.5
NATCOPHARM,650.0
NATHBIOGEN,188.95
NATIONALUM,70.6
NAUKRI,3840.05
NAVINFLUOR,3685.9
NAVKARCORP,63.35
NAVNETEDUL,93.5
NAZARA,566.45
NBCC,30.25
NBIFIN,1893.45
NBVENTURES,179.15
NCC,57.2
NCLIND,166.45
NDGL,1177.15
NDL,27.2
NDRAUTO,389.25
NDTV,193.85
NECCLTD,25.55
NECLIFE,24.45
NELCAST,69.25
NELCO,623.3
NEOGEN,1298.8
NESCO,579.8
NESTLEIND,18363.3
NETF,166.55
NETWORK18,69.75
