,CLOSE_PRICE
ASIANENE,354.55
ASIANHOTNR,192.54
ASIANPAINT,2887.3
ASIANTILES,68.92
ASKAUTOLTD,448.7
ASMS,20.63
ASPINWALL,275.65
ASTEC,1076.6
ASTERDM,439.25
ASTRAL,1769.75
ASTRAMICRO,774.0
ASTRAZEN,7490.6
ASTRON,22.28
ATALREAL,12.24
ATAM,128.15
ATFL,960.65
ATGL,722.05
ATL,41.32
ATLANTAA,56.16
ATUL,7859.65
ATULAUTO,603.75
AUBANK,613.8
AURIONPRO,1696.65
AUROPHARMA,1396.95
AURUM,226.91
AUSOMENT,113.12
AUTOAXLES,1792.35
AUTOBEES,243.65
AUTOIETF,24.37
AUTOIND,115.54
AVADHSUGAR,627.0
AVALON,590.7
AVANTEL,170.91
AVANTIFEED,580.8
AVG,474.8
AVONMORE,15.4
AVROIND,150.78
AVTNPL,82.31
AWFIS,728.8
AWHCL,833.55
AWL,342.35
AXISBANK,1171.7
AXISBNKETF,531.75
AXISBPSETF,12.1
AXISCADES,509.25
AXISCETF,116.72
AXISGOLD,66.24
AXISHCETF,145.64
AXISILVER,94.97
AXISNIFTY,262.52
AXISTECETF,431.12
AXITA,14.04
AXSENSEX,80.92
AYMSYNTEX,256.64
AZAD,1636.7
BAFNAPH,79.05
BAGFILMS,10.76
BAIDFIN,14.56
BAJAJ-AUTO,9874.85
BAJAJCON,224.5
BAJAJELEC,875.05
BAJAJFINSV,1735.65
BAJAJHCARE,372.5
BAJAJHFL,135.13
BAJAJHIND,33.93
BAJAJHLDNG,10600.35
BAJEL,254.55
BAJFINANCE,6930.35
BALAJEE,72.33
BALAJITELE,61.69
BALAMINES,2110.75
BALAXI,89.97
BALKRISHNA,24.78
BALKRISIND,2792.7
BALMLAWRIE,234.87
BALPHARMA,123.23
BALRAMCHIN,610.35
BALUFORGE,730.15
BANARBEADS,129.4
BANARISUG,3505.1
BANCOINDIA,734.9
BANDHANBNK,181.27
BANG,53.42
BANKA,129.95
BANKBARODA,257.9
BANKBEES,534.9
BANKBETF,52.46
BANKETF,525.97
BANKETFADD,53.01
BANKIETF,52.96
BANKINDIA,110.37
BANKNIFTY1,535.37
BANKPSU,68.8
BANSALWIRE,408.1
BANSWRAS,140.76
BARBEQUE,564.6
BASF,8337.75
BASML,58.91
BATAINDIA,1356.1
BAYERCROP,6764.55
BBETF0432,1202.04
BBL,4621.2
BBNPNBETF,52.06
BBNPPGOLD,77.2
BBOX,523.55
BBTC,2710.05
BBTCL,215.42
BCLIND,56.49
BCONCEPTS,523.55
BDL,1032.25
BEARDSELL,44.01
BECTORFOOD,1803.75
BEDMUTHA,218.9
BEL,286.35
BEML,4050.0
BEPL,132.8
BERGEPAINT,513.4
BESTAGRO,569.5
BFINVEST,667.0
BFSI,24.68
BFUTILITIE,888.05
BGRENERGY,42.51
BHAGCHEM,345.65
BHAGERIA,204.49
BHAGYANGR,105.49
BHANDARI,6.75
BHARATFORG,1460.8
BHARATGEAR,101.28
BHARATRAS,11503.4
BHARATWIRE,228.7
BHARTIARTL,1578.4
BHARTIHEXA,1415.5
BHEL,235.25
BIGBLOC,127.0
BIKAJI,880.6
BIL,735.0
BINANIIND,16.45
BIOCON,315.7
BIOFILCHEM,66.77
BIRLACABLE,223.68
BIRLACORPN,1171.7
BIRLAMONEY,157.45
BLAL,240.03
BLBLIMITED,20.64
BLISSGVS,123.49
BLKASHYAP,81.55
BLS,413.05
BLSE,213.25
BLUECHIP,8.9
BLUEDART,7898.75
BLUEJET,503.55
BLUESTARCO,1857.0
BODALCHEM,76.65
BOMDYEING,231.35
BOROLTD,491.35
BORORENEW,440.5
BOROSCI,191.38
BOSCHLTD,35612.55
BPCL,307.95
BPL,111.09
BRIGADE,1218.55
BRITANNIA,5605.1
BRNL,46.07
BROOKS,149.26
BSE,4602.95
BSE500IETF,38.05
BSHSL,161.73
BSL,252.73
BSLGOLDETF,69.87
BSLNIFTY,27.78
BSLSENETFG,78.56
BSOFT,557.45
BTML,11.88
BURNPUR,6.89
BUTTERFLY,838.85
BVCL,54.76
BYKE,77.67
CALSOFT,18.57
CAMLINFINE,110.93
CAMPUS,290.35
CAMS,4564.6
CANBK,103.67
CANFINHOME,865.8
CANTABIL,227.52
CAPACITE,365.45
CAPITALSFB,296.25
CAPLIPOINT,2021.7
CAPTRUST,115.01
CARBORUNIV,1396.1
CAREERP,506.0
CARERATING,1506.35
CARTRADE,1124.5
CARYSIL,820.85
CASTROLIND,206.53
CCCL,17.47
CCHHL,23.01
CCL,669.5
CDSL,1541.55
CEATLTD,2737.2
CEIGALL,344.8
CELEBRITY,14.69
CELLO,821.5
CENTENKA,604.0
CENTEXT,23.48
CENTRALBK,57.2
CENTRUM,32.83
CENTUM,1784.55
CENTURYPLY,845.85
CERA,7129.5
CEREBRAINT,10.55
CESC,182.23
CGCL,210.74
CGPOWER,704.85
CHALET,861.65
CHAMBLFERT,484.1
CHEMBOND,574.25
CHEMCON,247.7
CHEMFAB,1014.45
CHEMPLASTS,484.7
CHENNPETRO,632.4
CHEVIOT,1297.6
CHOICEIN,527.3
CHOLAFIN,1283.0
CHOLAHLDNG,1755.75
CIEINDIA,490.7
CIGNITITEC,1407.05
CINELINE,104.87
CINEVISTA,18.5
CIPLA,1601.2
CLEAN,1508.75
CLEDUCATE,111.27
CLSEL,355.65
CMSINFO,519.75
COALINDIA,434.9
COASTCORP,241.58
COCHINSHIP,1496.35
COFORGE,7546.5
COLPAL,2981.65
COMMOIETF,89.56
COMPUSOFT,28.97
COMSYN,66.94
CONCOR,836.85
CONCORDBIO,1810.85
CONFIPET,77.15
CONS,117.18
CONSOFINVT,207.0
CONSUMBEES,126.3
CONSUMIETF,117.35
CONTROLPR,708.0
CORALFINAC,53.35
CORDSCABLE,218.76
COROMANDEL,1669.15
COSMOFIRST,759.6
COUNCODOS,6.92
CPSEETF,92.03
CRAFTSMAN,5005.8
CREATIVE,906.1
CREATIVEYE,8.46
CREDITACC,926.9
CREST,503.75
CRISIL,5343.1
CROMPTON,385.5
CROWN,272.34
CSBBANK,310.0
CSLFINANCE,341.65
CTE,96.81
CUB,178.92
CUBEXTUB,109.39
CUMMINSIND,3484.45
CUPID,86.39
CYBERMEDIA,27.22
CYBERTECH,218.47
CYIENT,1872.05
CYIENTDLM,633.05
DABUR,534.85
DALBHARAT,1793.6
DALMIASUG,464.1
DAMODARIND,43.6
DANGEE,7.38
DATAMATICS,577.3
DATAPATTNS,2359.7
DAVANGERE,6.55
DBCORP,327.7
DBEIL,154.32
DBL,491.45
DBOL,133.0
DBREALTY,163.74
DBSTOCKBRO,46.64
DCAL,187.95
DCBBANK,120.76
DCI,373.95
DCM,92.0
DCMFINSERV,7.41
DCMNVL,201.74
DCMSHRIRAM,1050.0
DCMSRIND,184.9
DCW,105.11
DCXINDIA,335.35
DECCANCE,581.25
DEEDEV,267.6
DEEPAKFERT,1321.45
DEEPAKNTR,2695.1
DEEPINDS,488.7
DELHIVERY,353.9
DELPHIFX,282.0
DELTACORP,117.51
DELTAMAGNT,90.3
DEN,48.32
DENORA,1292.0
DEVIT,152.85
DEVYANI,172.1
DGCONTENT,42.92
DHAMPURSUG,195.78
DHANBANK,34.43
DHANI,60.26
DHANUKA,1565.15
DHARMAJ,326.25
DHRUV,120.9
DHUNINV,2221.55
DIACABS,1605.4
DIAMINESQ,522.45
DIAMONDYD,1087.05
DICIND,747.0
DIFFNKG,332.8
DIGIDRIVE,43.17
DIGISPICE,31.52
DIGJAMLMTD,85.62
DIL,6.08
DISHTV,12.68
DIVGIITTS,655.35
DIVISLAB,5811.25
DIVOPPBEES,82.61
DIXON,14402.65
DJML,120.55
DLF,799.05
DLINKINDIA,566.0
DMART,3926.55
DMCC,288.95
DNAMEDIA,5.11
DODLA,1171.5
DOLATALGO,139.48
DOLLAR,516.3
DOLPHIN,615.1
DOMS,2783.0
DONEAR,113.05
DPABHUSHAN,1734.4
DPSCLTD,18.12
DPWIRES,413.65
DRCSYSTEMS,25.44
DREAMFOLKS,454.15
DREDGECORP,1042.6
DRREDDY,1272.2
DSSL,1298.2
DTIL,277.3
DUCON,8.77
DVL,441.2
DWARKESH,64.28
DYCL,816.5
DYNAMATECH,7524.25
DYNPRO,433.55
E2E,4977.5
EASEMYTRIP,32.54
EBANKNIFTY,52.06
EBBETF0425,1250.25
EBBETF0430,1425.79
EBBETF0431,1277.57
EBBETF0433,1167.69
ECLERX,3039.9
ECOSMOBLTY,393.4
EDELWEISS,109.15
EGOLD,80.0
EICHERMOT,4899.8
EIDPARRY,810.85
EIFFL,216.43
EIHAHOTELS,385.55
EIHOTEL,355.6
EIMCOELECO,2590.3
EKC,183.97
ELDEHSG,822.5
ELECON,579.9
ELECTCAST,164.3
ELECTHERM,947.05
ELGIEQUIP,648.25
ELGIRUBCO,123.1
ELIN,221.23
EMAMILTD,694.8
EMAMIPAP,107.6
EMAMIREAL,101.06
EMBDL,108.73
EMCURE,1442.0
EMIL,199.78
EMKAY,289.85
EMMBI,142.22
EMSLIMITED,799.35
EMUDHRA,909.3
ENDURANCE,2394.2
ENERGYDEV,24.6
ENGINERSIN,191.89
ENIL,193.19
ENTERO,1381.9
EPACK,472.3
EPIGRAL,2141.5
EPL,261.95
EQUAL50ADD,315.76
EQUIPPP,23.01
EQUITASBNK,69.23
ERIS,1311.55
EROSMEDIA,17.35
ESABINDIA,6271.25
ESAFSFB,44.54
ESCORTS,3706.05
ESG,40.77
ESILVER,95.99
ESSARSHPNG,37.82
ESSENTIA,3.53
ESTER,146.05
ETHOSLTD,2850.1
EUREKAFORB,553.5
EVEREADY,395.85
EVERESTIND,1142.85
EVINDIA,31.35
EXCEL,0.98
EXCELINDUS,1615.95
EXICOM,343.8
EXIDEIND,443.55
EXPLEOSOL,1220.3
EXXARO,90.99
FACT,854.65
FAIRCHEMOR,1001.85
FAZE3Q,401.0
FCL,368.05
FCSSOFT,3.39
FDC,541.05
FEDERALBNK,204.27
FEDFINA,103.49
FEL,0.73
FELDVR,5.21
FIBERWEB,46.73
FIEMIND,1600.25
FILATEX,60.17
FILATFASH,0.92
FINCABLES,1207.05
FINEORG,4976.05
FINIETF,26.42
FINOPB,378.6
FINPIPE,304.0
FIRSTCRY,616.9
FIVESTAR,673.2
FLAIR,281.85
FLEXITUFF,63.03
FLFL,2.31
FLUOROCHEM,4260.3
FMCGIETF,61.41
FMGOETZE,398.1
FMNL,14.81
FOCUS,138.22
FOODSIN,128.74
FORCEMOT,7390.55
FORTIS,614.05
FOSECOIND,4532.55
FSC,2.36
FSL,369.8
FUSION,217.94
GABRIEL,459.45
GAEL,130.6
GAIL,196.41
GALAPREC,1083.0
GALAXYSURF,3009.85
GALLANTT,321.5
GANDHAR,218.21
GANDHITUBE,796.5
GANECOS,2162.3
GANESHBE,141.78
GANESHHOUC,1154.2
GANGAFORGE,7.1
GANGESSECU,190.59
GARFIBRES,4014.25
GARUDA,86.09
GATECH,0.82
GATECHDVR,1.05
GATEWAY,86.78
GAYAHWS,1.36
GEECEE,403.4
GEEKAYWIRE,95.67
GENCON,41.43
GENESYS,798.35
GENSOL,838.55
GENUSPAPER,22.36
GENUSPOWER,407.35
GEOJITFSL,127.1
GEPIL,395.35
GESHIP,1293.7
GFLLIMITED,90.46
GHCL,596.3
GHCLTEXTIL,101.11
GICHSGFIN,217.2
GICRE,370.9
GILLANDERS,97.45
GILLETTE,10466.7
GILT5YBEES,58.17
GINNIFILA,30.19
GIPCL,210.05
GKWLIMITED,3497.35
GLAND,1832.85
GLAXO,2594.35
GLENMARK,1725.15
GLFL,7.35
GLOBAL,180.48
GLOBALE,34.0
GLOBALVECT,303.3
GLOBE,5.05
GLOBUSSPR,1057.6
GLOSTERLTD,716.55
GLS,1061.95
GMBREW,817.45
GMDCLTD,363.85
GMMPFAUDLR,1385.55
GMRINFRA,78.46
GMRP&UI,116.62
GNA,410.15
GNFC,614.05
GOACARBON,705.85
GOCLCORP,408.95
GOCOLORS,1162.6
GODAVARIB,348.1
GODFRYPHLP,6843.85
GODHA,0.9
GODIGIT,338.05
GODREJAGRO,725.45
GODREJCP,1266.25
GODREJIND,1015.1
GODREJPROP,2833.25
GOENKA,0.97
GOKEX,869.2
GOKUL,59.61
GOKULAGRO,278.55
GOLD1,66.47
GOLDBEES,65.94
GOLDCASE,12.52
GOLDENTOBC,39.99
GOLDETF,77.49
GOLDETFADD,77.33
GOLDIAM,352.95
GOLDIETF,68.13
GOLDSHARE,66.6
GOLDTECH,82.36
GOODLUCK,948.2
GOPAL,504.95
GOYALALUM,10.06
GPIL,197.65
GPPL,193.02
GPTHEALTH,172.55
GPTINFRA,137.34
GRANULES,550.4
GRAPHITE,521.5
GRASIM,2650.95
GRAVITA,2125.2
GREAVESCOT,187.67
GREENLAM,567.3
GREENPANEL,372.4
GREENPLY,361.35
GREENPOWER,18.98
GRINDWELL,2173.65
GRINFRA,1578.35
GRMOVER,215.02
GROBTEA,1085.85
GROWWDEFNC,63.19
GROWWEV,31.35
GROWWGOLD,78.3
GROWWLIQID,100.79
GRPLTD,3416.7
GRSE,1548.65
GRWRHITECH,4115.45
GSEC10IETF,241.06
GSEC10YEAR,27.1
GSFC,202.96
GSLSU,192.4
GSPL,383.8
GSS,69.41
GTECJAINX,42.75
GTL,13.22
GTLINFRA,2.2
GTPL,148.89
GUFICBIO,467.75
GUJALKALI,848.15
GUJAPOLLO,320.55
GUJGASLTD,512.55
GUJRAFFIA,45.45
GULFOILLUB,1193.5
GULFPETRO,69.75
GULPOLY,204.27
GVKPIL,5.33
GVPTECH,12.35
GVT&D,1743.05
HAL,4261.95
HAPPSTMNDS,763.55
HAPPYFORGE,1136.05
HARDWYN,37.53
HARIOMPIPE,567.55
HARRMALAYA,274.8
HARSHA,504.1
HATHWAY,19.24
HATSUN,1146.7
HAVELLS,1633.55
HAVISHA,2.71
HBLPOWER,559.05
HBSL,132.33
HCC,40.13
HCG,474.65
HCL-INSYS,17.97
HCLTECH,1773.55
HDFCAMC,4294.0
HDFCBANK,1757.85
HDFCBSE500,36.08
HDFCGOLD,68.02
HDFCGROWTH,120.27
HDFCLIFE,717.25
HDFCLIQUID,999.99
HDFCLOWVOL,19.92
HDFCMID150,20.98
HDFCMOMENT,34.68
HDFCNEXT50,70.53
HDFCNIF100,25.54
HDFCNIFBAN,53.35
HDFCNIFIT,41.69
HDFCNIFTY,267.24
HDFCPSUBK,68.94
HDFCPVTBAN,25.8
HDFCQUAL,58.31
HDFCSENSEX,88.4
HDFCSILVER,91.98
HDFCSML250,177.79
HDFCVALUE,140.61
HDIL,4.43
HEADSUP,12.75
HEALTHADD,144.59
HEALTHIETF,146.85
HEALTHY,14.68
HECPROJECT,145.6
HEG,434.45
HEIDELBERG,231.76
HEMIPROP,180.62
HERANBA,518.3
HERCULES,197.51
HERITGFOOD,517.85
HEROMOTOCO,4820.7
HESTERBIO,2401.35
HEUBACHIND,543.75
HEXATRADEX,280.2
HFCL,127.83
HGINFRA,1311.5
HGS,769.7
HIKAL,374.7
HIL,2698.2
HILTON,89.28
HIMATSEIDE,157.68
HINDALCO,697.55
HINDCOMPOS,482.7
HINDCON,46.56
HINDCOPPER,298.55
HINDMOTORS,25.71
HINDNATGLS,24.82
HINDOILEXP,209.5
HINDPETRO,374.85
HINDUNILVR,2521.35
HINDWAREAP,301.45
HINDZINC,559.65
HIRECT,1218.35
HISARMETAL,180.83
HITECH,190.44
HITECHCORP,287.45
HITECHGEAR,832.9
HLEGLAS,376.7
HLVLTD,18.52
HMAAGRO,47.44
HMT,71.5
HMVL,89.88
HNDFDS,593.45
HNGSNGBEES,368.99
HOMEFIRST,1147.35
HONASA,389.15
HONAUT,45013.1
HONDAPOWER,3761.6
HOVS,71.87
HPAL,81.16
HPIL,140.42
HPL,519.25
HSCL,586.65
HTMEDIA,24.57
HUBTOWN,282.6
HUDCO,222.73
HUHTAMAKI,283.8
HYBRIDFIN,14.12
HYUNDAI,1828.25
ICDSLTD,45.96
ICEMAKE,861.6
ICICIB22,113.2
ICICIBANK,1296.7
ICICIGI,1916.05
ICICIPRULI,732.15
ICIL,381.6
ICRA,7133.5
IDBI,82.85
IDEA,8.14
IDEAFORGE,567.6
IDFCFIRSTB,66.31
IDFNIFTYET,265.99
IEL,13.59
IEX,173.15
IFBAGRO,566.95
IFBIND,1588.8
IFCI,57.66
IFGLEXPOR,577.0
IGARASHI,734.05
IGL,420.55
IGPL,576.7
IIFL,448.25
IIFLSEC,399.7
IITL,364.9
IKIO,272.7
IL&FSENGG,47.01
IL&FSTRANS,5.2
IMAGICAA,78.01
IMFA,687.6
IMPAL,1219.9
IMPEXFERRO,3.38
INCREDIBLE,41.35
INDBANK,44.94
INDGN,662.7
INDHOTEL,668.0
INDIACEM,360.45
INDIAGLYCO,1260.2
INDIAMART,2433.15
INDIANB,576.45
INDIANCARD,264.2
INDIANHUME,442.4
INDIASHLTR,697.5
INDIGO,3940.85
INDIGOPNTS,1622.2
INDNIPPON,704.0
INDOAMIN,171.67
INDOBORAX,200.48
INDOCO,312.25
INDORAMA,42.63
INDOSTAR,289.2
INDOTECH,2448.7
INDOTHAI,1067.9
INDOUS,248.3
INDOWIND,22.19
INDRAMEDCO,437.1
INDSWFTLAB,115.2
INDSWFTLTD,21.92
INDTERRAIN,52.45
INDUSINDBK,1090.1
INDUSTOWER,342.15
INFIBEAM,28.04
INFOBEAN,441.75
INFRABEES,899.48
INFRAIETF,89.26
INFY,1754.2
INGERRAND,4090.6
INNOVACAP,821.2
INOXGREEN,164.81
INOXINDIA,1118.35
INOXWIND,218.87
INSECTICID,878.35
INSPIRISYS,115.25
INTELLECT,742.35
INTENTECH,142.53
INTERARCH,1702.45
INTLCONV,85.78
INVENTURE,2.2
IOB,54.1
IOC,140.8
IOLCP,396.85
IONEXCHANG,691.85
IPCALAB,1596.8
IPL,197.83
IRB,51.58
IRCON,212.15
IRCTC,829.1
IREDA,204.77
IRFC,151.44
IRIS,441.05
IRISDOREME,67.59
IRMENERGY,405.35
ISEC,861.95
ISFT,144.75
ISGEC,1320.2
IT,43.18
ITBEES,43.47
ITC,480.2
ITDC,601.85
ITDCEM,556.0
ITETF,41.36
ITETFADD,41.32
ITI,223.91
ITIETF,43.38
IVC,12.25
IVP,240.5
IVZINGOLD,6920.35
IVZINNIFTY,2728.75
IWEL,11934.0
IXIGO,145.16
IZMO,365.3
J&KBANK,100.1
JAGRAN,88.51
JAGSNPHARM,599.45
JAIBALAJI,1051.85
JAICORPLTD,329.0
JAIPURKURT,37.99
JAMNAAUTO,109.98
JASH,484.45
JAYAGROGN,281.45
JAYBARMARU,100.61
JAYNECOIND,42.57
JAYSREETEA,136.75
JBCHEPHARM,1852.9
JBMA,1591.35
JCHAC,1992.6
JETAIRWAYS,35.42
JETFREIGHT,15.36
JGCHEM,349.45
JHS,25.61
JINDALPHOT,731.2
JINDALPOLY,773.4
JINDALSAW,325.3
JINDALSTEL,936.05
JINDRILL,732.95
JINDWORLD,301.25
JIOFIN,321.9
JISLDVREQS,32.79
JISLJALEQS,65.82
JITFINFRA,926.35
JKCEMENT,4122.95
JKIL,747.15
JKLAKSHMI,799.85
JKPAPER,452.05
JKTYRE,389.15
JLHL,1372.75
JMA,101.23
JMFINANCIL,141.22
JNKINDIA,629.75
JOCIL,192.33
JPOLYINVST,724.0
JPPOWER,17.96
JSFB,433.45
JSL,689.9
JSWENERGY,654.8
JSWHL,9937.3
JSWINFRA,310.35
JSWSTEEL,999.5
JTEKTINDIA,172.39
JTLIND,199.59
JUBLFOOD,591.95
JUBLINGREA,728.2
JUBLPHARMA,1238.1
JUNIORBEES,744.96
JUNIPER,336.6
JUSTDIAL,1127.5
JWL,496.75
JYOTHYLAB,491.4
JYOTICNC,1070.95
JYOTISTRUC,38.0
KABRAEXTRU,435.0
KAJARIACER,1230.6
KAKATCEM,193.72
KALAMANDIR,175.59
KALYANIFRG,460.75
KALYANKJIL,652.3
KAMATHOTEL,206.31
KAMDHENU,527.65
KAMOPAINTS,21.92
KANANIIND,2.81
KANORICHEM,129.97
KANPRPLA,113.99
KANSAINER,283.9
KAPSTON,286.1
KARMAENG,74.11
KARURVYSYA,224.67
KAUSHALYA,899.5
KAVVERITEL,52.01
KAYA,402.5
KAYNES,5312.65
KBCGLOBAL,2.33
KCP,218.55
KCPSUGIND,46.54
KDDL,2597.0
KEC,949.05
KECL,191.84
KEEPLEARN,5.09
KEI,3975.15
KELLTONTEC,145.26
KERNEX,754.8
KESORAMIND,213.02
KEYFINSERV,264.1
KFINTECH,1025.45
KHADIM,374.7
KHAICHEM,70.99
KHAITANLTD,88.3
KHANDSE,30.36
KICL,6224.8
KILITCH,312.6
KIMS,556.8
KINGFA,3078.75
KIOCL,337.3
KIRIINDUS,400.9
KIRLOSBROS,2044.5
KIRLOSENG,1106.05
KIRLOSIND,4906.45
KIRLPNU,1599.2
KITEX,615.8
KKCL,625.35
KMSUGAR,35.15
KNRCON,292.0
KOHINOOR,40.83
KOKUYOCMLN,171.24
KOLTEPATIL,361.45
KOPRAN,309.8
KOTAKBANK,1757.15
KOTARISUG,51.29
KOTHARIPET,213.12
KOTHARIPRO,152.36
KPIGREEN,845.0
KPIL,1229.9
KPITTECH,1390.0
KPRMILL,899.5
KRBL,279.6
KREBSBIO,88.52
KRIDHANINF,4.15
KRISHANA,223.85
KRITI,191.36
KRITIKA,13.02
KRITINUT,143.04
KRN,447.95
KRONOX,164.92
KROSS,190.69
KRSNAA,919.45
KRYSTAL,692.45
KSB,795.6
KSCL,926.65
KSHITIJPOL,6.37
KSL,808.75
KSOLVES,970.6
KTKBANK,218.55
KUANTUM,135.1
LAGNAM,108.76
LAKPRE,6.02
LAL,24.04
LALPATHLAB,3070.9
LAMBODHARA,151.87
LANCORHOL,40.69
LANDMARK,621.7
LAOPALA,338.55
LASA,28.53
LATENTVIEW,455.75
LATTEYS,37.34
LAURUSLABS,489.25
LAXMICOT,34.5
LCCINFOTEC,10.03
LEMONTREE,116.78
LEXUS,44.49
LFIC,248.5
LGBBROSLTD,1336.0
LGHL,323.5
LIBAS,17.23
LIBERTSHOE,514.8
LICHSGFIN,632.1
LICI,928.65
LICMFGOLD,7134.2
LICNETFGSC,26.42
LICNETFN50,265.49
LICNETFSEN,881.88
LICNFNHGP,274.7
LICNMID100,57.79
LIKHITHA,368.75
LINC,640.6
LINCOLN,673.55
LINDEINDIA,7807.6
LIQUID,999.99
LIQUID1,1017.15
LIQUIDADD,1039.33
LIQUIDBEES,999.99
LIQUIDBETF,999.99
LIQUIDCASE,105.21
LIQUIDETF,999.99
LIQUIDIETF,999.99
LIQUIDSBI,999.99
LIQUIDSHRI,1021.0
LLOYDSENGG,72.58
LLOYDSENT,46.53
LLOYDSME,975.5
LMW,16535.95
LODHA,1161.7
LOKESHMACH,320.15
LORDSCHLO,141.43
LOTUSEYE,69.89
LOVABLE,128.57
LOWVOL,198.1
LOWVOL1,20.3
LOWVOLIETF,21.4
LOYALTEX,525.65
LPDC,10.07
LT,3574.8
LTF,145.39
LTFOODS,381.25
LTGILTBEES,26.84
LTIM,5719.85
LTTS,4962.4
LUMAXIND,2540.45
LUMAXTECH,520.05
LUPIN,2181.75
LUXIND,1940.4
LXCHEM,272.85
LYKALABS,148.07
LYPSAGEMS,7.66
M&M,2899.45
M&MFIN,276.9
MAANALU,191.1
MACPOWER,1242.8
MADHAV,51.72
MADHUCON,10.13
MADRASFERT,97.29
MAFANG,97.0
MAGADSUGAR,741.45
MAGNUM,48.66
MAHABANK,55.65
MAHAPEXLTD,153.4
MAHASTEEL,217.57
MAHEPC,119.31
MAHESHWARI,58.71
MAHKTECH,20.8
MAHLIFE,486.85
MAHLOG,407.65
MAHSCOOTER,10391.1
MAHSEAMLES,644.15
MAITHANALL,1042.65
MAKEINDIA,144.18
MALLCOM,1494.7
MALUPAPER,47.44
