,CLOSE_PRICE
BHARATGEAR,98.98
BHARATRAS,9984.35
BHARATWIRE,196.3
BHARTIARTL,1627.5
BHARTIHEXA,1324.4
BHEL,214.08
BIGBLOC,95.21
BIKAJI,700.9
BIL,783.9
BINANIIND,13.19
BIOCON,393.7
BIOFILCHEM,57.45
BIRLACABLE,197.21
BIRLACORPN,1186.85
BIRLAMONEY,202.65
BLACKBUCK,421.5
BLAL,227.84
BLBLIMITED,19.49
BLISSGVS,160.95
BLKASHYAP,75.25
BLS,501.85
BLSE,200.84
BLUECHIP,9.26
BLUECOAST,24.4
BLUEDART,6440.1
BLUEJET,596.05
BLUESTARCO,1923.35
BODALCHEM,64.62
BOMDYEING,168.11
BOROLTD,397.45
BORORENEW,573.7
BOROSCI,167.74
BOSCHLTD,31399.8
BPCL,273.6
BPL,100.99
BRIGADE,1133.1
BRITANNIA,4854.4
BRNL,46.72
BROOKS,164.55
BSE,5998.75
BSE500IETF,36.14
BSHSL,140.4
BSL,242.1
BSLGOLDETF,70.68
BSLNIFTY,26.72
BSLSENETFG,75.65
BSOFT,532.5
BTML,12.18
BURNPUR,6.15
BUTTERFLY,728.0
BVCL,48.91
BYKE,88.74
CALSOFT,15.29
CAMLIN-RE,18.45
CAMLINFINE,132.59
CAMPUS,280.25
CAMS,4418.1
CANBK,97.88
CANFINHOME,691.5
CANTABIL,282.65
CAPACITE,382.8
CAPITALSFB,303.0
CAPLIPOINT,2206.25
CAPTRUST,88.28
CARBORUNIV,1222.5
CAREERP,361.45
CARERATING,1302.55
CARRARO,572.4
CARTRADE,1472.25
CARYSIL,723.45
CASTROLIND,184.87
CCCL,17.74
CCHHL,19.55
CCL,636.55
CDSL,1597.9
CEATLTD,3024.55
CEIGALL,327.8
CELEBRITY,14.34
CELLO,673.7
CENTENKA,564.55
CENTEXT,23.03
CENTRALBK,52.72
CENTRUM,32.13
CENTUM,1841.3
CENTURYPLY,793.6
CERA,6908.0
CEREBRAINT,9.43
CESC,152.65
CEWATER,680.9
CGCL,179.5
CGPOWER,649.15
CHALET,815.85
CHAMBLFERT,500.85
CHEMBOND,564.2
CHEMCON,221.61
CHEMFAB,971.65
CHEMPLASTS,485.8
CHENNPETRO,590.95
CHEVIOT,1220.5
CHOICEIN,542.7
CHOLAFIN,1257.4
CHOLAHLDNG,1434.8
CIEINDIA,474.7
CIGNITITEC,1579.25
CINELINE,108.92
CINEVISTA,18.32
CIPLA,1442.3
CLEAN,1425.95
CLEDUCATE,117.44
CLSEL,369.6
CMSINFO,436.25
COALINDIA,387.65
COASTCORP,236.45
COCHINSHIP,1492.65
COFORGE,8641.55
COLPAL,2683.65
COMMOIETF,81.7
COMPUSOFT,26.1
COMSYN,79.71
CONCOR,772.45
CONCORDBIO,2178.0
CONFIPET,73.02
CONS,112.74
CONSOFINVT,197.15
CONSUMBEES,122.36
CONSUMER,11.25
CONSUMIETF,113.68
CONTROLPR,729.85
CORALFINAC,50.16
CORDSCABLE,177.86
COROMANDEL,1874.85
COSMOFIRST,835.75
COUNCODOS,6.89
CPSEETF,85.85
CRAFTSMAN,4733.25
CREATIVE,894.0
CREATIVEYE,7.32
CREDITACC,910.95
CREST,437.0
CRISIL,5582.9
CROMPTON,362.35
CROWN,214.17
CSBBANK,312.2
CSLFINANCE,292.0
CTE,94.66
CUB,172.27
CUBEXTUB,115.94
CUMMINSIND,2935.25
CUPID,72.02
CYBERMEDIA,24.9
CYBERTECH,212.14
CYIENT,1755.25
CYIENTDLM,598.75
DABUR,526.05
DALBHARAT,1721.95
DALMIASUG,359.45
DAMCAPITAL,338.45
DAMODARIND,39.32
DANGEE,6.97
DATAMATICS,630.3
DATAPATTNS,2281.05
DAVANGERE,5.85
DBCORP,272.45
DBEIL,170.83
DBL,423.95
DBOL,105.63
DBREALTY,167.6
DBSTOCKBRO,43.41
DCAL,246.8
DCBBANK,116.62
DCI,347.0
DCM,108.04
DCMFINSERV,6.78
DCMNVL,205.4
DCMSHRIRAM,1099.95
DCMSRIND,176.75
DCW,83.41
DCXINDIA,368.55
DDEVPLSTIK,282.2
DECCANCE,711.15
DEEDEV,300.75
DEEPAKFERT,1206.75
DEEPAKNTR,2358.75
DEEPINDS,585.6
DELHIVERY,338.55
DELPHIFX,200.0
DELTACORP,110.51
DELTAMAGNT,103.28
DEN,40.4
DENORA,1106.45
DEVIT,166.19
DEVYANI,185.14
DGCONTENT,58.29
DHAMPURSUG,161.61
DHAN-RE,2.31
DHANBANK,27.79
DHANI,87.99
DHANUKA,1429.35
DHARMAJ,252.75
DHRUV,112.34
DHUNINV,1806.8
DIACABS,121.72
DIAMINESQ,472.5
DIAMONDYD,1075.4
DICIND,631.15
DIFFNKG,318.55
DIGIDRIVE,41.98
DIGISPICE,28.62
DIGJAMLMTD,53.62
DIL,3.16
DISHTV,8.76
DIVGIITTS,610.8
DIVISLAB,5916.05
DIVOPPBEES,79.07
DIXON,17224.45
DJML,165.62
DLF,749.0
DLINKINDIA,520.45
DMART,3620.65
DMCC,353.45
DNAMEDIA,5.87
DODLA,1091.45
DOLATALGO,109.68
DOLLAR,433.9
DOLPHIN,523.7
DOMS,2536.15
DONEAR,150.51
DPABHUSHAN,1648.25
DPSCLTD,16.08
DPWIRES,321.95
DRCSYSTEMS,27.27
DREAMFOLKS,364.7
DREDGECORP,758.35
DRREDDY,1309.4
DSSL,1325.4
DTIL,241.0
DUCON,7.18
DVL,359.45
DWARKESH,50.86
DYCL,880.05
DYNAMATECH,7520.05
DYNPRO,350.3
E2E,3821.05
EASEMYTRIP,14.07
EBANKNIFTY,48.67
EBBETF0425,1273.05
EBBETF0430,1443.49
EBBETF0431,1288.43
EBBETF0433,1183.98
ECAPINSURE,20.34
ECLERX,3202.75
ECOSMOBLTY,252.65
EDELWEISS,114.07
EGOLD,81.0
EICHERMOT,5012.3
EIDPARRY,848.05
EIEL,275.95
EIFFL,191.52
EIHAHOTELS,393.75
EIHOTEL,399.25
EIMCOELECO,2092.9
EKC,162.53
ELDEHSG,838.0
ELECON,590.25
ELECTCAST,126.85
ELECTHERM,1106.75
ELGIEQUIP,531.2
ELGIRUBCO,116.62
ELIN,176.7
EMAMILTD,564.85
EMAMIPAP,107.77
EMBDL,142.37
EMCURE,1362.0
EMIL,158.73
EMKAY,279.7
EMMBI,136.34
EMSLIMITED,844.25
EMUDHRA,976.15
EMULTIMQ,42.48
ENDURANCE,2116.5
ENERGYDEV,26.29
ENGINERSIN,179.27
ENIL,166.52
ENTERO,1292.9
EPACK,527.2
EPIGRAL,1732.7
EPL,229.1
EQUAL50ADD,299.44
EQUIPPP,24.67
EQUITASBNK,73.08
ERIS,1290.15
ESABINDIA,5230.1
ESAFSFB,37.72
ESCORTS,3600.7
ESG,39.09
ESILVER,92.16
ESSARSHPNG,34.25
ESSENTIA,3.16
ESTER,148.9
ETHOSLTD,2632.5
EUREKAFORB,554.2
EUROTEXIND,13.02
EVEREADY,369.3
EVERESTIND,687.8
EVINDIA,29.2
EXCEL,0.98
EXCELINDUS,1301.75
EXICOM,248.78
EXIDEIND,389.55
EXPLEOSOL,1308.35
EXXARO,9.99
FACT,951.1
FAIRCHEMOR,1034.05
FAZE3Q,416.35
FCL,336.15
FCSSOFT,3.19
FDC,481.75
FEDERALBNK,191.58
FEDFINA,97.72
FEL,0.6
FELDVR,4.99
FIBERWEB,52.15
FIEMIND,1413.6
FILATEX,53.65
FILATFASH,0.67
FINCABLES,1028.1
FINEORG,4358.75
FINIETF,25.6
FINOPB,289.15
FINPIPE,207.95
FIRSTCRY,490.5
FIVESTAR,664.5
FLAIR,259.95
FLEXITUFF,60.5
FLFL,2.01
FLUOROCHEM,3772.1
FMCGIETF,58.74
FMGOETZE,382.3
FMNL,23.46
FOCUS,109.85
FOODSIN,117.01
FORCEMOT,6490.55
FORTIS,644.5
FOSECOIND,3936.85
FSL,391.1
FUSION,187.73
GABRIEL,458.05
GAEL,115.95
GAIL,180.95
GALAPREC,1109.15
GALAXYSURF,2429.25
GALLANTT,319.85
GANDHAR,196.49
GANDHITUBE,716.75
GANECOS,1750.55
GANESHBE,130.92
GANESHHOUC,1390.6
GANGAFORGE,6.9
GANGESSECU,187.5
GARFIBRES,812.75
GARUDA,132.2
GATECH,0.72
GATECHDVR,1.01
GATEWAY,79.33
GAYAPROJ,8.4
GEECEE,391.25
GEEKAYWIRE,90.98
GENCON,40.04
GENESYS,997.4
GENSOL,766.6
GENUSPAPER,19.85
GENUSPOWER,370.8
GEOJITFSL,104.04
GEPIL,331.6
GESHIP,952.15
GFLLIMITED,78.33
GHCL,703.2
GHCLTEXTIL,96.11
GICHSGFIN,195.27
GICRE,437.7
GILLANDERS,111.88
GILLETTE,9398.95
GILT5YBEES,59.24
GINNIFILA,30.3
GIPCL,211.77
GKWLIMITED,2397.3
GLAND,1679.2
GLAXO,2063.3
GLENMARK,1468.1
GLFL,8.87
GLOBAL,67.67
GLOBALE,25.34
GLOBALVECT,275.9
GLOBE,4.36
GLOBUSSPR,796.15
GLOSTERLTD,719.05
GLS,1084.35
GMBREW,747.1
GMDCLTD,327.25
GMMPFAUDLR,1208.85
GMRAIRPORT,76.07
GMRP&UI,119.13
GNA,400.8
GNFC,563.15
GOACARBON,642.9
GOCLCORP,368.95
GOCOLORS,974.3
GODAVARIB,275.4
GODFRYPHLP,4383.8
GODHA,1.17
GODIGIT,290.7
GODREJAGRO,737.15
GODREJCP,1187.75
GODREJIND,929.0
GODREJPROP,2407.6
GOKEX,1086.0
GOKUL,58.42
GOKULAGRO,340.45
GOLD1,67.29
GOLDBEES,66.66
GOLDCASE,12.66
GOLDENTOBC,37.71
GOLDETF,78.29
GOLDETFADD,78.15
GOLDIAM,525.35
GOLDIETF,68.89
GOLDSHARE,67.4
GOLDTECH,69.26
GOODLUCK,862.9
GOPAL,338.2
GOYALALUM,9.24
GPIL,187.01
GPPL,165.45
GPTHEALTH,179.81
GPTINFRA,134.62
GRANULES,579.2
GRAPHITE,511.75
GRASIM,2375.85
GRAVITA,2130.5
GREAVESCOT,248.9
GREENLAM,541.7
GREENPANEL,342.95
GREENPLY,295.7
GREENPOWER,16.44
GRINDWELL,1822.95
GRINFRA,1331.55
GRMOVER,202.96
GROBTEA,1140.4
GROWWDEFNC,63.85
GROWWEV,29.2
GROWWGOLD,78.9
GROWWLIQID,102.12
GRPLTD,3167.7
GRSE,1507.45
GRWRHITECH,4163.25
GSEC10IETF,244.4
GSEC10YEAR,27.85
GSEC5IETF,58.83
GSFC,208.86
GSLSU,154.7
GSPL,364.0
GSS,56.33
GTECJAINX,34.5
GTL,11.53
GTLINFRA,1.89
GTPL,119.03
GUFICBIO,459.4
GUJALKALI,738.95
GUJAPOLLO,424.75
GUJGASLTD,500.0
GUJRAFFIA,79.73
GULFOILLUB,1049.4
GULFPETRO,53.25
GULPOLY,173.12
GVKPIL,4.51
GVPTECH,10.9
GVT&D,1945.95
HAL,4116.6
HAPPSTMNDS,719.25
HAPPYFORGE,991.45
HARDWYN,17.98
HARIOMPIPE,505.55
HARRMALAYA,277.55
HARSHA,425.2
HATHWAY,15.09
HATSUN,970.7
HAVELLS,1574.2
HAVISHA,2.42
HBLENGINE,557.4
HBSL,112.29
HCC,34.88
HCG,499.45
HCL-INSYS,15.05
HCLTECH,1788.9
HDFCAMC,4030.85
HDFCBANK,1636.75
HDFCBSE500,34.67
HDFCGOLD,68.86
HDFCGROWTH,120.6
HDFCLIFE,642.2
HDFCLIQUID,1000.01
HDFCLOWVOL,19.25
HDFCMID150,20.34
HDFCMOMENT,30.87
HDFCNEXT50,65.88
HDFCNIF100,24.45
HDFCNIFBAN,49.56
HDFCNIFIT,43.66
HDFCNIFTY,257.12
HDFCPSUBK,63.21
HDFCPVTBAN,24.01
HDFCQUAL,55.78
HDFCSENSEX,85.74
HDFCSILVER,88.03
HDFCSML250,168.19
HDFCVALUE,136.35
HDIL,3.53
HEADSUP,11.44
HEALTHADD,141.02
HEALTHIETF,143.32
HEALTHY,14.41
HECPROJECT,119.74
HEG,430.15
HEIDELBERG,211.86
HEMIPROP,156.55
HERANBA,386.75
HERCULES,200.91
HERITGFOOD,433.5
HEROMOTOCO,4098.0
HESTERBIO,2223.65
HEUBACHIND,550.55
HEXATRADEX,234.75
HFCL,103.75
HGINFRA,1394.1
HGS,642.95
HIKAL,369.2
HIL,2216.9
HILTON,93.86
HIMATSEIDE,178.6
HINDALCO,617.0
HINDCOMPOS,506.1
HINDCON,42.0
HINDCOPPER,247.69
HINDMOTORS,30.12
HINDNATGLS,21.81
HINDOILEXP,186.63
HINDPETRO,358.9
HINDUNILVR,2354.0
HINDWAREAP,255.1
HINDZINC,456.85
HIRECT,1293.85
HISARMETAL,212.84
HITECH,140.13
HITECHCORP,227.39
HITECHGEAR,789.5
HLEGLAS,340.9
HLVLTD,17.17
HMAAGRO,38.09
HMT,67.57
HMVL,88.91
HNDFDS,493.85
HNGSNGBEES,330.11
HOMEFIRST,1030.2
HONASA,246.9
HONAUT,40597.0
HONDAPOWER,2645.45
HOVS,70.01
HPAL,71.55
HPIL,142.68
HPL,517.45
HSCL,536.15
HTMEDIA,22.38
HUBTOWN,288.95
HUDCO,234.8
HUHTAMAKI,249.85
HYBRIDFIN,12.86
HYUNDAI,1789.1
ICDSLTD,54.82
ICEMAKE,721.55
ICICIB22,105.33
ICICIBANK,1225.45
ICICIGI,1948.75
ICICIPRULI,645.75
ICIL,342.3
ICRA,6215.0
IDBI,84.01
IDEA,9.11
IDEAFORGE,576.15
IDFCFIRSTB,62.56
IDFNIFTYET,256.44
IEL,19.25
IEX,172.7
IFBAGRO,575.5
IFBIND,1764.15
IFCI,56.01
IFGLEXPOR,421.85
IGARASHI,667.45
IGIL,518.1
IGL,405.0
IGPL,491.2
IIFL,399.15
IIFLCAPS,277.45
IITL,359.0
IKIO,225.75
IKS,1871.95
IL&FSENGG,40.03
IL&FSTRANS,5.26
IMAGICAA,65.75
IMFA,896.9
IMPAL,1128.05
IMPEXFERRO,3.05
INCREDIBLE,49.18
INDBANK,42.53
INDGN,651.45
INDHOTEL,813.35
INDIACEM,379.1
INDIAGLYCO,1331.55
INDIAMART,2282.6
INDIANB,524.45
INDIANCARD,316.65
INDIANHUME,348.65
INDIASHLTR,660.15
INDIGO,4090.2
INDIGOPNTS,1228.3
INDNIPPON,644.1
INDOAMIN,154.64
INDOBORAX,180.46
INDOCO,333.4
INDOFARM,225.39
INDORAMA,44.68
INDOSTAR,279.7
INDOTECH,3193.7
INDOTHAI,2099.4
INDOUS,238.5
INDOWIND,23.64
INDRAMEDCO,473.1
INDSWFTLAB,106.65
INDSWFTLTD,25.95
INDTERRAIN,42.82
INDUSINDBK,970.95
INDUSTOWER,362.7
INFIBEAM,24.41
INFOBEAN,404.85
INFOMEDIA,6.98
INFRABEES,868.61
INFRAIETF,86.03
INFY,1815.45
INGERRAND,3800.55
INNOVACAP,1034.45
INNOVANA,431.3
INOXGREEN,162.85
INOXINDIA,1041.95
INOXWIND,166.27
INSECTICID,624.55
INSPIRISYS,105.12
INTELLECT,896.2
INTENTECH,114.25
INTERARCH,1645.2
INTLCONV,81.09
INVENTURE,1.99
IOB,50.64
IOC,128.07
IOLCP,389.8
IONEXCHANG,648.75
IPCALAB,1543.25
IPL,165.78
IRB,54.89
IRCON,220.15
IRCTC,779.2
IREDA,207.1
IRFC,146.19
IRIS,541.2
IRISDOREME,62.39
IRMENERGY,341.6
ISEC,813.85
ISFT,138.71
ISGEC,1218.2
IT,45.25
ITBEES,45.5
ITC,440.2
ITDC,627.4
ITDCEM,523.8
ITETF,43.06
ITETFADD,43.3
ITI,376.1
ITIETF,45.27
IVC,10.47
IVP,211.33
IVZINGOLD,6957.75
IVZINNIFTY,2634.42
IWEL,9699.7
IXIGO,144.71
IZMO,474.65
J&KBANK,94.55
JAGRAN,79.84
JAGSNPHARM,217.7
JAIBALAJI,167.2
JAICORPLTD,148.2
JAIPURKURT,40.64
JAMNAAUTO,90.9
JASH,613.9
JAYAGROGN,282.0
JAYBARMARU,81.73
JAYNECOIND,38.17
JAYSREETEA,112.68
JBCHEPHARM,1747.8
JBMA,1509.7
JCHAC,1738.3
JETFREIGHT,15.81
JGCHEM,361.45
JHS,20.29
JINDALPHOT,758.6
JINDALPOLY,850.15
JINDALSAW,258.2
JINDALSTEL,924.65
JINDRILL,736.45
JINDWORLD,400.8
JIOFIN,279.0
JISLDVREQS,37.31
JISLJALEQS,76.24
JITFINFRA,603.55
JKCEMENT,4541.2
JKIL,712.95
JKLAKSHMI,787.9
JKPAPER,391.2
JKTYRE,359.3
JLHL,1516.2
JMA,94.68
JMFINANCIL,117.27
JNKINDIA,596.25
JOCIL,197.95
JPOLYINVST,781.65
JPPOWER,16.7
JSFB,389.8
JSL,634.35
JSWENERGY,568.0
JSWHL,18805.5
JSWINFRA,297.75
JSWSTEEL,908.6
JTEKTINDIA,161.78
JTLIND,103.3
JUBLFOOD,692.7
JUBLINGREA,712.15
JUBLPHARMA,941.6
JUNIORBEES,695.83
JUNIPER,320.55
JUSTDIAL,913.4
JWL,489.55
JYOTHYLAB,397.7
JYOTICNC,1236.65
JYOTISTRUC,23.55
KABRAEXTRU,467.6
KAJARIACER,1054.75
KAKATCEM,172.24
KALAMANDIR,160.62
KALYANIFRG,749.8
KALYANKJIL,501.5
KAMATHOTEL,208.48
KAMDHENU,46.55
KAMOPAINTS,17.0
KANANIIND,2.65
KANORICHEM,110.43
KANPRPLA,125.31
KANSAINER,244.2
KAPSTON,254.55
KARMAENG,67.27
KARURVYSYA,218.16
KAUSHALYA,958.25
KAVVERITEL,51.69
KAYA,300.0
KAYNES,6579.9
KBCGLOBAL,1.56
KCP,219.81
KCPSUGIND,44.95
KDDL,2743.05
KEC,967.7
KECL,175.14
KEEPLEARN,4.22
KEI,4104.7
KELLTONTEC,153.62
KERNEX,1349.45
KESORAMIND,203.44
KEYFINSERV,237.71
KFINTECH,1206.9
KHADIM,344.5
KHAICHEM,74.37
KHAITANLTD,86.92
KHANDSE,28.0
KICL,5428.2
KILITCH,331.15
KIMS,609.25
KINGFA,3112.85
KIOCL,368.8
KIRIINDUS,574.4
KIRLOSBROS,1960.9
KIRLOSENG,937.5
KIRLOSIND,4122.6
KIRLPNU,1346.65
KITEX,244.2
KKCL,542.2
KMEW,1971.0
KMSUGAR,31.14
KNRCON,319.95
KOHINOOR,39.98
KOKUYOCMLN,126.11
KOLTEPATIL,318.7
KOPRAN,197.78
KOTAKBANK,1758.6
KOTARISUG,44.53
KOTHARIPET,177.62
KOTHARIPRO,171.64
KPEL,472.55
KPIGREEN,418.5
KPIL,1178.6
KPITTECH,1314.65
KPRMILL,968.5
KRBL,285.85
KREBSBIO,94.25
KRIDHANINF,5.39
KRISHANA,210.85
KRITI,142.05
KRITIKA,11.27
KRITINUT,116.7
KRN,753.45
KRONOX,179.89
KROSS,195.54
KRSNAA,871.25
KRYSTAL,697.7
KSB,705.35
KSCL,901.55
KSHITIJPOL,4.2
KSL,991.35
KSOLVES,967.25
KTKBANK,188.06
KUANTUM,122.0
LAGNAM,121.23
LAL,19.3
LALPATHLAB,2810.05
LAMBODHARA,159.39
LANCORHOL,30.95
LANDMARK,607.3
LAOPALA,306.45
LASA,26.25
LATENTVIEW,449.75
LATTEYS,32.58
LAURUSLABS,567.8
LAXMICOT,29.4
LCCINFOTEC,8.67
LEMONTREE,139.79
LEXUS,41.12
LFIC,218.96
LGBBROSLTD,1244.2
LGHL,533.0
LIBAS,15.96
LIBERTSHOE,470.8
LICHSGFIN,562.7
LICI,854.9
LICMFGOLD,7256.05
LICNETFGSC,26.8
LICNETFN50,256.79
LICNETFSEN,892.16
LICNFNHGP,263.52
LICNMID100,59.26
LIKHITHA,339.95
LINC,146.78
LINCOLN,800.85
LINDEINDIA,5810.45
LIQUID,999.99
LIQUID1,1030.48
LIQUIDADD,1052.67
LIQUIDBEES,1000.0
LIQUIDBETF,1011.48
LIQUIDCASE,106.56
LIQUIDETF,1000.0
LIQUIDIETF,1000.0
LIQUIDPLUS,1013.1
LIQUIDSBI,1000.01
LIQUIDSHRI,1033.86
LLOYDSENGG,83.72
LLOYDSENT,55.93
LLOYDSME,1423.55
LMW,16182.45
LODHA,1176.95
LOKESHMACH,305.55
LORDSCHLO,188.84
LOTUSEYE,70.48
LOVABLE,116.76
LOWVOL,192.06
LOWVOL1,19.63
LOWVOLIETF,20.69
LOYALTEX,303.75
LPDC,9.62
LT,3568.65
LTF,143.03
LTFOODS,395.75
LTGILTBEES,27.3
LTIM,5890.3
LTTS,5373.95
LUMAXIND,2313.1
LUMAXTECH,564.75
LUPIN,2113.15
LUXIND,1731.5
LXCHEM,224.3
LYKALABS,157.79
LYPSAGEMS,7.19
M&M,2917.35
M&MFIN,268.55
MAANALU,119.9
MACPOWER,1371.1
MADHAV,51.57
MADHUCON,8.9
MADRASFERT,96.28
MAFANG,135.32
