,CLOSE_PRICE
AXITA,303.4
AYMSYNTEX,75.2
BAFNAPH,99.05
BAGFILMS,5.95
BAJAJ-AUTO,3476.7
BAJAJCON,154.4
BAJAJELEC,1136.35
BAJAJFINSV,1635.9
BAJAJHCARE,351.25
BAJAJHIND,10.25
BAJAJHLDNG,6302.45
BAJFINANCE,7104.75
BALAJITELE,49.9
BALAMINES,3214.25
BALAXI,616.35
BALKRISHNA,34.1
BALKRISIND,1844.05
BALMLAWRIE,110.8
BALPHARMA,92.5
BALRAMCHIN,341.75
BANARBEADS,78.5
BANARISUG,2815.45
BANCOINDIA,183.45
BANDHANBNK,260.75
BANG,39.8
BANKA,70.15
BANKBARODA,127.45
BANKBEES,382.02
BANKINDIA,48.2
BANSWRAS,97.95
BARBEQUE,1078.9
BARTRONICS,3.9
BASF,2990.35
BASML,49.3
BATAINDIA,1787.1
BAYERCROP,4863.4
BBETF0432,1007.41
BBL,1871.1
BBOX,137.9
BBTC,915.25
BCG,32.15
BCLIND,318.2
BCONCEPTS,191.3
BCP,4.95
BDL,869.25
BEARDSELL,21.6
BECTORFOOD,359.75
BEDMUTHA,67.75
BEL,99.0
BEML,1479.9
BEPL,114.65
BERGEPAINT,620.3
BESTAGRO,1200.0
BFINVEST,279.5
BFUTILITIE,394.2
BGRENERGY,70.1
BHAGCHEM,1322.9
BHAGERIA,175.3
BHAGYANGR,45.15
BHAGYAPROP,41.75
BHANDARI,5.5
BHARATFORG,686.7
BHARATGEAR,150.1
BHARATRAS,11624.4
BHARATWIRE,107.8
BHARTIARTL,764.65
BHEL,58.5
BIGBLOC,127.9
BIL,215.25
BINDALAGRO,25.95
BIOCON,286.85
BIOFILCHEM,47.9
BIRLACABLE,127.05
BIRLACORPN,975.1
BIRLAMONEY,55.55
BKMINDST,1.3
BLBLIMITED,20.5
BLISSGVS,75.95
BLKASHYAP,23.2
BLS,271.8
BLUEDART,8710.9
BLUESTARCO,1097.05
BODALCHEM,85.3
BOMDYEING,95.95
BOROLTD,384.1
BORORENEW,582.85
BOSCHLTD,15670.45
BPCL,303.25
BPL,66.9
BRIGADE,504.4
BRITANNIA,3864.5
BRNL,34.05
BROOKS,110.15
BSE,600.9
BSHSL,108.45
BSL,120.65
BSLGOLDETF,45.02
BSLNIFTY,18.91
BSLSENETFG,54.43
BSOFT,280.8
BURNPUR,5.0
BUTTERFLY,1650.6
BVCL,25.0
BYKE,42.5
CALSOFT,19.45
CAMLINFINE,118.8
CAMPUS,551.75
CAMS,2498.2
CANBK,215.4
CANFINHOME,470.55
CANTABIL,1336.5
CAPACITE,159.6
CAPLIPOINT,728.95
CAPTRUST,94.65
CARBORUNIV,850.45
CAREERP,124.35
CARERATING,504.25
CARTRADE,610.45
CASTROLIND,111.35
CCCL,1.8
CCHHL,8.0
CCL,497.9
CDSL,1226.55
CEATLTD,1521.2
CELEBRITY,19.4
CENTENKA,474.5
CENTEXT,11.35
CENTRALBK,19.75
CENTRUM,24.35
CENTUM,476.95
CENTURYPLY,648.85
CENTURYTEX,823.0
CERA,5471.35
CEREBRAINT,41.3
CESC,78.05
CGCL,730.3
CGPOWER,236.45
CHALET,340.1
CHAMBLFERT,309.35
CHEMBOND,182.5
CHEMCON,453.2
CHEMFAB,416.1
CHEMPLASTS,415.65
CHENNPETRO,230.85
CHEVIOT,1140.85
CHOICEIN,229.5
CHOLAFIN,727.65
CHOLAHLDNG,629.55
CIGNITITEC,540.0
CINELINE,115.35
CINEVISTA,13.1
CIPLA,1115.85
CLEAN,1722.1
CLEDUCATE,146.55
CLNINDIA,413.35
CLSEL,106.45
CMICABLES,18.1
CMSINFO,269.85
COALINDIA,213.9
COASTCORP,328.9
COCHINSHIP,432.85
COFFEEDAY,53.4
COFORGE,3363.85
COLPAL,1604.9
COMPINFO,23.45
COMPUSOFT,22.55
CONCOR,695.8
CONFIPET,71.0
CONSOFINVT,141.25
CONSUMBEES,85.14
CONTROLPR,430.3
CORALFINAC,35.0
CORDSCABLE,59.5
COROMANDEL,987.75
COSMOFIRST,871.45
COUNCODOS,4.0
CPSEETF,34.66
CRAFTSMAN,2728.05
CREATIVE,447.75
CREDITACC,1000.5
CREST,161.45
CRISIL,3164.25
CROMPTON,414.15
CROWN,36.45
CSBBANK,220.5
CSLFINANCE,242.75
CTE,68.2
CUB,171.75
CUBEXTUB,26.35
CUMMINSIND,1181.25
CUPID,244.2
CYBERMEDIA,23.85
CYBERTECH,138.4
CYIENT,783.15
DAAWAT,115.1
DABUR,575.75
DALBHARAT,1550.25
DALMIASUG,320.1
DAMODARIND,48.65
DANGEE,23.15
DATAMATICS,301.45
DATAPATTNS,1121.5
DBCORP,124.4
DBL,212.45
DBOL,150.3
DBREALTY,103.05
DBSTOCKBRO,25.85
DCAL,94.85
DCBBANK,101.3
DCM,74.85
DCMFINSERV,8.75
DCMNVL,177.65
DCMSHRIRAM,1003.35
DCMSRIND,77.15
DCW,50.9
DECCANCE,511.45
DEEPAKFERT,862.5
DEEPAKNTR,2010.3
DEEPENR,113.1
DEEPINDS,244.3
DELHIVERY,577.15
DELPHIFX,402.2
DELTACORP,193.85
DELTAMAGNT,71.65
DEN,32.0
DENORA,749.1
DEVIT,215.65
DEVYANI,192.0
DFMFOODS,373.8
DGCONTENT,15.8
DHAMPURSUG,209.6
DHANBANK,12.0
DHANI,47.2
DHANUKA,637.85
DHARAMSI,389.6
DHARSUGAR,11.15
DHRUV,56.65
DHUNINV,641.4
DIAMONDYD,876.95
DICIND,381.3
DIGISPICE,27.15
DIL,31.4
DISHTV,18.0
DIVISLAB,3693.65
DIVOPPBEES,44.18
DIXON,4263.15
DLF,350.6
DLINKINDIA,168.75
DMART,4240.55
DNAMEDIA,4.2
DODLA,511.1
DOLATALGO,71.6
DOLLAR,492.2
DONEAR,56.15
DPABHUSHAN,402.35
DPSCLTD,13.15
DPWIRES,432.8
DRCSYSTEMS,27.65
DREAMFOLKS,369.4
DREDGECORP,288.55
DRREDDY,4360.7
DSPN50ETF,170.32
DSPNEWETF,199.27
DSPQ50ETF,166.92
DSPSILVETF,55.35
DSSL,269.9
DTIL,205.3
DUCON,13.5
DVL,220.75
DWARKESH,96.2
DYCL,139.75
DYNAMATECH,2192.25
DYNPRO,313.85
E2E,179.2
EASEMYTRIP,373.4
EASTSILK,3.65
EASUNREYRL,2.7
EBANK,4300.0
EBBETF0423,1188.56
EBBETF0425,1076.5
EBBETF0430,1201.93
EBBETF0431,1072.38
ECLERX,1453.95
EDELWEISS,58.85
EICHERMOT,3624.1
EIDPARRY,578.3
EIFFL,152.1
EIHAHOTELS,471.45
EIHOTEL,184.85
EIMCOELECO,367.25
EKC,107.3
ELDEHSG,596.75
ELECON,333.7
ELECTCAST,36.15
ELECTHERM,78.35
ELGIEQUIP,416.4
ELGIRUBCO,31.35
EMAMILTD,504.4
EMAMIPAP,164.7
EMAMIREAL,78.3
EMKAY,81.1
EMMBI,92.6
EMUDHRA,310.25
ENDURANCE,1428.75
ENERGYDEV,18.75
ENGINERSIN,63.45
ENIL,159.0
EPL,170.2
EQUITAS,93.6
EQUITASBNK,47.7
ERIS,700.0
EROSMEDIA,40.0
ESABINDIA,3511.0
ESCORTS,2092.9
ESSARSHPNG,8.8
ESSENTIA,6.0
ESTER,158.45
ETHOSLTD,977.45
EUROTEXIND,10.8
EVEREADY,310.9
EVERESTIND,700.3
EXCEL,0.65
EXCELINDUS,1243.95
EXIDEIND,154.5
EXPLEOSOL,1258.35
EXXARO,102.25
FACT,106.55
FAIRCHEMOR,1939.25
FCL,342.5
FCONSUMER,1.8
FCSSOFT,2.85
FDC,262.35
FEDERALBNK,113.0
FEL,1.75
FELDVR,7.5
FIBERWEB,37.4
FIEMIND,1430.65
FILATEX,101.0
FINCABLES,472.15
FINEORG,6890.85
FINOPB,223.45
FINPIPE,138.1
FLEXITUFF,25.6
FLFL,7.65
FLUOROCHEM,3912.35
FMGOETZE,319.05
FMNL,4.75
FOCUS,147.35
FOODSIN,92.75
FORCEMOT,1228.0
FORTIS,261.7
FOSECOIND,1928.9
FSC,25.95
FSL,103.85
GABRIEL,148.75
GAEL,282.0
GAIL,85.9
GAL,2.85
GALAXYSURF,2966.2
GALLANTT,57.9
GANDHITUBE,425.65
GANECOS,605.5
GANESHBE,124.9
GANESHHOUC,351.65
GANGAFORGE,5.7
GANGESSECU,107.5
GARFIBRES,3379.9
GATEWAY,66.65
GATI,157.85
GAYAHWS,0.75
GAYAPROJ,8.9
GEECEE,142.45
GEEKAYWIRE,66.95
GENCON,29.95
GENESYS,527.6
GENUSPAPER,15.55
GENUSPOWER,78.85
GEOJITFSL,47.1
GEPIL,147.0
GESHIP,524.75
GET&D,124.2
GFLLIMITED,69.05
GHCL,647.2
GICHSGFIN,130.6
GICRE,121.45
GILLANDERS,64.4
GILLETTE,5175.0
GILT5YBEES,49.42
GINNIFILA,34.1
GIPCL,86.5
GKWLIMITED,619.3
GLAND,2087.85
GLAXO,1446.8
GLENMARK,387.0
GLFL,3.35
GLOBAL,343.45
GLOBALVECT,60.75
GLOBE,5.85
GLOBUSSPR,853.65
GLS,380.4
GMBREW,609.0
GMDCLTD,133.2
GMMPFAUDLR,1880.3
GMRINFRA,35.45
GMRP&UI,27.65
GNA,632.85
GNFC,624.4
GOACARBON,422.0
GOCLCORP,268.9
GOCOLORS,1336.65
GODFRYPHLP,1133.5
GODHA,3.0
GODREJAGRO,509.5
GODREJCP,907.6
GODREJIND,441.9
GODREJPROP,1162.0
GOENKA,1.75
GOKEX,346.3
GOKUL,31.15
GOKULAGRO,82.25
GOLDBEES,42.9
GOLDENTOBC,78.15
GOLDIAM,125.15
GOLDSHARE,42.9
GOLDTECH,50.25
GOODLUCK,465.2
GOODYEAR,1022.05
GPIL,274.75
GPPL,92.15
GPTINFRA,117.4
GRANULES,324.3
GRAPHITE,357.05
GRASIM,1655.8
GRAUWEIL,67.3
GRAVITA,315.5
GREAVESCOT,146.7
GREENLAM,291.6
GREENPANEL,418.45
GREENPLY,177.95
GREENPOWER,8.3
GRINDWELL,2051.7
GRINFRA,1224.8
GRMOVER,373.2
GROBTEA,904.15
GRPLTD,1748.8
GRSE,337.05
GRWRHITECH,733.55
GSCLCEMENT,39.65
GSFC,130.65
GSPL,229.55
GSS,224.4
GTL,8.4
GTLINFRA,1.35
GTPL,151.1
GUFICBIO,216.25
GUJALKALI,832.65
GUJAPOLLO,214.85
GUJGASLTD,516.3
GUJRAFFIA,30.75
GULFOILLUB,430.25
GULFPETRO,55.55
GULPOLY,248.75
GVKPIL,3.2
HAL,2314.8
HAPPSTMNDS,990.8
HARDWYN,270.35
HARIOMPIPE,256.65
HARRMALAYA,145.6
HARSHA,470.8
HATHWAY,15.75
HATSUN,1055.5
HAVELLS,1333.5
HAVISHA,2.45
HBANKETF,380.55
HBLPOWER,90.05
HBSL,49.0
HCC,13.5
HCG,283.4
HCL-INSYS,16.2
HCLTECH,923.05
HDFC,2237.5
HDFCAMC,1867.15
HDFCBANK,1382.35
HDFCGROWTH,87.36
HDFCLIFE,528.0
HDFCMFGETF,44.04
HDFCNEXT50,423.85
HDFCNIF100,172.64
HDFCNIFETF,182.46
HDFCQUAL,37.62
HDFCSENETF,614.14
HDFCSILVER,55.34
HDFCVALUE,84.11
HDIL,6.05
HEADSUP,11.75
HEALTHY,8.21
HECPROJECT,29.95
HEG,1038.25
HEIDELBERG,186.6
HEMIPROP,94.35
HERANBA,542.6
HERCULES,192.2
HERITGFOOD,311.25
HEROMOTOCO,2536.3
HESTERBIO,2002.75
HEXATRADEX,164.35
HFCL,72.4
HGINFRA,575.5
HGS,1217.45
HIKAL,329.1
HIL,2749.05
HILTON,68.75
HIMATSEIDE,92.85
HINDALCO,371.2
HINDCOMPOS,334.25
HINDCON,76.8
HINDCOPPER,103.05
HINDMOTORS,16.5
HINDOILEXP,132.75
HINDPETRO,216.45
HINDUNILVR,2700.55
HINDWAREAP,358.3
HINDZINC,267.85
HIRECT,232.25
HISARMETAL,124.25
HITECH,588.75
HITECHCORP,225.15
HITECHGEAR,201.15
HLEGLAS,3425.15
HLVLTD,9.5
HMT,25.95
HMVL,55.9
HNDFDS,453.25
HNGSNGBEES,252.36
HOMEFIRST,886.35
HONAUT,38918.9
HONDAPOWER,1498.65
HOVS,56.3
HPAL,404.05
HPL,68.4
HSCL,97.7
HTMEDIA,20.75
HUBTOWN,56.25
HUDCO,34.75
HUHTAMAKI,215.95
IBMFNIFTY,177.12
IBREALEST,72.35
IBULHSGFIN,115.0
ICDSLTD,35.2
ICEMAKE,245.55
ICICI500,24.5
ICICI5GSEC,49.6
ICICIALPLV,171.32
ICICIAUTO,126.34
ICICIB22,51.09
ICICIBANK,843.9
ICICIBANKN,37.76
ICICIBANKP,192.73
ICICICONSU,78.76
ICICIFMCG,453.11
ICICIGI,1165.95
ICICIGOLD,44.06
ICICIINFRA,49.69
ICICILIQ,999.99
ICICILOVOL,137.2
ICICIM150,117.24
ICICIMCAP,102.73
ICICIMOM30,19.18
ICICINF100,187.59
ICICINIFTY,182.85
ICICINV20,92.41
ICICINXT50,43.29
ICICIPHARM,82.45
ICICIPRULI,529.9
ICICISENSX,621.33
ICICISILVE,57.26
ICICITECH,27.73
ICIL,136.2
ICRA,4038.05
IDBI,40.15
IDBIGOLD,4654.2
IDEA,8.5
IDFC,64.4
IDFCFIRSTB,47.75
IDFNIFTYET,179.01
IEX,139.75
IFBAGRO,541.1
IFBIND,869.45
IFCI,9.5
IFGLEXPOR,256.6
IGARASHI,426.35
IGL,419.95
IGPL,562.8
IIFL,354.75
IIFLSEC,65.85
IIFLWAM,1760.3
IITL,68.6
IL&FSENGG,15.35
IL&FSTRANS,4.55
IMAGICAA,34.65
IMFA,239.5
IMPAL,748.05
IMPEXFERRO,4.95
INCREDIBLE,21.2
INDBANK,22.7
INDHOTEL,326.9
INDIACEM,245.75
INDIAGLYCO,817.8
INDIAMART,4411.45
INDIANB,194.05
INDIANCARD,203.3
INDIANHUME,159.5
INDIGO,1827.3
INDIGOPNTS,1508.3
INDLMETER,7.2
INDNIPPON,427.2
INDOAMIN,117.05
INDOBORAX,128.35
INDOCO,321.65
INDORAMA,56.25
INDOSTAR,149.05
INDOTECH,208.4
INDOTHAI,158.4
INDOWIND,14.15
INDRAMEDCO,62.75
INDSWFTLAB,55.35
INDSWFTLTD,9.25
INDTERRAIN,64.0
INDUSINDBK,1142.25
INDUSTOWER,185.9
INEOSSTYRO,853.8
INFIBEAM,14.0
INFOBEAN,536.55
INFRABEES,508.7
INFY,1398.65
INGERRAND,2082.3
INOXLEISUR,501.05
INOXWIND,144.45
INSECTICID,966.3
INSPIRISYS,48.25
INTELLECT,511.5
INTENTECH,69.35
INTLCONV,56.85
INVENTURE,2.85
IOB,17.25
IOC,65.9
IOLCP,345.75
IONEXCHANG,2036.1
IPCALAB,909.4
IPL,280.45
IRB,204.75
IRCON,39.3
IRCTC,707.0
IRFC,21.35
IRIS,78.7
IRISDOREME,215.6
ISEC,506.2
ISFT,150.3
ISGEC,502.45
ISMTLTD,49.35
ITBEES,27.85
ITC,333.05
ITDC,346.1
ITDCEM,112.25
ITI,106.85
IVC,9.0
IVP,144.6
IVZINGOLD,4462.5
IVZINNIFTY,1861.65
IWEL,894.35
IZMO,70.65
J&KBANK,27.1
JAGRAN,63.3
JAGSNPHARM,364.55
JAIBALAJI,43.3
JAICORPLTD,181.4
JAIPURKURT,59.15
JAMNAAUTO,109.85
JASH,813.5
JAYAGROGN,197.8
JAYBARMARU,170.35
JAYNECOIND,26.65
JAYSREETEA,95.9
JBCHEPHARM,1914.4
JBFIND,10.95
JBMA,380.35
JCHAC,1383.75
JETAIRWAYS,95.35
JETFREIGHT,22.25
JHS,22.4
JINDALPHOT,340.35
JINDALPOLY,892.2
JINDALSAW,81.95
JINDALSTEL,418.2
JINDRILL,245.3
JINDWORLD,266.2
JISLDVREQS,19.95
JISLJALEQS,37.15
JITFINFRA,120.15
JKCEMENT,2559.15
JKIL,295.2
JKLAKSHMI,575.3
JKPAPER,364.45
JKTYRE,167.25
JMA,71.7
JMCPROJECT,91.25
JMFINANCIL,72.95
JOCIL,185.65
JPASSOCIAT,8.05
JPOLYINVST,403.5
JPPOWER,7.1
JSL,121.05
JSLHISAR,238.05
JSWENERGY,299.05
JSWHL,4175.7
JSWISPL,26.9
JSWSTEEL,618.25
JTEKTINDIA,101.8
JTLINFRA,262.9
JUBLFOOD,603.6
JUBLINDS,495.35
JUBLINGREA,514.45
JUBLPHARMA,330.65
JUNIORBEES,444.53
JUSTDIAL,555.9
JWL,68.45
JYOTHYLAB,188.3
JYOTISTRUC,17.7
KABRAEXTRU,373.9
KAJARIACER,1196.95
KAKATCEM,214.3
KALPATPOWR,409.45
KALYANIFRG,199.0
KALYANKJIL,94.9
KAMATHOTEL,87.7
KAMDHENU,143.8
KANANIIND,8.8
KANORICHEM,141.8
KANPRPLA,105.6
KANSAINER,493.25
KAPSTON,136.7
KARMAENG,28.85
KARURVYSYA,78.25
KAUSHALYA,4.6
KAVVERITEL,10.25
KAYA,348.0
KBCGLOBAL,2.3
KCP,106.05
KCPSUGIND,21.05
KDDL,949.65
KEC,443.7
KECL,38.7
KEEPLEARN,7.4
KEI,1430.95
KELLTONTEC,62.85
KENNAMET,2590.35
KERNEX,273.0
KESORAMIND,55.95
KEYFINSERV,109.55
KHADIM,303.0
KHAICHEM,72.3
KHAITANLTD,44.4
KHANDSE,28.35
KICL,1705.75
KILITCH,167.6
KIMS,1447.95
KINGFA,1121.35
KIOCL,183.15
KIRIINDUS,503.75
KIRLFER,255.15
KIRLOSBROS,340.1
KIRLOSENG,235.7
KIRLOSIND,1730.4
KITEX,195.9
KKCL,407.5
KMSUGAR,26.05
KNRCON,227.8
KOHINOOR,58.35
KOKUYOCMLN,69.05
KOLTEPATIL,341.15
KOPRAN,153.7
KOTAKALPHA,28.57
KOTAKBANK,1765.3
KOTAKBKETF,383.02
KOTAKCONS,77.06
KOTAKGOLD,42.92
KOTAKIT,27.46
KOTAKLOVOL,12.74
KOTAKMID50,83.91
KOTAKMNC,19.54
KOTAKNIFTY,181.2
KOTAKNV20,94.49
KOTAKPSUBK,289.62
KOTARISUG,42.0
KOTHARIPET,70.2
KOTHARIPRO,109.7
KOVAI,1519.65
KPIGREEN,866.15
KPITTECH,649.1
KPRMILL,541.5
KRBL,358.55
KREBSBIO,113.9
KRIDHANINF,3.95
KRISHANA,333.9
KRITI,90.05
KRITIKA,22.35
KRSNAA,499.0
KSB,1941.05
KSCL,424.95
KSHITIJPOL,123.5
KSL,298.45
KSOLVES,401.05
KTKBANK,77.75
KUANTUM,112.95
L&TFH,73.15
LAGNAM,72.45
LAKPRE,6.05
LALPATHLAB,2591.4
LAMBODHARA,92.35
LANCER,295.6
LAOPALA,335.1
LASA,37.65
LATENTVIEW,356.3
LAURUSLABS,509.45
LAXMICOT,24.15
LAXMIMACH,12249.15
LCCINFOTEC,2.75
LEMONTREE,85.5
LFIC,114.55
LGBBROSLTD,721.25
LGBFORGE,11.1
LIBAS,23.4
LIBAS-RE,1.75
LIBERTSHOE,290.45
LICHSGFIN,394.95
LICI,619.55
LICNETFGSC,22.38
LICNETFN50,183.24
LICNETFSEN,612.46
LICNFNHGP,182.33
LIKHITHA,352.6
LINC,281.15
LINCOLN,280.75
LINDEINDIA,3131.95
LIQUIDBEES,1000.0
LIQUIDETF,999.99
LODHA,946.65
LOKESHMACH,102.5
LOTUSEYE,72.9
LOVABLE,150.1
LOYALTEX,810.0
LPDC,6.25
LSIL,13.05
LT,1815.5
LTGILTBEES,22.63
LTI,4440.25
LTTS,3520.25
LUMAXIND,1618.95
LUMAXTECH,272.65
LUPIN,654.8
LUXIND,1722.95
LXCHEM,334.6
LYKALABS,123.8
LYPSAGEMS,5.65
M&M,1258.35
M&MFIN,181.8
MAANALU,159.2
MACPOWER,366.1
MADHAV,45.0
MADHUCON,5.5
MADRASFERT,51.8
MAESGETF,28.12
MAFANG,39.84
MAFSETF,17.26
MAGADSUGAR,287.1
MAGNUM,12.85
MAHABANK,17.45
MAHAPEXLTD,91.95
MAHASTEEL,69.9
MAHEPC,103.75
MAHESHWARI,80.3
MAHINDCIE,272.25
MAHKTECH,12.49
MAHLIFE,471.35
MAHLOG,516.0
MAHSCOOTER,4976.5
MAHSEAMLES,762.55
MAITHANALL,956.3
MALLCOM,671.6
MALUPAPER,33.9
MAM150ETF,11.53
MAMFGETF,81.27
MAN50ETF,175.51
MANAKALUCO,21.0
MANAKCOAT,18.25
MANAKSIA,75.5
MANAKSTEEL,35.9
MANALIPETC,93.05
MANAPPURAM,94.15
MANGALAM,144.05
MANGCHEFER,124.6
MANGLMCEM,367.7
MANINDS,90.5
MANINFRA,87.75
MANORAMA,1228.8
MANORG,564.3
MANUGRAPH,14.55
MANXT50,424.8
MANYAVAR,1409.05
MAPMYINDIA,1359.8
MARALOVER,64.55
MARATHON,220.6
MARICO,538.4
MARINE,33.1
MARKSANS,46.65
MARSHALL,27.25
MARUTI,8624.85
MASFIN,717.25
MASKINVEST,79.6
MASPTOP50,25.7
MASTEK,1714.25
MATRIMONY,636.5
MAWANASUG,77.5
MAXHEALTH,402.75
MAXIND,84.3
MAXVIL,139.0
MAYURUNIQ,489.75
MAZDA,599.15
MAZDOCK,461.85
MBAPL,908.15
MBECL,3.4
MBLINFRA,19.95
MCDOWELL-N,839.3
MCL,29.9
MCLEODRUSS,29.3
MCX,1180.85
MEDICAMEQ,983.4
MEDICO,131.8
MEDPLUS,619.5
MEGASOFT,35.5
MEGASTAR,196.25
MENONBE,100.45
MEP,11.0
MERCATOR,1.1
METALFORGE,4.35
METROBRAND,905.75
METROPOLIS,1538.1
MFL,1429.3
MFSL,769.85
MGEL,36.3
MGL,874.05
MHLXMIRU,159.15
MHRIL,268.6
MID150BEES,117.37
MIDHANI,204.0
MINDACORP,205.4
MINDTECK,132.25
MINDTREE,3089.2
MIRCELECTR,17.2
MIRZAINT,336.35
MITCON,68.1
MITTAL,11.4
MMFL,800.2
MMP,162.95
MMTC,34.1
MODIRUBBER,74.95
MODISONLTD,72.85
MOGSEC,49.18
MOHEALTH,23.39
MOHITIND,17.85
MOIL,148.8
MOKSH,14.25
MOL,120.35
MOLDTECH,87.25
MOLDTKPAC,889.3
MOLOWVOL,23.51
MOM100,32.05
MOM50,168.38
MOMENTUM,19.19
MOMOMENTUM,37.88
MON100,92.67
MONARCH,339.7
MONQ50,48.71
MONTECARLO,737.3
MOQUALITY,114.89
MORARJEE,18.55
MOREPENLAB,24.3
MOTHERSON,105.8
MOTILALOFS,723.5
MOTOGENFIN,27.15
MOVALUE,39.46
MPHASIS,2075.95
MPSLTD,636.95
MRF,79622.0
MRO-TEK,63.55
MRPL,59.1
MSPL,9.2
MSTCLTD,252.35
MSUMI,86.65
MTARTECH,1567.05
MTEDUCARE,8.5
MTNL,20.85
MUKANDLTD,101.1
MUKTAARTS,55.9
MUNJALAU,51.0
MUNJALSHOW,98.75
MURUDCERA,28.9
MUTHOOTCAP,247.1
MUTHOOTFIN,1033.35
NACLIND,73.4
NAGAFERT,8.35
NAGREEKCAP,12.45
NAGREEKEXP,33.55
NAHARCAP,352.1
NAHARINDUS,111.0
NAHARPOLY,330.15
NAHARSPING,304.2
NAM-INDIA,267.05
NATCOPHARM,614.55
NATHBIOGEN,157.95
NATIONALUM,67.75
NAUKRI,3906.15
NAVA,186.7
NAVINFLUOR,4463.25
