,CLOSE_PRICE
ASIANTILES,74.6
ASKAUTOLTD,302.65
ASMS,22.45
ASPINWALL,308.55
ASTEC,1027.75
ASTERDM,434.9
ASTRAL,1850.75
ASTRAMICRO,577.05
ASTRAZEN,6298.95
ASTRON,38.0
ATALREAL,13.1
ATAM,218.0
ATFL,832.0
ATGL,990.5
ATL,67.7
ATLANTAA,22.1
ATUL,6602.25
ATULAUTO,571.05
AUBANK,730.55
AURIONPRO,2228.0
AUROPHARMA,1148.7
AURUM,182.1
AUSOMENT,88.15
AUTOAXLES,2155.45
AUTOBEES,189.42
AUTOIETF,189.65
AUTOIND,130.7
AVADHSUGAR,655.15
AVALON,527.6
AVANTIFEED,551.15
AVG,437.5
AVONMORE,96.65
AVROIND,125.35
AVTNPL,92.65
AWHCL,521.05
AWL,354.7
AXISBANK,1116.55
AXISBNKETF,463.78
AXISBPSETF,11.44
AXISCADES,810.45
AXISCETF,98.23
AXISGOLD,53.09
AXISHCETF,110.81
AXISILVER,72.6
AXISNIFTY,232.56
AXISTECETF,388.78
AXITA,28.5
AXSENSEX,72.51
AYMSYNTEX,84.5
AZAD,670.05
BAFNAPH,99.5
BAGFILMS,13.05
BAIDFIN,29.9
BAJAJ-AUTO,7136.55
BAJAJCON,221.85
BAJAJELEC,1033.35
BAJAJFINSV,1600.5
BAJAJHCARE,348.55
BAJAJHIND,26.35
BAJAJHLDNG,8472.8
BAJEL,187.6
BAJFINANCE,7319.1
BALAJITELE,89.4
BALAMINES,2475.65
BALAXI,436.2
BALKRISHNA,42.0
BALKRISIND,2641.95
BALMLAWRIE,267.05
BALPHARMA,116.7
BALRAMCHIN,382.75
BANARBEADS,101.3
BANARISUG,2447.55
BANCOINDIA,689.55
BANDHANBNK,226.2
BANG,61.25
BANKA,138.05
BANKBARODA,230.65
BANKBEES,466.14
BANKETF,457.41
BANKIETF,46.17
BANKINDIA,135.2
BANSWRAS,156.3
BARBEQUE,616.75
BASF,3014.6
BASML,52.2
BATAINDIA,1515.8
BAYERCROP,5754.1
BBETF0432,1107.5
BBL,4626.6
BBNPPGOLD,62.1
BBOX,296.25
BBTC,1606.45
BBTCL,275.05
BCG,19.4
BCLIND,71.25
BCONCEPTS,861.75
BDL,1722.45
BEARDSELL,44.9
BECTORFOOD,1182.65
BEDMUTHA,236.5
BEL,191.85
BEML,3192.3
BEPL,109.05
BERGEPAINT,579.35
BFINVEST,538.95
BFSI,20.78
BFUTILITIE,594.4
BGRENERGY,100.85
BHAGCHEM,1472.25
BHAGERIA,158.2
BHAGYANGR,94.8
BHANDARI,8.75
BHARATFORG,1233.85
BHARATGEAR,121.9
BHARATRAS,9338.95
BHARATWIRE,378.05
BHARTIARTL,1125.0
BHEL,222.25
BIGBLOC,184.25
BIKAJI,576.05
BIL,358.5
BINANIIND,19.3
BIOCON,276.1
BIOFILCHEM,56.3
BIRLACABLE,284.0
BIRLACORPN,1436.2
BIRLAMONEY,130.8
BKMINDST,1.95
BLAL,204.4
BLBLIMITED,26.8
BLISSGVS,126.45
BLKASHYAP,67.35
BLS,391.85
BLUECHIP,2.4
BLUECOAST,5.3
BLUEDART,6888.45
BLUEJET,374.25
BLUESTARCO,1073.55
BODALCHEM,81.2
BOHRAIND,26.0
BOMDYEING,155.4
BOROLTD,346.5
BORORENEW,510.0
BOSCHLTD,23184.3
BPCL,480.95
BPL,91.0
BRIGADE,968.2
BRITANNIA,5138.65
BRNL,65.15
BROOKS,153.1
BSE,2275.85
BSE500IETF,32.88
BSHSL,276.3
BSL,206.35
BSLGOLDETF,55.99
BSLNIFTY,24.6
BSLSENETFG,70.28
BSOFT,799.15
BTML,217.9
BURNPUR,7.2
BUTTERFLY,1033.05
BVCL,52.95
BYKE,69.0
CALSOFT,19.6
CAMLINFINE,132.05
CAMPUS,277.4
CAMS,2804.7
CANBK,466.65
CANFINHOME,794.15
CANTABIL,268.65
CAPACITE,272.25
CAPLIPOINT,1477.2
CAPTRUST,111.5
CARBORUNIV,1140.9
CAREERP,272.35
CARERATING,952.0
CARTRADE,724.05
CARYSIL,846.7
CASTROLIND,178.8
CCHHL,15.85
CCL,633.65
CDSL,1820.75
CEATLTD,2594.75
CELEBRITY,17.95
CELLO,867.4
CENTENKA,469.9
CENTEXT,29.55
CENTRALBK,54.55
CENTRUM,32.4
CENTUM,1460.35
CENTURYPLY,803.2
CENTURYTEX,1400.85
CERA,8170.4
CEREBRAINT,8.65
CESC,143.65
CGCL,981.95
CGPOWER,454.25
CHALET,717.2
CHAMBLFERT,373.3
CHEMBOND,564.55
CHEMCON,282.95
CHEMFAB,407.2
CHEMPLASTS,489.05
CHENNPETRO,891.1
CHEVIOT,1506.45
CHOICEIN,541.65
CHOLAFIN,1265.55
CHOLAHLDNG,1029.85
CIEINDIA,491.0
CIGNITITEC,1085.85
CINELINE,146.0
CINEVISTA,17.9
CIPLA,1327.95
CLEAN,1499.0
CLEDUCATE,106.2
CLSEL,241.75
CMSINFO,379.8
COALINDIA,383.25
COASTCORP,320.35
COCHINSHIP,873.7
COFFEEDAY,61.0
COFORGE,6415.35
COLPAL,2490.4
COMMOIETF,77.46
COMPINFO,9.2
COMPUSOFT,31.55
CONCOR,858.7
CONCORDBIO,1389.85
CONFIPET,86.55
CONSOFINVT,290.7
CONSUMBEES,105.95
CONSUMIETF,97.83
CONTROLPR,1057.9
CORALFINAC,64.85
CORDSCABLE,121.1
COROMANDEL,1182.7
COSMOFIRST,630.45
COUNCODOS,5.2
CPSEETF,70.08
CRAFTSMAN,4666.55
CREATIVE,837.3
CREATIVEYE,5.0
CREDITACC,1675.45
CREST,351.35
CRISIL,4074.05
CROMPTON,311.35
CROWN,122.05
CSBBANK,377.45
CSLFINANCE,430.55
CTE,79.7
CUB,143.65
CUBEXTUB,69.25
CUMMINSIND,2112.45
CUPID,1773.5
CYBERMEDIA,33.7
CYBERTECH,197.7
CYIENT,2213.55
CYIENTDLM,668.95
DABUR,542.3
DALBHARAT,2214.4
DALMIASUG,391.45
DAMODARIND,61.65
DANGEE,11.45
DATAMATICS,711.85
DATAPATTNS,1922.85
DBCORP,327.75
DBL,389.75
DBOL,142.1
DBREALTY,247.6
DBSTOCKBRO,41.1
DCAL,189.05
DCBBANK,147.75
DCI,228.8
DCM,85.05
DCMFINSERV,5.25
DCMNVL,178.8
DCMSHRIRAM,1031.05
DCMSRIND,185.6
DCW,63.25
DCXINDIA,364.45
DECCANCE,603.85
DEEPAKFERT,644.75
DEEPAKNTR,2356.7
DEEPENR,193.35
DEEPINDS,262.95
DELHIVERY,397.15
DELPHIFX,301.2
DELTACORP,144.75
DELTAMAGNT,98.65
DEN,61.2
DENORA,1535.65
DEVIT,145.55
DEVYANI,182.75
DGCONTENT,19.4
DHAMPURSUG,257.2
DHANBANK,42.05
DHANI,39.7
DHANUKA,1180.4
DHARMAJ,256.2
DHRUV,63.9
DHUNINV,1187.45
DIACABS,215.1
DIAMINESQ,514.55
DIAMONDYD,1308.2
DICIND,517.65
DIGIDRIVE,68.8
DIGISPICE,30.45
DIGJAMLMTD,84.55
DIL,9.3
DISHTV,20.3
DIVGIITTS,981.1
DIVISLAB,3693.8
DIVOPPBEES,70.73
DIXON,6100.2
DJML,151.35
DLF,785.55
DLINKINDIA,326.0
DMART,3731.7
DMCC,330.8
DNAMEDIA,4.75
DODLA,854.95
DOLATALGO,65.75
DOLLAR,458.95
DOLPHIN,1725.1
DOMS,1432.85
DONEAR,103.75
DPABHUSHAN,694.65
DPSCLTD,18.9
DPWIRES,567.85
DRCSYSTEMS,52.4
DREAMFOLKS,528.8
DREDGECORP,851.8
DRREDDY,5668.2
DSPBANKETF,46.11
DSPGOLDETF,61.74
DSPITETF,37.45
DSPN50ETF,221.39
DSPNEWETF,274.69
DSPPSBKETF,59.28
DSPPVBKETF,23.81
DSPQ50ETF,209.94
DSPSENXETF,72.07
DSPSILVETF,70.39
DSSL,671.75
DTIL,237.35
DUCON,11.3
DVL,338.05
DWARKESH,83.6
DYCL,438.8
DYNAMATECH,6034.9
DYNPRO,272.9
E2E,825.8
EASEMYTRIP,46.4
EBBETF0425,1179.13
EBBETF0430,1328.46
EBBETF0431,1182.06
EBBETF0433,1079.91
ECLERX,2668.4
EDELWEISS,73.6
EDUCOMP,4.2
EGOLD,64.15
EICHERMOT,3699.45
EIDPARRY,567.85
EIFFL,145.4
EIHAHOTELS,619.55
EIHOTEL,288.45
EIMCOELECO,1626.05
EKC,135.25
ELDEHSG,817.75
ELECON,1085.55
ELECTCAST,140.75
ELECTHERM,322.6
ELGIEQUIP,542.6
ELGIRUBCO,55.5
ELIN,166.5
EMAMILTD,500.4
EMAMIPAP,132.35
EMAMIREAL,122.0
EMIL,223.35
EMKAY,144.45
EMMBI,112.65
EMSLIMITED,474.9
EMUDHRA,449.25
ENDURANCE,2075.25
ENERGYDEV,25.25
ENGINERSIN,233.95
ENIL,244.55
EPIGRAL,1004.1
EPL,197.95
EQUIPPP,30.7
EQUITASBNK,114.35
ERIS,891.2
EROSMEDIA,24.8
ESABINDIA,5604.25
ESAFSFB,71.05
ESCORTS,2979.9
ESG,35.82
ESILVER,73.44
ESSARSHPNG,31.2
ESSENTIA,7.4
ESTER,99.4
ETHOSLTD,2371.0
EUROTEXIND,13.25
EVEREADY,347.7
EVERESTIND,1276.95
EXCEL,0.55
EXCELINDUS,906.95
EXIDEIND,327.2
EXPLEOSOL,1402.85
EXXARO,116.8
FACT,814.85
FAIRCHEMOR,1249.5
FAZE3Q,439.45
FCL,332.5
FCONSUMER,0.9
FCSSOFT,5.05
FDC,442.1
FEDERALBNK,146.55
FEDFINA,136.4
FELDVR,6.25
FIBERWEB,36.55
FIEMIND,2327.75
FILATEX,57.45
FINCABLES,1065.7
FINEORG,4579.85
FINIETF,22.81
FINOPB,300.85
FINPIPE,231.4
FIVESTAR,769.4
FLAIR,331.2
FLEXITUFF,51.05
FLFL,2.65
FLUOROCHEM,3726.45
FMCGIETF,584.83
FMGOETZE,367.95
FMNL,10.75
FOCUS,200.95
FOODSIN,163.8
FORTIS,424.35
FOSECOIND,3693.8
FSC,10.95
FSL,204.75
FUSION,640.2
GABRIEL,387.3
GAEL,334.7
GAIL,168.3
GALAXYSURF,2726.7
GALLANTT,179.4
GANDHAR,254.8
GANDHITUBE,724.05
GANECOS,970.5
GANESHBE,165.5
GANESHHOUC,602.4
GANGAFORGE,11.25
GANGESSECU,130.35
GARFIBRES,3440.7
GATECH,2.4
GATECHDVR,7.2
GATEWAY,110.25
GAYAHWS,1.25
GEECEE,253.55
GEEKAYWIRE,93.4
GENCON,46.3
GENESYS,511.15
GENSOL,831.5
GENUSPAPER,21.1
GENUSPOWER,251.35
GEOJITFSL,79.95
GEPIL,249.45
GESHIP,966.7
GET&D,655.25
GFLLIMITED,94.75
GHCL,589.85
GHCLTEXTIL,77.85
GICHSGFIN,262.7
GICRE,356.05
GILLANDERS,146.05
GILLETTE,6581.25
GILT5YBEES,54.54
GINNIFILA,37.8
GIPCL,182.65
GKWLIMITED,1568.8
GLAND,1966.25
GLAXO,2296.1
GLENMARK,879.15
GLFL,8.5
GLOBAL,330.1
GLOBALVECT,128.95
GLOBE,4.25
GLOBUSSPR,826.05
GLS,782.85
GMBREW,670.35
GMDCLTD,473.2
GMMPFAUDLR,1529.3
GMRINFRA,82.5
GMRP&UI,51.05
GNA,491.9
GNFC,745.35
GOACARBON,704.6
GOCLCORP,493.2
GOCOLORS,1159.95
GODFRYPHLP,2215.8
GODHA,0.6
GODREJAGRO,542.15
GODREJCP,1149.25
GODREJIND,817.8
GODREJPROP,2343.4
GOKEX,924.1
GOKUL,57.85
GOKULAGRO,125.25
GOLDBEES,52.84
GOLDENTOBC,52.9
GOLDETF,62.56
GOLDIAM,171.2
GOLDIETF,54.42
GOLDSHARE,53.0
GOLDTECH,159.25
GOODLUCK,1086.85
GOYALALUM,10.85
GPIL,745.8
GPPL,159.85
GPTINFRA,175.75
GRANULES,422.2
GRAPHITE,543.5
GRASIM,2081.2
GRASIM-RE,328.15
GRAVITA,1022.95
GREAVESCOT,155.7
GREENLAM,524.45
GREENPANEL,395.65
GREENPLY,238.35
GREENPOWER,22.95
GRINDWELL,2295.0
GRINFRA,1151.5
GRMOVER,186.8
GROBTEA,997.2
GRPLTD,5382.8
GRSE,888.4
GRWRHITECH,1667.55
GSEC10IETF,223.4
GSEC5IETF,54.63
GSFC,297.4
GSLSU,293.95
GSPL,319.3
GSS,170.45
GTECJAINX,92.0
GTL,14.2
GTLINFRA,1.7
GTPL,197.6
GUFICBIO,344.0
GUJALKALI,777.4
GUJAPOLLO,324.7
GUJGASLTD,553.6
GUJRAFFIA,48.05
GULFOILLUB,766.7
GULFPETRO,58.95
GULPOLY,212.85
GVKPIL,13.7
GVPTECH,13.6
HAL,3028.15
HAPPSTMNDS,889.6
HAPPYFORGE,951.3
HARDWYN,44.25
HARIOMPIPE,613.15
HARRMALAYA,166.9
HARSHA,399.95
HATHWAY,24.05
HATSUN,1130.75
HAVELLS,1381.95
HAVISHA,3.05
HBLPOWER,488.35
HBSL,80.2
HCC,32.7
HCG,362.05
HCL-INSYS,23.45
HCLTECH,1567.95
HDFCAMC,3478.7
HDFCBANK,1470.65
HDFCBSE500,31.13
HDFCGOLD,54.3
HDFCGROWTH,112.14
HDFCLIFE,615.9
HDFCLIQUID,1000.01
HDFCLOWVOL,17.39
HDFCMID150,17.63
HDFCMOMENT,28.27
HDFCNEXT50,54.94
HDFCNIF100,22.19
HDFCNIFBAN,463.59
HDFCNIFIT,376.16
HDFCNIFTY,236.29
HDFCPVTBAN,236.26
HDFCQUAL,50.48
HDFCSENSEX,789.71
HDFCSILVER,70.29
HDFCSML250,146.09
HDFCVALUE,121.27
HEADSUP,16.6
HEALTHIETF,111.39
HEALTHY,11.13
HECPROJECT,87.85
HEG,1808.95
HEIDELBERG,226.45
HEMIPROP,177.55
HERANBA,387.1
HERCULES,433.7
HERITGFOOD,322.15
HEROMOTOCO,4399.75
HESTERBIO,1524.9
HEUBACHIND,590.55
HEXATRADEX,156.2
HFCL,88.55
HGINFRA,934.6
HGS,956.15
HIKAL,293.6
HIL,2941.15
HILTON,134.65
HIMATSEIDE,157.65
HINDALCO,557.1
HINDCOMPOS,448.25
HINDCON,57.0
HINDCOPPER,264.85
HINDMOTORS,18.3
HINDOILEXP,177.45
HINDPETRO,465.75
HINDUNILVR,2565.4
HINDWAREAP,484.7
HINDZINC,315.15
HIRECT,600.9
HISARMETAL,193.3
HITECH,148.5
HITECHCORP,255.5
HITECHGEAR,480.55
HLEGLAS,555.4
HLVLTD,29.4
HMAAGRO,69.4
HMT,51.45
HMVL,104.65
HNDFDS,543.25
HNGSNGBEES,226.34
HOMEFIRST,1009.15
HONASA,487.9
HONAUT,37516.55
HONDAPOWER,2459.2
HOVS,75.95
HPAL,115.35
HPIL,130.5
HPL,285.4
HSCL,374.05
HTMEDIA,30.15
HUBTOWN,104.25
HUDCO,159.4
HUHTAMAKI,329.3
HYBRIDFIN,9.85
IBREALEST,98.05
IBULHSGFIN,202.1
ICDSLTD,41.75
ICEMAKE,606.95
ICICIB22,94.32
ICICIBANK,999.2
ICICIGI,1486.95
ICICIPRULI,494.6
ICIL,277.35
ICRA,5625.55
IDBI,69.65
IDEA,15.1
IDEAFORGE,768.0
IDFC,122.3
IDFCFIRSTB,85.7
IDFNIFTYET,231.83
IEL,12.0
IEX,140.05
IFBAGRO,485.8
IFBIND,1017.1
IFCI,32.1
IFGLEXPOR,759.85
IGARASHI,516.5
IGL,446.2
IGPL,509.55
IIFL,655.65
IIFLSEC,166.7
IITL,242.35
IKIO,333.05
IL&FSENGG,35.4
IL&FSTRANS,5.4
IMAGICAA,72.5
IMFA,494.4
IMPAL,1142.35
IMPEXFERRO,6.0
INCREDIBLE,51.55
INDBANK,42.1
INDHOTEL,482.2
INDIACEM,253.1
INDIAGLYCO,906.3
INDIAMART,2633.5
INDIANB,443.3
INDIANCARD,303.8
INDIANHUME,257.55
INDIASHLTR,575.75
INDIGO,3029.55
INDIGOPNTS,1469.25
INDNIPPON,569.8
INDOAMIN,163.45
INDOBORAX,210.9
INDOCO,380.7
INDORAMA,53.55
INDOSTAR,210.15
INDOTECH,878.85
INDOTHAI,307.75
INDOWIND,23.75
INDRAMEDCO,174.0
INDSWFTLAB,106.75
INDSWFTLTD,18.1
INDTERRAIN,73.85
INDUSINDBK,1561.1
INDUSTOWER,220.35
INFIBEAM,26.4
INFOBEAN,450.5
INFOMEDIA,6.9
INFRABEES,795.1
INFRAIETF,78.14
INFY,1659.2
INGERRAND,3090.7
INNOVACAP,539.45
INOXGREEN,137.5
INOXINDIA,870.65
INOXWIND,450.2
INSECTICID,633.8
INSPIRISYS,106.0
INTELLECT,923.75
INTENTECH,120.2
INTLCONV,94.25
INVENTURE,3.0
IOB,44.2
IOC,148.65
IOLCP,454.15
IONEXCHANG,569.0
IPCALAB,1099.95
IPL,381.5
IRB,47.25
IRCON,227.8
IRCTC,983.8
IREDA,135.35
IRFC,160.25
IRIS,140.7
IRISDOREME,87.15
IRMENERGY,527.65
ISEC,763.75
ISFT,170.9
ISGEC,985.55
ISMTLTD,93.4
ITBEES,39.21
ITC,471.5
ITDC,595.55
ITDCEM,315.55
ITETF,37.06
ITI,342.8
ITIETF,39.05
IVC,11.8
IVP,239.5
IVZINGOLD,5535.05
IVZINNIFTY,2398.0
IWEL,5273.3
IZMO,297.3
J&KBANK,137.1
JAGRAN,103.9
JAGSNPHARM,384.1
JAIBALAJI,1012.1
JAICORPLTD,383.2
JAIPURKURT,77.05
JAMNAAUTO,112.45
JASH,1697.95
JAYAGROGN,266.25
JAYBARMARU,131.3
JAYNECOIND,47.35
JAYSREETEA,115.25
JBCHEPHARM,1617.15
JBMA,1896.15
JCHAC,1178.75
JETAIRWAYS,57.2
JETFREIGHT,14.35
JHS,29.9
JINDALPHOT,614.6
JINDALPOLY,652.55
JINDALSAW,507.65
JINDALSTEL,729.25
JINDRILL,769.75
JINDWORLD,283.35
JIOFIN,246.25
JISLDVREQS,34.45
JISLJALEQS,60.4
JITFINFRA,528.1
JKCEMENT,4053.25
JKIL,582.2
JKLAKSHMI,873.55
JKPAPER,429.95
JKTYRE,442.9
JLHL,1107.1
JMA,103.95
JMFINANCIL,109.2
JOCIL,235.65
JPASSOCIAT,18.8
JPOLYINVST,640.85
JPPOWER,15.95
JSL,582.65
JSWENERGY,501.4
JSWHL,5466.55
JSWINFRA,211.75
JSWSTEEL,816.65
JTEKTINDIA,161.0
JTLIND,244.45
JUBLFOOD,531.65
JUBLINDS,579.85
JUBLINGREA,479.25
JUBLPHARMA,572.9
JUNIORBEES,581.62
JUSTDIAL,846.3
JWL,399.1
JYOTHYLAB,530.1
JYOTICNC,436.25
JYOTISTRUC,25.0
KABRAEXTRU,420.45
KAJARIACER,1389.6
KAKATCEM,248.2
KALAMANDIR,244.1
KALYANIFRG,433.15
KALYANKJIL,364.6
KAMATHOTEL,346.9
KAMDHENU,559.75
KAMOPAINTS,217.7
KANANIIND,8.35
KANORICHEM,138.8
KANPRPLA,120.85
KANSAINER,344.3
KAPSTON,296.55
KARMAENG,85.35
KARURVYSYA,169.3
KAVVERITEL,14.4
KAYA,328.25
KAYNES,2733.45
KBCGLOBAL,2.2
KCP,183.65
KCPSUGIND,33.75
KDDL,2822.2
KEC,625.05
KECL,121.0
KEEPLEARN,6.3
KEI,3112.85
KELLTONTEC,105.0
KERNEX,677.0
KESORAMIND,169.75
KEYFINSERV,137.55
KFINTECH,542.85
KHADIM,359.0
KHAICHEM,82.1
KHAITANLTD,68.2
KHANDSE,29.45
KICL,3633.6
KILITCH,395.15
KIMS,2049.7
KINGFA,2201.95
KIOCL,372.2
KIRIINDUS,397.65
KIRLOSBROS,884.25
KIRLOSENG,693.05
KIRLOSIND,3982.5
KIRLPNU,612.3
KITEX,226.8
KKCL,763.9
KMSUGAR,32.05
KNRCON,261.85
KOHINOOR,45.7
KOKUYOCMLN,143.1
KOLTEPATIL,534.05
KOPRAN,261.85
KOTAKALPHA,43.71
KOTAKBANK,1764.3
KOTAKBKETF,467.1
KOTAKCONS,97.24
KOTAKGOLD,53.01
KOTAKIT,39.0
KOTAKLIQ,1000.0
KOTAKLOVOL,17.73
KOTAKMID50,136.02
KOTAKMNC,24.4
KOTAKNIFTY,232.77
KOTAKNV20,133.66
KOTAKPSUBK,591.81
KOTAKSILVE,70.88
KOTARISUG,54.1
KOTHARIPET,161.5
KOTHARIPRO,156.85
KPIGREEN,1424.65
KPIL,726.8
KPITTECH,1547.8
KPRMILL,772.8
KRBL,371.2
KREBSBIO,75.2
KRIDHANINF,4.55
KRISHANA,234.5
KRITI,118.1
KRITIKA,11.15
KRITINUT,115.75
KRSNAA,686.25
KSB,3297.3
KSCL,674.1
KSHITIJPOL,6.8
KSL,599.95
KSOLVES,1355.9
KTKBANK,274.85
KUANTUM,181.65
L&TFH,168.3
LAGNAM,92.85
LAL,296.9
LALPATHLAB,2447.95
LAMBODHARA,162.95
LANDMARK,831.25
LAOPALA,358.7
LASA,32.65
LATENTVIEW,473.9
LATTEYS,25.1
LAURUSLABS,412.2
LAXMICOT,30.6
LAXMIMACH,13504.45
LCCINFOTEC,3.05
LEMONTREE,134.5
LEXUS,38.2
LFIC,178.55
LGBBROSLTD,1320.9
LGBFORGE,12.15
LGHL,190.0
LIBAS,19.0
LIBERTSHOE,368.85
LICHSGFIN,584.35
LICI,901.9
LICMFGOLD,5688.0
LICNETFGSC,24.54
LICNETFN50,236.11
LICNETFSEN,786.0
LICNFNHGP,235.33
LIKHITHA,273.5
LINC,646.55
LINCOLN,667.25
LINDEINDIA,5822.25
LIQUID,999.99
LIQUIDBEES,1000.0
LIQUIDETF,999.99
LIQUIDIETF,999.99
LIQUIDSBI,1000.0
LLOYDSENGG,42.9
LLOYDSME,580.25
LODHA,1132.05
LOKESHMACH,363.95
LORDSCHLO,151.5
LOTUSEYE,84.95
LOVABLE,154.3
LOWVOL,173.83
LOWVOLIETF,187.46
LOYALTEX,671.9
LPDC,8.8
LT,3646.0
LTFOODS,200.8
LTGILTBEES,24.95
LTIM,5652.15
LTTS,5387.05
LUMAXIND,2475.45
LUMAXTECH,376.7
LUPIN,1430.25
LUXIND,1262.15
LXCHEM,277.75
LYKALABS,121.4
LYPSAGEMS,6.95
M&M,1655.55
M&MFIN,282.35
MAANALU,140.9
MACPOWER,767.05
MADHAV,70.4
MADHUCON,8.9
MADRASFERT,112.75
MAFANG,72.53
MAGADSUGAR,634.7
MAGNUM,74.05
MAHABANK,51.65
MAHAPEXLTD,148.25
MAHASTEEL,106.7
MAHEPC,135.8
MAHESHWARI,80.2
MAHKTECH,12.8
MAHLIFE,566.25
MAHLOG,434.1
MAHSCOOTER,7665.25
MAHSEAMLES,984.0
MAITHANALL,1123.1
MAKEINDIA,112.25
MALLCOM,1102.15
MALUPAPER,49.35
MANAKALUCO,31.6
MANAKCOAT,31.65
MANAKSIA,135.2
MANAKSTEEL,68.3
MANALIPETC,79.15
MANAPPURAM,178.4
MANGALAM,101.25
MANGCHEFER,126.8
MANGLMCEM,659.7
MANINDS,388.35
MANINFRA,219.8
MANKIND,2160.35
MANOMAY,199.45
MANORAMA,1971.05
MANORG,408.95
MANUGRAPH,23.6
MANYAVAR,1088.05
MAPMYINDIA,2004.85
MARALOVER,75.5
MARATHON,409.95
MARICO,530.25
MARINE,95.85
MARKSANS,157.95
MARSHALL,45.05
MARUTI,10037.7
MASFIN,979.45
MASKINVEST,80.5
MASPTOP50,35.59
MASTEK,2912.9
MATRIMONY,549.7
MAWANASUG,96.1
MAXESTATES,293.25
MAXHEALTH,731.8
MAXIND,211.45
MAYURUNIQ,559.45
MAZDA,1505.15
MAZDOCK,2312.0
MBAPL,274.45
MBECL,6.05
MBLINFRA,46.65
MCDOWELL-N,1082.6
MCL,40.25
MCLEODRUSS,24.55
MCX,3200.9
MEDANTA,1093.65
MEDICAMEQ,557.75
MEDICO,87.3
MEDPLUS,737.1
MEGASOFT,60.0
MEGASTAR,361.25
MELSTAR,5.95
MENONBE,136.6
MEP,15.2
