,CLOSE_PRICE
DRCSYSTEMS,200.1
DREDGECORP,322.2
DRREDDY,4662.75
DSPNEWETF,192.26
DSSL,142.3
DTIL,239.4
DUCON,9.9
DVL,240.25
DWARKESH,68.4
DYNAMATECH,2249.3
DYNPRO,559.4
EASEMYTRIP,500.6
EASTSILK,5.25
EASUNREYRL,2.9
EBANK,3945.0
EBBETF0423,1155.68
EBBETF0425,1073.41
EBBETF0430,1192.84
EBBETF0431,1071.99
ECLERX,2129.5
EDELWEISS,69.45
EDUCOMP,2.8
EICHERMOT,2451.55
EIDPARRY,468.45
EIFFL,130.2
EIHAHOTELS,333.6
EIHOTEL,123.6
EIMCOELECO,358.5
EKC,153.2
ELECON,202.1
ELECTCAST,31.6
ELECTHERM,115.4
ELGIEQUIP,274.9
ELGIRUBCO,35.85
EMAMILTD,535.25
EMAMIPAP,139.85
EMAMIREAL,67.9
EMKAY,102.4
EMMBI,101.35
ENDURANCE,1725.3
ENERGYDEV,16.7
ENGINERSIN,71.4
ENIL,187.45
EPL,202.65
EQUIPPP,88.05
EQUITAS,120.9
EQUITASBNK,62.4
ERIS,725.9
EROSMEDIA,18.2
ESABINDIA,2893.0
ESCORTS,1848.95
ESSARSHPNG,8.95
ESTER,122.3
EVEREADY,330.6
EVERESTIND,381.55
EXCEL,4.65
EXCELINDUS,868.0
EXIDEIND,166.25
EXPLEOSOL,1262.3
EXXARO,146.95
FACT,113.15
FAIRCHEMOR,1778.25
FCL,112.8
FCONSUMER,6.8
FCSSOFT,2.0
FDC,287.65
FEDERALBNK,88.9
FEL,8.9
FELDVR,10.9
FIEMIND,1150.1
FILATEX,91.3
FINCABLES,568.4
FINEORG,3688.35
FINOPB,425.8
FINPIPE,204.55
FLEXITUFF,18.7
FLFL,51.9
FLUOROCHEM,2315.35
FMGOETZE,240.55
FMNL,8.25
FOCUS,78.6
FOODSIN,86.95
FORCEMOT,1280.25
FORTIS,289.1
FOSECOIND,1390.5
FRETAIL,48.9
FSC,69.65
FSL,173.35
GABRIEL,140.6
GAEL,159.45
GAIL,131.65
GAL,2.2
GALAXYSURF,2826.6
GALLANTT,70.6
GALLISPAT,51.55
GANDHITUBE,374.7
GANECOS,491.6
GANESHBE,79.6
GANESHHOUC,186.9
GANGAFORGE,19.1
GANGESSECU,79.85
GARFIBRES,3228.65
GATI,158.55
GAYAHWS,0.75
GAYAPROJ,33.9
GDL,269.45
GEECEE,148.5
GEEKAYWIRE,86.35
GENCON,36.75
GENESYS,328.95
GENUSPAPER,10.25
GENUSPOWER,66.6
GEOJITFSL,74.05
GEPIL,249.1
GESHIP,300.6
GET&D,120.3
GFLLIMITED,77.3
GFSTEELS,4.15
GHCL,410.35
GICHSGFIN,146.95
GICRE,142.35
GILLANDERS,53.6
GILLETTE,5532.25
GINNIFILA,32.15
GIPCL,81.75
GKWLIMITED,634.75
GLAND,3636.4
GLAXO,1691.95
GLENMARK,505.45
GLOBAL,41.5
GLOBALVECT,53.9
GLOBE,15.65
GLOBUSSPR,1139.6
GLS,608.55
GMBREW,692.45
GMDCLTD,66.25
GMMPFAUDLR,4497.15
GMRINFRA,41.3
GNA,698.65
GNFC,426.1
GOACARBON,335.9
GOCLCORP,295.95
GOCOLORS,1260.45
GODFRYPHLP,1279.3
GODHA,56.6
GODREJAGRO,514.65
GODREJCP,924.05
GODREJIND,577.85
GODREJPROP,2020.75
GOENKA,1.45
GOKEX,278.55
GOKUL,31.0
GOKULAGRO,65.55
GOLDBEES,40.98
GOLDENTOBC,120.45
GOLDIAM,819.75
GOLDSHARE,41.2
GOLDTECH,89.5
GOODLUCK,272.85
GOODYEAR,985.6
GPIL,263.15
GPPL,99.8
GPTINFRA,79.35
GRANULES,302.1
GRAPHITE,417.1
GRASIM,1723.85
GRAUWEIL,60.15
GRAVITA,197.7
GREAVESCOT,158.75
GREENLAM,1483.55
GREENPANEL,378.75
GREENPLY,210.4
GREENPOWER,10.65
GRINDWELL,1675.35
GRINFRA,1695.65
GROBTEA,972.05
GRPLTD,955.7
GRSE,236.3
GSCLCEMENT,43.3
GSFC,114.0
GSPL,305.25
GSS,116.2
GTL,14.85
GTLINFRA,1.5
GTPL,268.15
GUFICBIO,191.7
GUJALKALI,604.7
GUJAPOLLO,216.25
GUJGASLTD,686.65
GUJRAFFIA,32.05
GULFOILLUB,519.4
GULFPETRO,43.7
GULPOLY,253.85
HAL,1300.85
HAPPSTMNDS,1219.45
HARRMALAYA,165.95
HATHWAY,20.75
HATSUN,1325.1
HAVELLS,1379.15
HAVISHA,1.6
HBANKETF,364.41
HBLPOWER,64.5
HBSL,37.25
HCC,10.75
HCG,247.95
HCL-INSYS,19.15
HCLTECH,1184.7
HDFC,2807.8
HDFCAMC,2556.7
HDFCBANK,1525.75
HDFCLIFE,705.3
HDFCMFGETF,42.14
HDFCNIFETF,187.36
HDFCSENETF,644.63
HDIL,4.5
HEALTHY,8.77
HEG,1791.5
HEIDELBERG,227.15
HEMIPROP,132.6
HERANBA,674.45
HERCULES,138.6
HERITGFOOD,419.9
HEROMOTOCO,2472.7
HESTERBIO,2259.6
HEXATRADEX,127.1
HFCL,72.0
HGINFRA,623.55
HGS,2842.35
HIKAL,512.95
HIL,4441.8
HILTON,23.5
HIMATSEIDE,208.15
HINDALCO,432.1
HINDCOMPOS,314.9
HINDCON,57.25
HINDCOPPER,118.25
HINDMOTORS,11.65
HINDNATGLS,29.35
HINDOILEXP,160.8
HINDPETRO,300.55
HINDUNILVR,2383.3
HINDZINC,333.3
HIRECT,170.25
HISARMETAL,120.8
HITECH,558.3
HITECHCORP,247.9
HITECHGEAR,208.55
HLEGLAS,6094.0
HLVLTD,9.85
HMT,26.9
HMVL,68.85
HNDFDS,1819.3
HNGSNGBEES,310.03
HOMEFIRST,815.65
HONAUT,38383.25
HONDAPOWER,1317.3
HOTELRUGBY,4.45
HOVS,46.6
HPL,61.7
HSCL,45.25
HSIL,216.55
HTMEDIA,24.15
HUBTOWN,29.7
HUDCO,39.95
HUHTAMAKI,227.15
IBMFNIFTY,182.86
IBREALEST,172.5
IBULHSGFIN,256.4
ICDSLTD,46.6
ICEMAKE,61.35
ICICI500,24.74
ICICIALPLV,173.39
ICICIB22,44.4
ICICIBANK,722.4
ICICIBANKN,364.08
ICICIBANKP,183.6
ICICICONSU,70.75
ICICIFMCG,379.02
ICICIGI,1463.7
ICICIGOLD,42.13
ICICILIQ,999.99
ICICILOVOL,139.29
ICICIM150,115.88
ICICIMCAP,105.78
ICICINF100,190.69
ICICINIFTY,187.21
ICICINV20,94.2
ICICINXT50,43.12
ICICIPHARM,87.18
ICICIPRULI,608.7
ICICISENSX,633.62
ICICITECH,367.73
ICIL,229.65
ICRA,3577.7
IDBI,47.1
IDBIGOLD,4355.65
IDEA,12.8
IDFC,51.85
IDFCFIRSTB,46.95
IDFNIFTYET,182.77
IEX,729.55
IFBAGRO,613.0
IFBIND,1145.15
IFCI,14.3
IFGLEXPOR,296.5
IGARASHI,506.0
IGL,498.1
IGPL,718.35
IHCL-RE,33.85
IIFL,317.8
IIFLSEC,91.05
IIFLWAM,1521.35
IITL,64.1
IL&FSENGG,5.35
IL&FSTRANS,4.0
IMAGICAA,9.6
IMFA,752.8
IMPAL,769.75
INCREDIBLE,22.1
INDBANK,21.6
INDHOTEL,184.2
INDIACEM,185.85
INDIAGLYCO,858.75
INDIAMART,7367.6
INDIANB,143.7
INDIANCARD,182.25
INDIANHUME,194.65
INDIGO,1912.05
INDIGOPNTS,2222.3
INDLMETER,13.2
INDNIPPON,379.6
INDOCO,397.45
INDORAMA,47.15
INDOSOLAR,3.1
INDOSTAR,253.1
INDOTECH,183.15
INDOTHAI,129.65
INDOWIND,19.85
INDRAMEDCO,85.25
INDSWFTLAB,74.45
INDSWFTLTD,12.3
INDTERRAIN,60.05
INDUSINDBK,945.55
INDUSTOWER,278.8
INEOSSTYRO,1376.5
INFIBEAM,40.85
INFOBEAN,418.7
INFOMEDIA,5.05
INFRABEES,523.45
INFY,1748.25
INGERRAND,1208.5
INOXLEISUR,364.65
INOXWIND,133.25
INSECTICID,639.0
INSPIRISYS,51.95
INTELLECT,637.3
INTENTECH,62.9
INTLCONV,66.4
INVENTURE,2.55
IOB,20.95
IOC,120.65
IOLCP,454.2
IPCALAB,2071.25
IPL,302.25
IRB,226.2
IRCON,45.4
IRCTC,821.25
IRFC,23.25
IRIS,128.1
IRISDOREME,206.9
ISEC,747.4
ISFT,171.4
ISGEC,567.45
ISMTLTD,43.05
ITC,225.45
ITDC,399.4
ITDCEM,75.6
ITI,109.8
IVC,6.8
IVP,120.2
IVZINGOLD,4265.4
IVZINNIFTY,1886.85
IWEL,782.0
IZMO,73.3
J&KBANK,37.0
JAGRAN,62.05
JAGSNPHARM,156.15
JAIBALAJI,57.7
JAICORPLTD,121.25
JAINSTUDIO,2.65
JAIPURKURT,76.55
JAMNAAUTO,100.8
JASH,475.75
JAYAGROGN,227.1
JAYBARMARU,174.3
JAYNECOIND,24.65
JAYSREETEA,97.2
JBCHEPHARM,1589.15
JBFIND,17.3
JBMA,938.85
JCHAC,1899.2
JETAIRWAYS,86.0
JHS,23.15
JINDALPHOT,376.25
JINDALPOLY,1034.75
JINDALSAW,102.2
JINDALSTEL,354.05
JINDRILL,128.85
JINDWORLD,185.9
JISLDVREQS,24.8
JISLJALEQS,39.95
JITFINFRA,153.3
JKCEMENT,3333.4
JKIL,167.9
JKLAKSHMI,627.2
JKPAPER,211.9
JKTYRE,137.1
JMA,64.75
JMCPROJECT,100.5
JMFINANCIL,70.1
JMTAUTOLTD,2.95
JOCIL,204.9
JPASSOCIAT,9.3
JPINFRATEC,2.1
JPOLYINVST,347.85
JPPOWER,4.45
JSL,163.7
JSLHISAR,294.65
JSWENERGY,316.65
JSWHL,4209.05
JSWISPL,29.0
JSWSTEEL,646.75
JTEKTINDIA,90.9
JUBLFOOD,3762.9
JUBLINDS,505.45
JUBLINGREA,562.45
JUBLPHARMA,591.7
JUMPNET,7.35
JUNIORBEES,444.57
JUSTDIAL,707.6
JYOTHYLAB,153.05
JYOTISTRUC,17.2
KABRAEXTRU,305.65
KAJARIACER,1133.45
KAKATCEM,213.7
KALPATPOWR,382.2
KALYANIFRG,173.15
KALYANKJIL,68.0
KAMATHOTEL,52.1
KAMDHENU,221.75
KANANIIND,8.2
KANORICHEM,162.05
KANPRPLA,132.1
KANSAINER,599.95
KAPSTON,83.25
KARDA,16.65
KARMAENG,19.1
KARURVYSYA,50.05
KAVVERITEL,7.15
KAYA,449.5
KCP,128.0
KCPSUGIND,20.95
KDDL,869.35
KEC,432.5
KECL,23.3
KEERTI,19.55
KEI,1148.0
KELLTONTEC,49.45
KENNAMET,1601.1
KERNEX,83.1
KESORAMIND,56.85
KEYFINSERV,84.0
KHADIM,260.1
KHAICHEM,60.9
KHAITANLTD,31.3
KHANDSE,16.75
KICL,1914.25
KILITCH,155.15
KIMS,1279.75
KINGFA,939.4
KIOCL,230.0
KIRIINDUS,452.4
KIRLFER,225.4
KIRLOSBROS,365.2
KIRLOSENG,191.85
KIRLOSIND,1517.45
KITEX,169.9
KKCL,1199.65
KMSUGAR,23.95
KNRCON,274.8
KOKUYOCMLN,63.3
KOLTEPATIL,300.35
KOPRAN,276.5
KOTAKBANK,1964.25
KOTAKBKETF,369.2
KOTAKGOLD,41.38
KOTAKIT,36.27
KOTAKNIFTY,183.84
KOTAKNV20,95.79
KOTAKPSUBK,257.52
KOTARISUG,30.8
KOTHARIPET,52.4
KOTHARIPRO,90.35
KOVAI,1662.25
KPIGLOBAL,260.65
KPITTECH,489.2
KPRMILL,509.5
KRBL,242.25
KREBSBIO,165.5
KRIDHANINF,6.2
KRISHANA,163.0
KRITI,117.45
KRSNAA,724.9
KSB,1273.5
KSCL,495.45
KSL,327.15
KTKBANK,65.9
KUANTUM,81.1
L&TFH,79.15
LAGNAM,52.55
LAKPRE,4.8
LALPATHLAB,3793.05
LAMBODHARA,86.05
LAOPALA,342.65
LASA,63.5
LATENTVIEW,629.45
LAURUSLABS,516.8
LAXMICOT,22.55
LAXMIMACH,8853.15
LCCINFOTEC,2.6
LEMONTREE,45.6
LFIC,170.2
LGBBROSLTD,492.55
LGBFORGE,6.35
LIBAS,30.05
LIBERTSHOE,161.35
LICHSGFIN,378.65
LICNETFGSC,22.72
LICNETFN50,189.52
LICNETFSEN,620.57
LICNFNHGP,190.79
LIKHITHA,335.35
LINCOLN,347.3
LINCPEN,223.05
LINDEINDIA,2478.35
LIQUIDBEES,999.99
LIQUIDETF,1000.0
LODHA,1434.5
LOKESHMACH,50.85
LOTUSEYE,48.1
LOVABLE,163.85
LPDC,5.8
LSIL,9.85
LT,1789.2
LTI,6948.75
LTTS,5518.6
LUMAXIND,1405.35
LUMAXTECH,153.55
LUPIN,875.6
LUXIND,3904.8
LXCHEM,419.15
LYKALABS,180.8
LYPSAGEMS,4.7
M&M,849.55
M&MFIN,162.5
MAANALU,113.4
MACPOWER,198.9
MADHAV,51.9
MADHUCON,7.7
MADRASFERT,28.15
MAESGETF,29.81
MAFANG,57.38
MAFSETF,17.99
MAGADSUGAR,248.55
MAGNUM,6.95
MAHABANK,19.1
MAHAPEXLTD,86.0
MAHASTEEL,79.8
MAHEPC,118.45
MAHESHWARI,87.85
MAHINDCIE,247.15
MAHLIFE,241.45
MAHLOG,703.15
MAHSCOOTER,4278.0
MAHSEAMLES,503.9
MAITHANALL,990.35
MALUPAPER,32.1
MAN50ETF,179.53
MANAKALUCO,17.5
MANAKCOAT,20.35
MANAKSIA,60.8
MANAKSTEEL,36.45
MANALIPETC,113.5
MANAPPURAM,170.15
MANGALAM,124.0
MANGCHEFER,67.9
MANGLMCEM,357.4
MANGTIMBER,15.75
MANINDS,94.3
MANINFRA,88.5
MANORG,1048.95
MANUGRAPH,17.45
MANXT50,423.9
MARALOVER,76.15
MARATHON,78.05
MARICO,532.85
MARINE,28.0
MARKSANS,56.9
MARSHALL,62.9
MARUTI,7324.95
MASFIN,711.4
MASKINVEST,36.95
MASPTOP50,29.93
MASTEK,2938.6
MATRIMONY,921.65
MAWANASUG,79.05
MAXHEALTH,375.15
MAXIND,77.4
MAXVIL,119.1
MAYURUNIQ,502.85
MAZDA,637.3
MAZDOCK,267.75
MBAPL,175.05
MBECL,6.8
MBLINFRA,30.4
MCDHOLDING,142.05
MCDOWELL-N,887.95
MCL,32.55
MCLEODRUSS,26.25
MCX,1642.85
MEDICAMEQ,596.0
MEGASOFT,31.55
MELSTAR,5.4
MENONBE,82.0
MEP,20.0
MERCATOR,1.5
METALFORGE,5.2
METROPOLIS,3206.15
MFL,736.1
MFSL,965.35
MGEL,98.5
MGL,921.15
MHRIL,209.9
MIDHANI,187.2
MINDACORP,163.15
MINDAIND,914.85
MINDTECK,125.7
MINDTREE,4516.05
MIRCELECTR,24.3
MIRZAINT,108.8
MITTAL,9.95
MMFL,802.95
MMP,147.0
MMTC,39.55
MODIRUBBER,74.95
MODISNME,81.3
MOGSEC,49.34
MOHITIND,11.15
MOIL,168.3
MOKSH,39.9
MOL,101.85
MOLDTECH,73.75
MOLDTKPAC,717.55
MOM100,32.08
MOM50,172.5
MON100,118.16
MONTECARLO,615.1
MORARJEE,17.15
MOREPENLAB,51.0
MOTHERSUMI,216.45
MOTILALOFS,963.15
MOTOGENFIN,26.15
MPHASIS,3107.1
MPSLTD,689.75
MRF,73881.7
MRO-TEK,50.75
MRPL,44.6
MSPL,9.05
MSTCLTD,345.45
MTARTECH,2249.75
MTEDUCARE,7.8
MTNL,18.95
MUKANDLTD,126.55
MUKTAARTS,63.05
MUNJALAU,51.25
MUNJALSHOW,121.9
MURUDCERA,24.95
MUTHOOTCAP,361.75
MUTHOOTFIN,1494.3
NACLIND,68.5
NAGAFERT,11.15
NAGREEKEXP,33.45
NAHARCAP,314.9
NAHARINDUS,115.35
NAHARPOLY,230.75
NAHARSPING,482.45
NAM-INDIA,370.35
NATCOPHARM,841.55
NATHBIOGEN,259.35
NATIONALUM,91.3
NAUKRI,5878.35
NAVINFLUOR,3780.2
NAVKARCORP,40.5
NAVNETEDUL,100.0
NAZARA,2314.55
NBCC,42.35
NBIFIN,2298.95
NBVENTURES,109.6
NCC,72.4
NCLIND,213.95
NCPSESDL24,107.21
NDGL,1262.35
NDL,98.05
NDRAUTO,322.55
NDTV,79.3
NECCLTD,19.9
NECLIFE,23.7
NELCAST,75.05
NELCO,744.75
NEOGEN,1510.75
NESCO,605.3
NESTLEIND,19503.2
NETF,179.65
NETFCONSUM,76.74
NETFDIVOPP,44.3
NETFGILT5Y,49.35
NETFIT,36.84
NETFLTGILT,22.93
NETFMID150,115.91
NETFNIF100,181.85
NETFNV20,97.19
NETFPHARMA,13.6
NETFSDL26,106.71
NETWORK18,72.2
NEULANDLAB,1812.85
NEWGEN,559.2
NEXTMEDIA,5.4
NFL,50.55
NGIL,129.7
NH,579.75
NHPC,32.25
NIACL,145.05
NIBL,21.4
NIFTYBEES,187.99
NIITLTD,406.65
NILAINFRA,5.8
NILASPACES,2.3
NILKAMAL,2325.85
NIPPOBATRY,439.4
NIRAJ,33.8
NITCO,24.4
NITINFIRE,1.35
NITINSPIN,240.35
NITIRAJ,60.55
NKIND,32.25
NLCINDIA,58.85
NMDC,141.6
NOCIL,243.5
NOIDATOLL,7.5
NOVARTIND,777.9
NPBET,187.03
NRAIL,246.95
NRBBEARING,161.75
NSIL,1548.45
NTL,2.15
NTPC,128.7
NUCLEUS,501.8
NURECA,1486.95
NUVOCO,525.15
NXTDIGITAL,426.7
NYKAA,2438.2
OAL,765.55
OBEROIRLTY,849.6
OCCL,968.5
OFSS,4186.45
OIL,218.75
OILCOUNTUB,8.35
OLECTRA,824.9
OMAXAUTO,45.1
OMAXE,69.55
OMINFRAL,31.7
OMKARCHEM,35.2
ONELIFECAP,11.85
ONEPOINT,76.65
ONGC,144.0
ONMOBILE,103.2
ONWARDTEC,254.4
OPTIEMUS,349.9
