,CLOSE_PRICE
DBCORP,323.45
DBL,562.95
DBOL,131.34
DBREALTY,198.84
DBSTOCKBRO,46.13
DCAL,202.1
DCBBANK,123.21
DCI,393.0
DCM,103.01
DCMFINSERV,10.96
DCMNVL,235.72
DCMSHRIRAM,1139.95
DCMSRIND,197.87
DCW,83.01
DCXINDIA,345.9
DECCANCE,648.45
DEEDEV,348.75
DEEPAKFERT,1069.75
DEEPAKNTR,2886.55
DEEPENR,207.79
DEEPINDS,387.85
DELHIVERY,421.05
DELPHIFX,251.72
DELTACORP,135.55
DELTAMAGNT,92.73
DEN,52.75
DENORA,1623.4
DEVIT,131.26
DEVYANI,178.81
DGCONTENT,38.64
DHAMPURSUG,208.41
DHANBANK,39.65
DHANI,59.41
DHANUKA,1763.6
DHARMAJ,371.6
DHRUV,143.1
DHUNINV,1586.8
DIACABS,1576.55
DIAMINESQ,554.7
DIAMONDYD,876.75
DICIND,715.0
DIGIDRIVE,50.72
DIGISPICE,35.86
DIGJAMLMTD,91.0
DIL,6.12
DISHTV,14.87
DIVGIITTS,626.45
DIVISLAB,5030.7
DIVOPPBEES,87.69
DIXON,13247.8
DJML,113.15
DLF,837.1
DLINKINDIA,601.8
DMART,4964.85
DMCC,281.1
DNAMEDIA,6.67
DODLA,1206.15
DOLATALGO,167.01
DOLLAR,507.7
DOLPHIN,681.3
DOMS,2509.2
DONEAR,127.46
DPABHUSHAN,1343.8
DPSCLTD,19.81
DPWIRES,415.3
DRCSYSTEMS,26.39
DREAMFOLKS,469.9
DREDGECORP,894.5
DRREDDY,6999.3
DSSL,1568.6
DTIL,259.73
DUCON,11.44
DVL,445.45
DWARKESH,73.37
DYCL,592.95
DYNAMATECH,7490.85
DYNPRO,390.2
E2E,2383.45
EASEMYTRIP,40.57
EBBETF0425,1232.71
EBBETF0430,1399.75
EBBETF0431,1251.52
EBBETF0433,1154.09
ECLERX,2859.75
EDELWEISS,115.11
EGOLD,73.35
EICHERMOT,4946.85
EIDPARRY,811.95
EIFFL,174.99
EIHAHOTELS,402.3
EIHOTEL,380.8
EIMCOELECO,2944.3
EKC,189.58
ELDEHSG,953.15
ELECON,615.85
ELECTCAST,216.96
ELECTHERM,996.0
ELGIEQUIP,722.3
ELGIRUBCO,107.3
ELIN,241.51
EMAMILTD,839.75
EMAMIPAP,135.68
EMAMIREAL,117.97
EMBDL,138.63
EMCURE,1383.1
EMIL,229.53
EMKAY,191.95
EMMBI,124.01
EMSLIMITED,882.75
EMUDHRA,800.9
ENDURANCE,2487.25
ENERGYDEV,28.0
ENGINERSIN,225.55
ENIL,219.0
ENTERO,1312.65
EPACK,269.75
EPIGRAL,1920.85
EPL,255.76
EQUAL50ADD,331.32
EQUIPPP,24.39
EQUITASBNK,81.83
ERIS,1331.6
EROSMEDIA,18.32
ESABINDIA,6152.55
ESAFSFB,50.44
ESCORTS,3854.75
ESG,42.47
ESILVER,87.09
ESSARSHPNG,47.0
ESSENTIA,4.26
ESTER,150.05
ETHOSLTD,3179.9
EUROTEXIND,15.43
EVEREADY,469.85
EVERESTIND,1140.55
EVINDIA,34.0
EXCEL,0.79
EXCELINDUS,1477.2
EXICOM,392.55
EXIDEIND,491.7
EXPLEOSOL,1376.0
EXXARO,84.43
FACT,979.3
FAIRCHEMOR,1371.1
FAZE3Q,501.95
FCL,374.95
FCSSOFT,3.76
FDC,532.65
FEDERALBNK,195.56
FEDFINA,119.65
FEL,0.83
FELDVR,5.85
FIBERWEB,49.06
FIEMIND,1540.75
FILATEX,65.74
FILATFASH,1.21
FINCABLES,1464.1
FINEORG,5521.55
FINIETF,26.76
FINOPB,408.85
FINPIPE,297.45
FIRSTCRY,623.4
FIVESTAR,743.8
FLAIR,315.4
FLEXITUFF,80.17
FLFL,2.31
FLUOROCHEM,3275.35
FMCGIETF,65.83
FMGOETZE,439.65
FMNL,10.1
FOCUS,103.27
FOODSIN,137.64
FORCEMOT,8229.4
FORTIS,546.3
FOSECOIND,4860.45
FSL,305.95
FUSION,314.25
GABRIEL,515.1
GAEL,142.35
GAIL,235.47
GALAXYSURF,2853.65
GALLANTT,371.35
GANDHAR,224.22
GANDHITUBE,782.65
GANECOS,1866.85
GANESHBE,167.5
GANESHHOUC,882.1
GANGAFORGE,8.87
GANGESSECU,188.85
GARFIBRES,3899.45
GATECH,1.39
GATECHDVR,2.09
GATEWAY,100.63
GEECEE,396.35
GEEKAYWIRE,106.78
GENCON,49.48
GENESYS,746.7
GENSOL,932.9
GENUSPAPER,27.01
GENUSPOWER,443.65
GEOJITFSL,128.68
GEPIL,439.65
GESHIP,1308.9
GET&D,1699.35
GFLLIMITED,79.3
GHCL,688.45
GHCLTEXTIL,109.32
GICHSGFIN,242.5
GICRE,416.75
GILLANDERS,90.51
GILLETTE,8979.15
GILT5YBEES,57.5
GINNIFILA,31.04
GIPCL,242.89
GKWLIMITED,3460.3
GLAND,1859.4
GLAXO,2805.5
GLENMARK,1707.45
GLFL,8.84
GLOBAL,213.45
GLOBALE,69.86
GLOBALVECT,250.6
GLOBE,4.9
GLOBUSSPR,889.65
GLOSTERLTD,849.25
GLS,1043.55
GMBREW,833.9
GMDCLTD,369.6
GMMPFAUDLR,1401.75
GMRINFRA,94.66
GMRP&UI,132.67
GNA,435.25
GNFC,675.7
GOACARBON,823.4
GOCLCORP,482.6
GOCOLORS,1167.8
GODFRYPHLP,5798.7
GODHA,0.93
GODIGIT,373.9
GODREJAGRO,784.2
GODREJCP,1477.5
GODREJIND,1001.0
GODREJPROP,2887.7
GOKEX,937.75
GOKUL,54.42
GOKULAGRO,241.31
GOLD1,60.9
GOLDBEES,60.55
GOLDCASE,11.47
GOLDENTOBC,41.96
GOLDETF,70.86
GOLDETFADD,70.95
GOLDIAM,337.18
GOLDIETF,62.44
GOLDSHARE,61.0
GOLDTECH,119.8
GOODLUCK,1124.2
GOPAL,336.2
GOYALALUM,9.53
GPIL,930.45
GPPL,228.91
GPTHEALTH,185.46
GPTINFRA,185.41
GRANULES,706.45
GRAPHITE,526.6
GRASIM,2715.55
GRAVITA,2144.65
GREAVESCOT,173.4
GREEN-RE1,6.79
GREENLAM,563.8
GREENPANEL,395.35
GREENPLY,387.65
GREENPOWER,21.14
GRINDWELL,2466.9
GRINFRA,1516.75
GRMOVER,273.95
GROBTEA,1033.9
GROWWEV,33.93
GRPLTD,3668.4
GRSE,1773.5
GRWRHITECH,3179.85
GSEC10ABSL,100.45
GSEC10IETF,238.24
GSEC10YEAR,26.82
GSEC5IETF,57.89
GSFC,235.22
GSLSU,201.98
GSPL,396.35
GSS,79.91
GTECJAINX,64.4
GTL,14.68
GTLINFRA,2.72
GTPL,168.93
GUFICBIO,408.05
GUJALKALI,781.6
GUJAPOLLO,380.7
GUJGASLTD,600.75
GUJRAFFIA,48.75
GULFOILLUB,1398.2
GULFPETRO,79.46
GULPOLY,219.71
GVKPIL,5.47
GVPTECH,13.15
HAL,4685.15
HAPPSTMNDS,812.4
HAPPYFORGE,1186.35
HARDWYN,28.46
HARIOMPIPE,823.9
HARRMALAYA,231.2
HARSHA,530.85
HATHWAY,21.24
HATSUN,1308.05
HAVELLS,1890.6
HAVISHA,2.37
HBLPOWER,648.2
HBSL,151.42
HCC,48.19
HCG,386.25
HCL-INSYS,16.65
HCLTECH,1719.45
HDFCAMC,4474.95
HDFCBANK,1637.1
HDFCBSE500,37.66
HDFCGOLD,62.41
HDFCGROWTH,129.02
HDFCLIFE,742.1
HDFCLIQUID,1000.0
HDFCLOWVOL,20.8
HDFCMID150,21.94
HDFCMOMENT,37.15
HDFCNEXT50,75.93
HDFCNIF100,26.65
HDFCNIFBAN,52.17
HDFCNIFIT,43.6
HDFCNIFTY,276.46
HDFCPSUBK,70.1
HDFCPVTBAN,25.9
HDFCQUAL,62.65
HDFCSENSEX,90.98
HDFCSILVER,83.85
HDFCSML250,183.06
HDFCVALUE,146.99
HEADSUP,14.31
HEALTHADD,144.31
HEALTHIETF,146.33
HEALTHY,14.69
HECPROJECT,103.86
HEG,2022.1
HEIDELBERG,228.4
HEMIPROP,204.69
HERANBA,503.5
HERCULES,590.1
HERITGFOOD,555.85
HEROMOTOCO,5311.4
HESTERBIO,2404.95
HEUBACHIND,541.15
HEXATRADEX,305.74
HFCL,146.36
HGINFRA,1522.5
HGS,903.0
HIKAL,328.7
HIL,2971.8
HILTON,87.21
HIMATSEIDE,152.24
HINDALCO,705.05
HINDCOMPOS,593.9
HINDCON,55.19
HINDCOPPER,328.65
HINDMOTORS,30.53
HINDOILEXP,261.15
HINDPETRO,406.6
HINDUNILVR,2764.35
HINDWAREAP,380.65
HINDZINC,511.25
HIRECT,978.15
HISARMETAL,187.12
HITECH,189.66
HITECHCORP,231.96
HITECHGEAR,1043.0
HLEGLAS,412.6
HLVLTD,21.55
HMAAGRO,51.3
HMT,85.79
HMVL,93.52
HNDFDS,580.55
HNGSNGBEES,286.69
HOMEFIRST,1095.75
HONASA,513.75
HONAUT,50855.0
HONDAPOWER,3663.85
HOVS,82.14
HPAL,100.74
HPIL,150.47
HPL,640.75
HSCL,532.35
HTMEDIA,25.92
HUBTOWN,285.54
HUDCO,289.95
HUHTAMAKI,409.65
HYBRIDFIN,14.28
ICDSLTD,43.48
ICEMAKE,720.2
ICICIB22,118.18
ICICIBANK,1223.85
ICICIGI,2141.9
ICICIPRULI,744.6
ICIL,419.65
ICRA,5891.55
IDBI,95.93
IDEA,15.97
IDEAFORGE,710.4
IDFC,111.95
IDFCFIRSTB,74.09
IDFNIFTYET,270.09
IEL,13.74
IEX,203.51
IFBAGRO,597.7
IFBIND,2057.9
IFCI,76.75
IFGLEXPOR,645.1
IGARASHI,740.55
IGL,538.7
IGPL,689.25
IIFL,455.75
IIFLSEC,273.76
IITL,246.18
IKIO,289.65
IL&FSENGG,38.45
IL&FSTRANS,7.72
IMAGICAA,94.21
IMFA,673.95
IMPAL,1351.45
IMPEXFERRO,4.46
INCREDIBLE,48.85
INDBANK,49.27
INDGN,563.1
INDHOTEL,654.2
INDIACEM,371.2
INDIAGLYCO,1307.2
INDIAMART,3044.75
INDIANB,567.95
INDIANCARD,283.25
INDIANHUME,540.6
INDIASHLTR,746.15
INDIGO,4859.85
INDIGOPNTS,1457.75
INDNIPPON,807.85
INDOAMIN,167.55
INDOBORAX,206.15
INDOCO,365.7
INDORAMA,46.17
INDOSTAR,279.4
INDOTECH,2095.1
INDOTHAI,397.4
INDOWIND,25.02
INDRAMEDCO,395.0
INDSWFTLAB,144.31
INDSWFTLTD,24.31
INDTERRAIN,63.89
INDUSINDBK,1415.75
INDUSTOWER,444.45
INFIBEAM,30.98
INFOBEAN,458.15
INFOMEDIA,6.28
INFRABEES,965.86
INFRAIETF,95.59
INFY,1939.1
INGERRAND,4201.3
INNOVACAP,666.1
INOXGREEN,203.66
INOXINDIA,1169.8
INOXWIND,226.31
INSECTICID,1011.25
INSPIRISYS,167.1
INTELLECT,981.95
INTENTECH,141.63
INTERARCH,1134.7
INTLCONV,85.03
INVENTURE,3.01
IOB,60.74
IOC,173.75
IOLCP,442.5
IONEXCHANG,677.2
IPCALAB,1397.05
IPL,228.28
IRB,66.31
IRCON,264.45
IRCTC,927.0
IREDA,253.95
IRFC,180.96
IRIS,253.85
IRISDOREME,67.87
IRMENERGY,412.5
ISEC,822.2
ISFT,141.44
ISGEC,1447.8
IT,45.09
ITBEES,45.41
ITC,497.3
ITDC,758.7
ITDCEM,562.8
ITETF,43.26
ITETFADD,43.16
ITI,304.35
ITIETF,45.33
IVC,13.1
IVP,203.03
IVZINGOLD,6339.3
IVZINNIFTY,2808.47
IWEL,11956.9
IXIGO,168.73
IZMO,404.5
J&KBANK,108.59
JAGRAN,95.81
JAGSNPHARM,410.95
JAIBALAJI,916.25
JAICORPLTD,392.2
JAIPURKURT,41.0
JAMNAAUTO,130.56
JASH,2187.9
JAYAGROGN,312.8
JAYBARMARU,106.84
JAYNECOIND,48.5
JAYSREETEA,134.39
JBCHEPHARM,1969.05
JBMA,1953.35
JCHAC,1921.0
JETAIRWAYS,40.77
JETFREIGHT,21.61
JGCHEM,400.1
JHS,27.52
JINDALPHOT,857.55
JINDALPOLY,808.35
JINDALSAW,684.9
JINDALSTEL,968.9
JINDRILL,664.05
JINDWORLD,374.95
JIOFIN,322.25
JISLDVREQS,39.82
JISLJALEQS,72.02
JITFINFRA,1115.4
JKCEMENT,4424.55
JKIL,834.75
JKLAKSHMI,792.3
JKPAPER,470.05
JKTYRE,406.05
JLHL,1322.35
JMA,114.0
JMFINANCIL,101.85
JNKINDIA,753.55
JOCIL,221.32
JPOLYINVST,851.95
JPPOWER,18.02
JSFB,601.85
JSL,729.15
JSWENERGY,736.6
JSWHL,7227.25
JSWINFRA,330.3
JSWSTEEL,949.25
JTEKTINDIA,171.74
JTLIND,235.34
JUBLFOOD,656.1
JUBLINDS,1741.1
JUBLINGREA,653.35
JUBLPHARMA,925.95
JUNIORBEES,800.61
JUNIPER,388.25
JUSTDIAL,1269.85
JWL,562.65
JYOTHYLAB,541.5
JYOTICNC,1264.45
JYOTISTRUC,29.53
KABRAEXTRU,416.1
KAJARIACER,1342.25
KAKATCEM,231.57
KALAMANDIR,174.11
KALYANIFRG,530.3
KALYANKJIL,611.2
KAMATHOTEL,210.99
KAMDHENU,556.35
KAMOPAINTS,42.22
KANANIIND,2.92
KANORICHEM,126.98
KANPRPLA,124.87
KANSAINER,297.55
KAPSTON,216.0
KARMAENG,84.32
KARURVYSYA,222.92
KAUSHALYA,986.25
KAVVERITEL,34.98
KAYA,527.25
KAYNES,4881.6
KBCGLOBAL,1.7
KCP,229.73
KCPSUGIND,54.18
KDDL,3166.85
KEC,868.05
KECL,207.5
KEEPLEARN,4.08
KEI,4544.15
KELLTONTEC,161.97
KERNEX,908.6
KESORAMIND,207.03
KEYFINSERV,267.8
KFINTECH,1073.25
KHADIM,360.4
KHAICHEM,89.67
KHAITANLTD,108.39
KHANDSE,34.58
KICL,5993.75
KILITCH,338.55
KIMS,2510.25
KINGFA,3231.05
KIOCL,415.1
KIRIINDUS,406.4
KIRLOSBROS,1760.15
KIRLOSENG,1311.75
KIRLOSIND,5776.05
KIRLPNU,1255.65
KITEX,368.72
KKCL,617.55
KMSUGAR,39.05
KNRCON,335.45
KOHINOOR,40.94
KOKUYOCMLN,198.49
KOLTEPATIL,461.35
KOPRAN,305.0
KOTAKBANK,1791.3
KOTARISUG,55.96
KOTHARIPET,224.27
KOTHARIPRO,181.79
KPIGREEN,893.75
KPIL,1337.6
KPITTECH,1847.05
KPRMILL,854.9
KRBL,299.6
KREBSBIO,83.16
KRIDHANINF,4.33
KRISHANA,247.45
KRITI,231.05
KRITIKA,19.03
KRITINUT,142.67
KRONOX,176.23
KRSNAA,720.9
KRYSTAL,790.3
KSB,926.9
KSCL,1058.2
KSHITIJPOL,5.99
KSL,787.65
KSOLVES,1071.4
KTKBANK,225.49
KUANTUM,148.13
LAGNAM,129.27
LAL,23.01
LALPATHLAB,3362.7
LAMBODHARA,189.66
LANCORHOL,43.47
LANDMARK,575.55
LAOPALA,318.05
LASA,32.27
LATENTVIEW,492.45
LATTEYS,22.13
LAURUSLABS,458.05
LAXMICOT,34.76
LAXMIMACH,14940.15
LCCINFOTEC,8.44
LEMONTREE,132.65
LEXUS,41.61
LFIC,229.24
LGBBROSLTD,1317.0
LGHL,295.95
LIBAS,19.07
LIBERTSHOE,479.5
LICHSGFIN,674.9
LICI,1084.5
LICMFGOLD,6534.5
LICNETFGSC,26.16
LICNETFN50,274.14
LICNETFSEN,904.49
LICNFNHGP,280.25
LICNMID100,58.49
LIKHITHA,444.5
LINC,635.6
LINCOLN,705.65
LINDEINDIA,7271.4
LIQUID,999.99
LIQUID1,1005.23
LIQUIDADD,1027.52
LIQUIDBEES,1000.0
LIQUIDBETF,999.99
LIQUIDCASE,104.0
LIQUIDETF,999.99
LIQUIDIETF,999.99
LIQUIDSBI,999.99
LIQUIDSHRI,1009.56
LLOYDSENGG,79.1
LLOYDSME,780.55
LODHA,1251.75
LOKESHMACH,357.3
LORDSCHLO,151.46
LOTUSEYE,75.84
LOVABLE,182.56
LOWVOL,207.93
LOWVOL1,21.19
LOWVOLIETF,22.39
LOYALTEX,586.8
LPDC,10.25
LT,3689.05
LTF,170.52
LTFOODS,371.8
LTGILTBEES,26.53
LTIM,6127.55
LTTS,5678.6
LUMAXIND,2906.45
LUMAXTECH,539.45
LUPIN,2200.75
LUXIND,2291.6
LXCHEM,301.25
LYKALABS,142.74
LYPSAGEMS,11.48
M&M,2798.0
M&MFIN,315.25
MAANALU,135.56
MACPOWER,1421.7
MADHAV,58.4
MADHUCON,15.0
MADRASFERT,110.49
MAFANG,94.45
MAGADSUGAR,866.1
MAGNUM,50.18
MAHABANK,62.84
MAHAPEXLTD,185.3
MAHASTEEL,185.02
MAHEPC,137.13
MAHESHWARI,69.18
MAHKTECH,13.69
MAHLIFE,589.7
MAHLOG,493.4
MAHSCOOTER,9745.25
MAHSEAMLES,687.6
MAITHANALL,1143.05
MAKEINDIA,153.08
MALLCOM,1342.15
MALUPAPER,48.68
MANAKALUCO,31.15
MANAKCOAT,64.09
MANAKSIA,94.82
MANAKSTEEL,56.4
MANALIPETC,93.29
MANAPPURAM,214.85
MANCREDIT,147.12
MANGALAM,131.95
MANGCHEFER,133.14
MANGLMCEM,986.25
MANINDS,422.05
MANINFRA,196.44
MANKIND,2428.55
MANOMAY,274.75
MANORAMA,856.95
MANORG,518.2
MANUGRAPH,26.3
MANYAVAR,1226.1
MAPMYINDIA,2133.25
MARALOVER,82.13
